KEF,13,0.9571,1.0000,1.1636,-0.0007,-0.0212,0.0122,0.0000,7.0000,0.0000
KEF,14,1.1500,1.1500,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEF,18,1.1000,1.1000,1.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEF,19,1.1000,1.1000,1.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEF,21,1.0000,1.1800,1.1800,0.0749,0.0000,0.0000,0.0000,0.0000,0.0000
KEF,22,1.0000,1.1800,1.1800,0.0715,0.0000,0.0000,0.0000,0.0000,0.0000
KEF,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEF,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEM,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEM,11,1.0000,1.1000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEM,12,1.2090,1.3362,1.2786,-0.0348,0.0480,-0.1677,4.0000,0.0000,0.0000
KEM,13,1.1013,1.3151,1.2863,0.2375,0.0591,0.0467,262.9997,353.9997,0.0000
KEM,14,1.1000,1.1000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEM,18,1.1000,1.1000,1.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEM,19,1.1000,1.1000,1.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEM,21,1.0000,1.2500,1.2500,0.0000,-0.0585,0.0000,0.0000,0.0000,0.0000
KEM,22,1.0000,1.2500,1.2500,0.0273,-0.1271,0.0389,0.0000,0.0000,0.0000
KEM,26,1.1000,1.1000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEM,27,1.1000,1.1000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGF,1,1.1300,1.1300,1.1800,0.0000,0.0000,0.0000,90.0000,0.0000,90.0000
OGF,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGF,12,1.0183,1.1743,1.2299,-0.0458,0.0000,-0.1456,0.0000,0.0000,0.0000
OGF,13,1.1987,1.2659,1.2294,0.0000,-0.0224,-0.1160,0.0000,0.0000,0.0000
OGF,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGF,18,1.3000,1.3000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGF,19,1.3000,1.3000,1.3000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000
OGF,21,1.0000,1.1000,1.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGF,22,1.0000,1.1000,1.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGF,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGF,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGM,1,1.3015,1.3370,1.3854,-0.0041,0.0000,-0.1533,0.0000,0.0000,0.0000
OGM,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGM,12,1.7554,1.6922,1.4106,0.0395,0.0506,-0.2268,0.0000,358.0000,0.0000
OGM,13,1.9780,1.9800,1.4653,0.1331,0.0000,-0.0734,267.0000,0.0000,269.9998
OGM,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGM,18,2.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGM,19,2.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGM,21,1.0000,1.0000,1.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGM,22,1.0000,1.0000,1.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGM,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
OGM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRF,1,1.0000,1.0000,1.1500,0.0000,0.0000,0.0000,90.0000,0.0000,90.0000
TRF,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRF,12,1.1467,1.0521,1.2442,0.0095,0.0566,-0.2071,0.0000,355.0000,0.0000
TRF,13,1.1737,1.1553,1.2291,0.0362,-0.0723,-0.2251,0.0000,5.0000,0.0000
TRF,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRF,18,1.3000,1.3000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRF,19,1.3000,1.3000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRF,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRF,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRF,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
TRF,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRM,1,1.0000,1.0000,1.0000,-0.2000,0.0000,0.0000,0.0000,0.0000,0.0000
TRM,11,1.0000,1.3000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRM,12,1.2881,1.3698,1.3916,0.1933,0.0310,0.2311,210.0000,356.9994,270.9995
TRM,13,1.3435,1.4690,1.3481,0.3888,0.0235,0.0899,265.9998,0.0000,270.0000
TRM,14,1.1000,1.1000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRM,18,1.4000,1.4000,1.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRM,19,1.4000,1.4000,1.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRM,21,1.0000,1.1000,1.2000,0.0000,0.0000,0.0202,0.0000,0.0000,0.0000
TRM,22,1.0000,1.1000,1.2000,0.0000,0.0000,-0.0221,0.0000,0.0000,0.0000
TRM,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TRM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
