P 700, 1800, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 700, 2000, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 700, 2200, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 1670.0, -1066.0, 17.0, 1675.0, -1048.0, 17.0, 0, 0, 0
L 1658.0, -1067.0, 17.0, 1670.0, -1066.0, 17.0, 0, 0, 0
L 1659.0, -991.0, 17.0, 1658.0, -1067.0, 17.0, 0, 0, 0
L 1573.0, -1002.0, 17.0, 1659.0, -991.0, 17.0, 0, 0, 0
L 1571.0, -1047.0, 17.0, 1573.0, -1002.0, 17.0, 0, 0, 0
L 1566.0, -1067.0, 15.0, 1571.0, -1047.0, 17.0, 0, 0, 0
L 1545.0, -1068.0, 13.0, 1566.0, -1067.0, 15.0, 0, 0, 0
L 1538.0, -1057.0, 13.0, 1545.0, -1068.0, 13.0, 0, 0, 0
L 1528.0, -1035.0, 13.0, 1538.0, -1057.0, 13.0, 0, 0, 0
L 1507.0, -1022.0, 13.0, 1528.0, -1035.0, 13.0, 0, 0, 0
L 1507.0, -974.0, 13.0, 1507.0, -1022.0, 13.0, 0, 0, 0
L 1488.0, -938.0, 13.0, 1507.0, -974.0, 13.0, 0, 0, 0
L 1449.0, -936.0, 13.0, 1488.0, -938.0, 13.0, 0, 0, 0
L 1448.0, -900.0, 17.0, 1449.0, -936.0, 13.0, 0, 0, 0
L 1459.0, -899.0, 15.0, 1448.0, -900.0, 17.0, 0, 0, 0
L 1471.0, -897.0, 15.0, 1459.0, -899.0, 15.0, 0, 0, 0
L 1472.0, -292.0, 3.0, 1471.0, -897.0, 15.0, 0, 0, 0
L 1506.0, -291.0, 3.0, 1472.0, -292.0, 3.0, 0, 0, 0
L 1510.0, -286.0, 3.0, 1506.0, -291.0, 3.0, 0, 0, 0
L 1582.0, -284.0, 3.0, 1510.0, -286.0, 3.0, 0, 0, 0
L 1610.0, -251.0, 3.0, 1582.0, -284.0, 3.0, 0, 0, 0
L 1606.0, -173.0, 3.0, 1610.0, -251.0, 3.0, 0, 0, 0
L 1576.0, -146.0, 3.0, 1606.0, -173.0, 3.0, 0, 0, 0
L 1509.0, -144.0, 3.0, 1576.0, -146.0, 3.0, 0, 0, 0
L 1506.0, -138.0, 3.0, 1509.0, -144.0, 3.0, 0, 0, 0
L 1185.0, -163.0, 3.0, 1506.0, -138.0, 3.0, 0, 0, 0
L 1125.0, -163.0, -22.0, 1185.0, -163.0, 3.0, 0, 0, 0
L 1125.0, -137.0, -22.0, 1125.0, -163.0, -22.0, 0, 0, 0
L 1112.0, -137.0, -22.0, 1125.0, -137.0, -22.0, 0, 0, 0
L 1111.0, -165.0, -22.0, 1112.0, -137.0, -22.0, 0, 0, 0
L 1082.0, -165.0, -22.0, 1111.0, -165.0, -22.0, 0, 0, 0
L 1081.0, -138.0, -22.0, 1082.0, -165.0, -22.0, 0, 0, 0
L 939.0, -233.0, -20.0, 1081.0, -138.0, -22.0, 150, 150, 150
L 933.0, -211.0, -13.0, 939.0, -233.0, -20.0, 150, 150, 150
L 1054.0, -137.0, -22.0, 933.0, -211.0, -13.0, 150, 150, 150
L 1003.0, -137.0, -22.0, 1054.0, -137.0, -22.0, 0, 0, 0
L 1003.0, -163.0, -22.0, 1003.0, -137.0, -22.0, 0, 0, 0
L 972.0, -164.0, -22.0, 1003.0, -163.0, -22.0, 0, 0, 0
L 972.0, -137.0, -22.0, 972.0, -164.0, -22.0, 0, 0, 0
L 961.0, -140.0, -19.0, 972.0, -137.0, -22.0, 0, 0, 0
L 961.0, -152.0, -19.0, 961.0, -140.0, -19.0, 0, 0, 0
L 881.0, -146.0, -19.0, 961.0, -152.0, -19.0, 0, 0, 0
L 879.0, -137.0, -22.0, 881.0, -146.0, -19.0, 0, 0, 0
L 873.0, -158.0, -22.0, 879.0, -137.0, -22.0, 0, 0, 0
L 869.0, -164.0, -22.0, 873.0, -158.0, -22.0, 0, 0, 0
L 840.0, -162.0, -22.0, 869.0, -164.0, -22.0, 0, 0, 0
L 808.0, -137.0, -22.0, 840.0, -162.0, -22.0, 0, 0, 0
L 744.0, -137.0, -22.0, 808.0, -137.0, -22.0, 0, 0, 0
L 741.0, -164.0, -22.0, 744.0, -137.0, -22.0, 0, 0, 0
L 722.0, -164.0, -22.0, 741.0, -164.0, -22.0, 0, 0, 0
L 719.0, -206.0, -22.0, 722.0, -164.0, -22.0, 0, 0, 0
L 589.0, -205.0, -22.0, 719.0, -206.0, -22.0, 0, 0, 0
L 593.0, -194.0, -22.0, 589.0, -205.0, -22.0, 0, 0, 0
L 574.0, -181.0, -25.0, 593.0, -194.0, -22.0, 0, 0, 0
L 575.0, -176.0, -25.0, 574.0, -181.0, -25.0, 0, 0, 0
L 545.0, -175.0, -25.0, 575.0, -176.0, -25.0, 0, 0, 0
L 546.0, -30.0, -22.0, 545.0, -175.0, -25.0, 0, 0, 0
L 558.0, -5.0, -22.0, 546.0, -30.0, -22.0, 0, 0, 0
L 571.0, 0.0, -22.0, 558.0, -5.0, -22.0, 0, 0, 0
L 569.0, 107.0, -22.0, 571.0, 0.0, -22.0, 0, 0, 0
L 688.0, 129.0, -22.0, 569.0, 107.0, -22.0, 0, 0, 0
L 685.0, 463.0, -22.0, 688.0, 129.0, -22.0, 0, 0, 0
L 324.0, 471.0, -22.0, 685.0, 463.0, -22.0, 0, 0, 0
L 324.0, 124.0, -22.0, 324.0, 471.0, -22.0, 0, 0, 0
L 431.0, 123.0, -22.0, 324.0, 124.0, -22.0, 0, 0, 0
L 443.0, 129.0, -22.0, 431.0, 123.0, -22.0, 0, 0, 0
L 454.0, 123.0, -22.0, 443.0, 129.0, -22.0, 0, 0, 0
L 458.0, 112.0, -22.0, 454.0, 123.0, -22.0, 0, 0, 0
L 452.0, 100.0, -22.0, 458.0, 112.0, -22.0, 0, 0, 0
L 447.0, 77.0, -22.0, 452.0, 100.0, -22.0, 0, 0, 0
L 393.0, 79.0, -14.0, 447.0, 77.0, -22.0, 0, 0, 0
L 397.0, 98.0, -14.0, 393.0, 79.0, -14.0, 0, 0, 0
L 235.0, 98.0, -14.0, 397.0, 98.0, -14.0, 0, 0, 0
L 235.0, 89.0, -14.0, 235.0, 98.0, -14.0, 0, 0, 0
L 268.0, 89.0, -14.0, 235.0, 89.0, -14.0, 0, 0, 0
L 271.0, 8.0, -14.0, 268.0, 89.0, -14.0, 0, 0, 0
L 235.0, 7.0, -14.0, 271.0, 8.0, -14.0, 0, 0, 0
L 235.0, 0.0, -14.0, 235.0, 7.0, -14.0, 0, 0, 0
L 280.0, -6.0, -14.0, 235.0, 0.0, -14.0, 0, 0, 0
L 281.0, -36.0, 1.0, 280.0, -6.0, -14.0, 0, 0, 0
L 169.0, -35.0, 3.0, 281.0, -36.0, 1.0, 0, 0, 0
L 172.0, -4.0, 3.0, 169.0, -35.0, 3.0, 0, 0, 0
L 132.0, -3.0, 3.0, 172.0, -4.0, 3.0, 0, 0, 0
L 133.0, 77.0, 3.0, 132.0, -3.0, 3.0, 0, 0, 0
L 168.0, 77.0, 3.0, 133.0, 77.0, 3.0, 0, 0, 0
L 153.0, 144.0, 3.0, 168.0, 77.0, 3.0, 0, 0, 0
L 111.0, 145.0, 3.0, 153.0, 144.0, 3.0, 0, 0, 0
L 109.0, 113.0, 3.0, 111.0, 145.0, 3.0, 0, 0, 0
L 98.0, 96.0, 3.0, 109.0, 113.0, 3.0, 0, 0, 0
L 68.0, 84.0, 3.0, 98.0, 96.0, 3.0, 0, 0, 0
L 38.0, 86.0, 3.0, 68.0, 84.0, 3.0, 0, 0, 0
L 22.0, 99.0, 3.0, 38.0, 86.0, 3.0, 0, 0, 0
L 10.0, 117.0, 3.0, 22.0, 99.0, 3.0, 0, 0, 0
L -5.0, 122.0, 3.0, 10.0, 117.0, 3.0, 0, 0, 0
L -2.0, 160.0, 15.0, -5.0, 122.0, 3.0, 0, 0, 0
L 11.0, 160.0, 15.0, -2.0, 160.0, 15.0, 0, 0, 0
L 7.0, 400.0, 15.0, 11.0, 160.0, 15.0, 0, 0, 0
L -5.0, 408.0, 15.0, 7.0, 400.0, 15.0, 0, 0, 0
L -1.0, 439.0, 8.0, -5.0, 408.0, 15.0, 0, 0, 0
L 24.0, 438.0, 8.0, -1.0, 439.0, 8.0, 0, 0, 0
L 50.0, 443.0, 8.0, 24.0, 438.0, 8.0, 0, 0, 0
L 52.0, 481.0, 8.0, 50.0, 443.0, 8.0, 0, 0, 0
L 86.0, 481.0, 8.0, 52.0, 481.0, 8.0, 0, 0, 0
L 82.0, 507.0, 16.0, 86.0, 481.0, 8.0, 0, 0, 0
L 82.0, 535.0, 16.0, 82.0, 507.0, 16.0, 0, 0, 0
L 728.0, 538.0, 5.0, 82.0, 535.0, 16.0, 0, 0, 0
L 730.0, 530.0, 5.0, 728.0, 538.0, 5.0, 0, 0, 0
L 740.0, 514.0, 5.0, 730.0, 530.0, 5.0, 0, 0, 0
L 759.0, 507.0, 5.0, 740.0, 514.0, 5.0, 0, 0, 0
L 811.0, 510.0, 5.0, 759.0, 507.0, 5.0, 0, 0, 0
L 819.0, 512.0, 5.0, 811.0, 510.0, 5.0, 0, 0, 0
L 863.0, 511.0, 5.0, 819.0, 512.0, 5.0, 0, 0, 0
L 866.0, 470.0, 11.0, 863.0, 511.0, 5.0, 0, 0, 0
L 856.0, 466.0, 11.0, 866.0, 470.0, 11.0, 0, 0, 0
L 862.0, 406.0, 17.0, 856.0, 466.0, 11.0, 0, 0, 0
L 897.0, 381.0, 11.0, 862.0, 406.0, 17.0, 0, 0, 0
L 965.0, 381.0, 11.0, 897.0, 381.0, 11.0, 0, 0, 0
L 996.0, 418.0, 11.0, 965.0, 381.0, 11.0, 0, 0, 0
L 1004.0, 497.0, 5.0, 996.0, 418.0, 11.0, 0, 0, 0
L 1039.0, 495.0, 11.0, 1004.0, 497.0, 5.0, 0, 0, 0
L 1097.0, 509.0, 11.0, 1039.0, 495.0, 11.0, 0, 0, 0
L 1116.0, 531.0, 11.0, 1097.0, 509.0, 11.0, 0, 0, 0
L 1112.0, 608.0, 11.0, 1116.0, 531.0, 11.0, 0, 0, 0
L 1079.0, 635.0, 11.0, 1112.0, 608.0, 11.0, 0, 0, 0
L 997.0, 635.0, 5.0, 1079.0, 635.0, 11.0, 0, 0, 0
L 993.0, 683.0, 18.0, 997.0, 635.0, 5.0, 0, 0, 0
L 967.0, 705.0, 21.0, 993.0, 683.0, 18.0, 0, 0, 0
L 972.0, 1332.0, 25.0, 967.0, 705.0, 21.0, 0, 0, 0
L 969.0, 1406.0, 16.0, 972.0, 1332.0, 25.0, 0, 0, 0
L 998.0, 1403.0, 12.0, 969.0, 1406.0, 16.0, 0, 0, 0
L 1003.0, 1368.0, 12.0, 998.0, 1403.0, 12.0, 0, 0, 0
L 1126.0, 1370.0, 12.0, 1003.0, 1368.0, 12.0, 0, 0, 0
L 1124.0, 1355.0, 12.0, 1126.0, 1370.0, 12.0, 0, 0, 0
L 1126.0, 1342.0, 12.0, 1124.0, 1355.0, 12.0, 0, 0, 0
L 1145.0, 1337.0, 30.0, 1126.0, 1342.0, 12.0, 0, 0, 0
L 1147.0, 1307.0, 16.0, 1145.0, 1337.0, 30.0, 0, 0, 0
L 1147.0, 1298.0, 22.0, 1147.0, 1307.0, 16.0, 0, 0, 0
L 1134.0, 1296.0, 22.0, 1147.0, 1298.0, 22.0, 0, 0, 0
L 1134.0, 1252.0, 22.0, 1134.0, 1296.0, 22.0, 0, 0, 0
L 1165.0, 1218.0, 22.0, 1134.0, 1252.0, 22.0, 0, 0, 0
L 1241.0, 1218.0, 22.0, 1165.0, 1218.0, 22.0, 0, 0, 0
L 1274.0, 1266.0, 22.0, 1241.0, 1218.0, 22.0, 0, 0, 0
L 1274.0, 1298.0, 22.0, 1274.0, 1266.0, 22.0, 0, 0, 0
L 1264.0, 1301.0, 22.0, 1274.0, 1298.0, 22.0, 0, 0, 0
L 1263.0, 1338.0, 12.0, 1264.0, 1301.0, 22.0, 0, 0, 0
L 1299.0, 1337.0, 22.0, 1263.0, 1338.0, 12.0, 0, 0, 0
L 1299.0, 1321.0, 22.0, 1299.0, 1337.0, 22.0, 0, 0, 0
L 1357.0, 1326.0, 22.0, 1299.0, 1321.0, 22.0, 0, 0, 0
L 1384.0, 1351.0, 22.0, 1357.0, 1326.0, 22.0, 0, 0, 0
L 1381.0, 1430.0, 22.0, 1384.0, 1351.0, 22.0, 0, 0, 0
L 1327.0, 1461.0, 22.0, 1381.0, 1430.0, 22.0, 0, 0, 0
L 1300.0, 1461.0, 22.0, 1327.0, 1461.0, 22.0, 0, 0, 0
L 1299.0, 1453.0, 22.0, 1300.0, 1461.0, 22.0, 0, 0, 0
L 1275.0, 1453.0, 12.0, 1299.0, 1453.0, 22.0, 0, 0, 0
L 1263.0, 1428.0, 17.0, 1275.0, 1453.0, 12.0, 0, 0, 0
L 1244.0, 1448.0, 15.0, 1263.0, 1428.0, 17.0, 0, 0, 0
L 1264.0, 1479.0, 20.0, 1244.0, 1448.0, 15.0, 0, 0, 0
L 1267.0, 1492.0, 22.0, 1264.0, 1479.0, 20.0, 0, 0, 0
L 1280.0, 1492.0, 22.0, 1267.0, 1492.0, 22.0, 0, 0, 0
L 1279.0, 1541.0, 22.0, 1280.0, 1492.0, 22.0, 0, 0, 0
L 1248.0, 1572.0, 22.0, 1279.0, 1541.0, 22.0, 0, 0, 0
L 1173.0, 1571.0, 22.0, 1248.0, 1572.0, 22.0, 0, 0, 0
L 1146.0, 1547.0, 22.0, 1173.0, 1571.0, 22.0, 0, 0, 0
L 1140.0, 1537.0, 27.0, 1146.0, 1547.0, 22.0, 0, 0, 0
L 1146.0, 1523.0, 23.0, 1140.0, 1537.0, 27.0, 0, 0, 0
L 1141.0, 1499.0, 25.0, 1146.0, 1523.0, 23.0, 0, 0, 0
L 1147.0, 1498.0, 25.0, 1141.0, 1499.0, 25.0, 0, 0, 0
L 1145.0, 1451.0, 12.0, 1147.0, 1498.0, 25.0, 0, 0, 0
L 1124.0, 1451.0, 12.0, 1145.0, 1451.0, 12.0, 0, 0, 0
L 1125.0, 1420.0, 12.0, 1124.0, 1451.0, 12.0, 0, 0, 0
L 1115.0, 1422.0, 12.0, 1125.0, 1420.0, 12.0, 0, 0, 0
L 993.0, 1418.0, 12.0, 1115.0, 1422.0, 12.0, 0, 0, 0
L 996.0, 1440.0, 14.0, 993.0, 1418.0, 12.0, 0, 0, 0
L 993.0, 1517.0, 18.0, 996.0, 1440.0, 14.0, 0, 0, 0
L 959.0, 1547.0, 18.0, 993.0, 1517.0, 18.0, 0, 0, 0
L 884.0, 1544.0, 18.0, 959.0, 1547.0, 18.0, 0, 0, 0
L 862.0, 1522.0, 18.0, 884.0, 1544.0, 18.0, 0, 0, 0
L 856.0, 1507.0, 22.0, 862.0, 1522.0, 18.0, 0, 0, 0
L 866.0, 1504.0, 35.0, 856.0, 1507.0, 22.0, 0, 0, 0
L 866.0, 1472.0, 34.0, 866.0, 1504.0, 35.0, 0, 0, 0
L 887.0, 1454.0, 14.0, 866.0, 1472.0, 34.0, 0, 0, 0
L 866.0, 1453.0, 12.0, 887.0, 1454.0, 14.0, 0, 0, 0
L 868.0, 1422.0, 12.0, 866.0, 1453.0, 12.0, 0, 0, 0
L 862.0, 1424.0, 12.0, 868.0, 1422.0, 12.0, 0, 0, 0
L 862.0, 1431.0, 12.0, 862.0, 1424.0, 12.0, 0, 0, 0
L 742.0, 1431.0, 12.0, 862.0, 1431.0, 12.0, 0, 0, 0
L 744.0, 1424.0, 12.0, 742.0, 1431.0, 12.0, 0, 0, 0
L 734.0, 1421.0, 9.0, 744.0, 1424.0, 12.0, 0, 0, 0
L 734.0, 1436.0, 9.0, 734.0, 1421.0, 9.0, 0, 0, 0
L 727.0, 1454.0, 9.0, 734.0, 1436.0, 9.0, 0, 0, 0
L 712.0, 1456.0, 9.0, 727.0, 1454.0, 9.0, 0, 0, 0
L 715.0, 1493.0, 19.0, 712.0, 1456.0, 9.0, 0, 0, 0
L 719.0, 1493.0, 19.0, 715.0, 1493.0, 19.0, 0, 0, 0
L 719.0, 1545.0, 19.0, 719.0, 1493.0, 19.0, 0, 0, 0
L 681.0, 1575.0, 19.0, 719.0, 1545.0, 19.0, 0, 0, 0
L 608.0, 1574.0, 19.0, 681.0, 1575.0, 19.0, 0, 0, 0
L 579.0, 1540.0, 19.0, 608.0, 1574.0, 19.0, 0, 0, 0
L 579.0, 1495.0, 19.0, 579.0, 1540.0, 19.0, 0, 0, 0
L 595.0, 1495.0, 19.0, 579.0, 1495.0, 19.0, 0, 0, 0
L 595.0, 1457.0, 9.0, 595.0, 1495.0, 19.0, 0, 0, 0
L 561.0, 1456.0, 19.0, 595.0, 1457.0, 9.0, 0, 0, 0
L 560.0, 1464.0, 19.0, 561.0, 1456.0, 19.0, 0, 0, 0
L 508.0, 1464.0, 19.0, 560.0, 1464.0, 19.0, 0, 0, 0
L 475.0, 1427.0, 19.0, 508.0, 1464.0, 19.0, 0, 0, 0
L 475.0, 1354.0, 19.0, 475.0, 1427.0, 19.0, 0, 0, 0
L 508.0, 1324.0, 20.0, 475.0, 1354.0, 19.0, 0, 0, 0
L 560.0, 1324.0, 19.0, 508.0, 1324.0, 20.0, 0, 0, 0
L 566.0, 1342.0, 17.0, 560.0, 1324.0, 19.0, 0, 0, 0
L 595.0, 1342.0, 9.0, 566.0, 1342.0, 17.0, 0, 0, 0
L 594.0, 1303.0, 19.0, 595.0, 1342.0, 9.0, 0, 0, 0
L 585.0, 1303.0, 19.0, 594.0, 1303.0, 19.0, 0, 0, 0
L 585.0, 1253.0, 19.0, 585.0, 1303.0, 19.0, 0, 0, 0
L 623.0, 1222.0, 19.0, 585.0, 1253.0, 19.0, 0, 0, 0
L 698.0, 1224.0, 19.0, 623.0, 1222.0, 19.0, 0, 0, 0
L 719.0, 1255.0, 19.0, 698.0, 1224.0, 19.0, 0, 0, 0
L 719.0, 1302.0, 19.0, 719.0, 1255.0, 19.0, 0, 0, 0
L 712.0, 1307.0, 15.0, 719.0, 1302.0, 19.0, 0, 0, 0
L 715.0, 1342.0, 9.0, 712.0, 1307.0, 15.0, 0, 0, 0
L 734.0, 1342.0, 9.0, 715.0, 1342.0, 9.0, 0, 0, 0
L 732.0, 1367.0, 9.0, 734.0, 1342.0, 9.0, 0, 0, 0
L 741.0, 1368.0, 12.0, 732.0, 1367.0, 9.0, 0, 0, 0
L 746.0, 1359.0, 12.0, 741.0, 1368.0, 12.0, 0, 0, 0
L 857.0, 1360.0, 12.0, 746.0, 1359.0, 12.0, 0, 0, 0
L 869.0, 1368.0, 12.0, 857.0, 1360.0, 12.0, 0, 0, 0
L 868.0, 1329.0, 27.0, 869.0, 1368.0, 12.0, 0, 0, 0
L 893.0, 1329.0, 21.0, 868.0, 1329.0, 27.0, 0, 0, 0
L 894.0, 699.0, 21.0, 893.0, 1329.0, 21.0, 0, 0, 0
L 890.0, 681.0, 5.0, 894.0, 699.0, 21.0, 0, 0, 0
L 863.0, 679.0, 5.0, 890.0, 681.0, 5.0, 0, 0, 0
L 862.0, 640.0, 5.0, 863.0, 679.0, 5.0, 0, 0, 0
L 811.0, 640.0, 5.0, 862.0, 640.0, 5.0, 0, 0, 0
L 813.0, 647.0, 5.0, 811.0, 640.0, 5.0, 0, 0, 0
L 739.0, 640.0, 5.0, 813.0, 647.0, 5.0, 0, 0, 0
L 728.0, 613.0, 6.0, 739.0, 640.0, 5.0, 0, 0, 0
L 720.0, 612.0, 12.0, 728.0, 613.0, 6.0, 0, 0, 0
L 85.0, 612.0, 14.0, 720.0, 612.0, 12.0, 0, 0, 0
L 88.0, 651.0, 8.0, 85.0, 612.0, 14.0, 0, 0, 0
L 88.0, 717.0, 8.0, 88.0, 651.0, 8.0, 0, 0, 0
L 52.0, 717.0, 8.0, 88.0, 717.0, 8.0, 0, 0, 0
L 50.0, 670.0, 8.0, 52.0, 717.0, 8.0, 0, 0, 0
L 11.0, 669.0, 8.0, 50.0, 670.0, 8.0, 0, 0, 0
L 10.0, 706.0, 8.0, 11.0, 669.0, 8.0, 0, 0, 0
L -18.0, 725.0, 22.0, 10.0, 706.0, 8.0, 0, 0, 0
L -19.0, 1371.0, 22.0, -18.0, 725.0, 22.0, 0, 0, 0
L 4.0, 1373.0, 22.0, -19.0, 1371.0, 22.0, 0, 0, 0
L 98.0, 1373.0, 22.0, 4.0, 1373.0, 22.0, 0, 0, 0
L 46.0, 1430.0, 22.0, 46.0, 1448.0, 22.0, 0, 0, 0
L 98.0, 1373.0, 22.0, 98.0, 1430.0, 22.0, 0, 0, 0
L 98.0, 1430.0, 22.0, 98.0, 1448.0, 22.0, 0, 0, 0
L 46.0, 1430.0, 22.0, 98.0, 1430.0, 22.0, 199, 21, 133
L -209.0, 1373.0, 22.0, -209.0, 1429.0, 22.0, 0, 0, 0
L -154.0, 1429.0, 22.0, -154.0, 1448.0, 22.0, 0, 0, 0
L -209.0, 1429.0, 22.0, -209.0, 1448.0, 22.0, 0, 0, 0
L -154.0, 1429.0, 22.0, -209.0, 1429.0, 22.0, 199, 21, 133
L 1054.0, -137.0, -22.0, 1081.0, -138.0, -22.0, 0, 0, 0
L -368.0, -177.0, 15.0, -358.0, -170.0, 15.0, 0, 0, 0
L -368.0, -120.0, 5.0, -368.0, -177.0, 15.0, 0, 0, 0
