P 0, 600, 0, 0, 0, 0, 2, Original_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 0, 800, 0, 0, 0, 0, 2, www.eqmaps.info
P 0, 1000, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -446.0, -702.0, -657.0, -467.0, -681.0, -657.0, 0, 0, 0
L -467.0, -681.0, -657.0, -488.0, -660.0, -657.0, 0, 0, 0
L -488.0, -660.0, -657.0, -519.0, -655.0, -657.0, 0, 0, 0
L -486.0, -711.0, -657.0, -482.0, -712.0, -657.0, 0, 0, 0
L -482.0, -712.0, -657.0, -480.0, -715.0, -657.0, 0, 0, 0
L -480.0, -715.0, -657.0, -481.0, -719.0, -657.0, 0, 0, 0
L -481.0, -719.0, -657.0, -484.0, -721.0, -657.0, 0, 0, 0
L -484.0, -721.0, -657.0, -489.0, -720.0, -657.0, 0, 0, 0
L -489.0, -720.0, -657.0, -488.0, -712.0, -657.0, 0, 0, 0
L -486.0, -711.0, -657.0, -488.0, -712.0, -657.0, 0, 0, 0
L -503.0, -712.0, -657.0, -505.0, -721.0, -657.0, 0, 0, 0
L -505.0, -721.0, -657.0, -510.0, -720.0, -657.0, 0, 0, 0
L -510.0, -720.0, -657.0, -509.0, -712.0, -657.0, 0, 0, 0
L -509.0, -712.0, -657.0, -503.0, -712.0, -657.0, 0, 0, 0
L -525.0, -712.0, -657.0, -527.0, -721.0, -657.0, 0, 0, 0
L -527.0, -721.0, -657.0, -532.0, -719.0, -657.0, 0, 0, 0
L -532.0, -719.0, -657.0, -533.0, -718.0, -657.0, 0, 0, 0
L -533.0, -718.0, -657.0, -531.0, -712.0, -657.0, 0, 0, 0
L -531.0, -712.0, -657.0, -525.0, -712.0, -657.0, 0, 0, 0
L -545.0, -713.0, -657.0, -548.0, -721.0, -657.0, 0, 0, 0
L -548.0, -721.0, -657.0, -553.0, -720.0, -657.0, 0, 0, 0
L -553.0, -720.0, -657.0, -552.0, -712.0, -657.0, 0, 0, 0
L -552.0, -712.0, -657.0, -545.0, -713.0, -657.0, 0, 0, 0
L -558.0, -658.0, -657.0, -559.0, -686.0, -657.0, 0, 0, 0
L -559.0, -686.0, -657.0, -571.0, -686.0, -657.0, 0, 0, 0
L -571.0, -686.0, -657.0, -574.0, -681.0, -657.0, 0, 0, 0
L -574.0, -681.0, -657.0, -576.0, -675.0, -657.0, 0, 0, 0
L -576.0, -675.0, -657.0, -597.0, -696.0, -657.0, 0, 0, 0
L -597.0, -696.0, -657.0, -598.0, -702.0, -658.0, 0, 0, 0
L -598.0, -702.0, -658.0, -597.0, -703.0, -658.0, 0, 0, 0
L -597.0, -703.0, -658.0, -599.0, -712.0, -663.0, 0, 0, 0
L -599.0, -712.0, -663.0, -606.0, -709.0, -661.0, 0, 0, 0
L -606.0, -709.0, -661.0, -606.0, -707.0, -661.0, 0, 0, 0
L -606.0, -707.0, -661.0, -612.0, -721.0, -667.0, 0, 0, 0
L -612.0, -721.0, -667.0, -612.0, -723.0, -668.0, 0, 0, 0
L -612.0, -723.0, -668.0, -614.0, -726.0, -669.0, 0, 0, 0
L -614.0, -726.0, -669.0, -622.0, -724.0, -669.0, 0, 0, 0
L -622.0, -724.0, -669.0, -625.0, -724.0, -668.0, 0, 0, 0
L -625.0, -724.0, -668.0, -626.0, -725.0, -669.0, 0, 0, 0
L -626.0, -725.0, -669.0, -628.0, -797.0, -671.0, 0, 0, 0
L -628.0, -797.0, -671.0, -615.0, -814.0, -671.0, 0, 0, 0
L -615.0, -814.0, -671.0, -573.0, -866.0, -671.0, 0, 0, 0
L -573.0, -866.0, -671.0, -560.0, -864.0, -671.0, 0, 0, 0
L -560.0, -864.0, -671.0, -561.0, -798.0, -671.0, 0, 0, 0
L -561.0, -798.0, -671.0, -561.0, -792.0, -671.0, 0, 255, 0
L -561.0, -743.0, -683.0, -559.0, -743.0, -683.0, 0, 255, 0
L -559.0, -743.0, -683.0, -519.0, -744.0, -683.0, 0, 255, 0
L -526.0, -754.0, -683.0, -545.0, -756.0, -683.0, 0, 255, 0
L -545.0, -756.0, -683.0, -543.0, -776.0, -683.0, 0, 255, 0
L -543.0, -776.0, -683.0, -523.0, -776.0, -683.0, 0, 255, 0
L -521.0, -787.0, -683.0, -531.0, -798.0, -683.0, 0, 255, 0
L -531.0, -798.0, -683.0, -531.0, -804.0, -683.0, 0, 255, 0
L -545.0, -864.0, -683.0, -523.0, -864.0, -683.0, 0, 255, 0
L -483.0, -862.0, -683.0, -484.0, -842.0, -683.0, 0, 255, 0
L -484.0, -842.0, -683.0, -505.0, -842.0, -683.0, 0, 255, 0
L -509.0, -844.0, -683.0, -510.0, -818.0, -683.0, 0, 255, 0
L -510.0, -818.0, -683.0, -508.0, -812.0, -683.0, 0, 255, 0
L -508.0, -812.0, -683.0, -503.0, -808.0, -683.0, 0, 255, 0
L -503.0, -808.0, -683.0, -494.0, -808.0, -683.0, 0, 255, 0
L -494.0, -808.0, -683.0, -492.0, -808.0, -683.0, 0, 255, 0
L -492.0, -808.0, -683.0, -475.0, -809.0, -683.0, 0, 255, 0
L -453.0, -772.0, -683.0, -475.0, -772.0, -683.0, 0, 255, 0
L -475.0, -794.0, -683.0, -469.0, -794.0, -683.0, 0, 255, 0
L -493.0, -798.0, -683.0, -497.0, -799.0, -683.0, 0, 255, 0
L -497.0, -799.0, -683.0, -510.0, -786.0, -683.0, 0, 255, 0
L -510.0, -786.0, -683.0, -509.0, -782.0, -683.0, 0, 255, 0
L -509.0, -782.0, -683.0, -509.0, -770.0, -683.0, 0, 255, 0
L -505.0, -770.0, -683.0, -505.0, -776.0, -683.0, 0, 255, 0
L -505.0, -776.0, -683.0, -483.0, -776.0, -683.0, 0, 255, 0
L -483.0, -776.0, -683.0, -483.0, -754.0, -683.0, 0, 255, 0
L -483.0, -754.0, -683.0, -505.0, -754.0, -683.0, 0, 255, 0
L -505.0, -754.0, -683.0, -505.0, -761.0, -683.0, 0, 255, 0
L -509.0, -761.0, -683.0, -509.0, -748.0, -683.0, 0, 255, 0
L -509.0, -748.0, -683.0, -509.0, -744.0, -683.0, 0, 255, 0
L -509.0, -744.0, -683.0, -509.0, -734.0, -683.0, 0, 255, 0
L -509.0, -734.0, -683.0, -519.0, -734.0, -683.0, 0, 255, 0
L -519.0, -734.0, -683.0, -557.0, -734.0, -683.0, 0, 255, 0
L -557.0, -734.0, -683.0, -571.0, -734.0, -683.0, 0, 255, 0
L -571.0, -734.0, -683.0, -571.0, -744.0, -683.0, 0, 255, 0
L -571.0, -744.0, -683.0, -571.0, -771.0, -683.0, 0, 255, 0
L -571.0, -771.0, -683.0, -570.0, -796.0, -671.0, 0, 255, 0
L -531.0, -804.0, -683.0, -526.0, -805.0, -683.0, 0, 255, 0
L -526.0, -805.0, -683.0, -523.0, -811.0, -683.0, 0, 255, 0
L -523.0, -811.0, -683.0, -520.0, -814.0, -683.0, 0, 255, 0
L -520.0, -814.0, -683.0, -517.0, -816.0, -683.0, 0, 255, 0
L -517.0, -816.0, -683.0, -519.0, -824.0, -683.0, 0, 255, 0
L -523.0, -842.0, -683.0, -545.0, -842.0, -683.0, 0, 255, 0
L -545.0, -842.0, -683.0, -545.0, -864.0, -683.0, 0, 255, 0
L -570.0, -796.0, -671.0, -574.0, -799.0, -671.0, 0, 0, 0
L -574.0, -799.0, -671.0, -575.0, -729.0, -671.0, 0, 0, 0
L -575.0, -729.0, -671.0, -574.0, -699.0, -657.0, 0, 0, 0
L -574.0, -699.0, -657.0, -559.0, -698.0, -657.0, 0, 0, 0
L -559.0, -698.0, -657.0, -558.0, -726.0, -657.0, 0, 0, 0
L -558.0, -726.0, -657.0, -522.0, -726.0, -657.0, 0, 0, 0
L -534.0, -730.0, -657.0, -534.0, -752.0, -657.0, 0, 0, 0
L -534.0, -752.0, -657.0, -534.0, -756.0, -657.0, 0, 0, 0
L -534.0, -756.0, -657.0, -534.0, -768.0, -663.0, 0, 0, 0
L -534.0, -768.0, -663.0, -534.0, -772.0, -663.0, 0, 0, 0
L -534.0, -772.0, -663.0, -529.0, -772.0, -663.0, 0, 0, 0
L -529.0, -772.0, -663.0, -529.0, -776.0, -663.0, 0, 0, 0
L -529.0, -776.0, -663.0, -549.0, -776.0, -663.0, 0, 0, 0
L -549.0, -776.0, -663.0, -549.0, -798.0, -663.0, 0, 0, 0
L -549.0, -798.0, -663.0, -553.0, -814.0, -663.0, 0, 0, 0
L -553.0, -814.0, -663.0, -553.0, -823.0, -663.0, 0, 0, 0
L -553.0, -823.0, -663.0, -552.0, -828.0, -663.0, 0, 0, 0
L -552.0, -828.0, -663.0, -551.0, -833.0, -663.0, 0, 0, 0
L -551.0, -833.0, -663.0, -552.0, -834.0, -663.0, 0, 0, 0
L -552.0, -834.0, -663.0, -551.0, -841.0, -663.0, 0, 0, 0
L -551.0, -841.0, -663.0, -552.0, -846.0, -663.0, 0, 0, 0
L -552.0, -846.0, -663.0, -550.0, -854.0, -663.0, 0, 0, 0
L -550.0, -854.0, -663.0, -553.0, -859.0, -663.0, 0, 0, 0
L -553.0, -859.0, -663.0, -552.0, -871.0, -663.0, 0, 0, 0
L -552.0, -871.0, -663.0, -553.0, -872.0, -663.0, 0, 0, 0
L -553.0, -872.0, -663.0, -553.0, -888.0, -663.0, 0, 0, 0
L -553.0, -888.0, -663.0, -553.0, -905.0, -663.0, 0, 0, 0
L -553.0, -905.0, -663.0, -553.0, -919.0, -656.0, 0, 0, 0
L -553.0, -919.0, -656.0, -553.0, -933.0, -656.0, 0, 0, 0
L -553.0, -933.0, -656.0, -553.0, -959.0, -656.0, 0, 0, 0
L -553.0, -959.0, -656.0, -553.0, -983.0, -644.0, 0, 0, 0
L -553.0, -983.0, -644.0, -553.0, -987.0, -644.0, 0, 0, 0
L -553.0, -987.0, -644.0, -553.0, -997.0, -644.0, 0, 0, 0
L -553.0, -997.0, -644.0, -553.0, -1023.0, -644.0, 0, 0, 0
L -553.0, -1023.0, -644.0, -553.0, -1047.0, -632.0, 0, 0, 0
L -553.0, -1047.0, -632.0, -553.0, -1051.0, -632.0, 0, 0, 0
L -553.0, -1051.0, -632.0, -553.0, -1073.0, -632.0, 0, 0, 0
L -553.0, -1073.0, -632.0, -529.0, -1073.0, -632.0, 0, 0, 0
L -529.0, -1073.0, -632.0, -529.0, -1051.0, -632.0, 0, 0, 0
L -529.0, -1051.0, -632.0, -529.0, -1026.0, -632.0, 0, 0, 0
L -529.0, -1026.0, -632.0, -529.0, -1001.0, -620.0, 0, 0, 0
L -529.0, -1001.0, -620.0, -529.0, -997.0, -620.0, 0, 0, 0
L -529.0, -997.0, -620.0, -526.0, -997.0, -620.0, 0, 0, 0
L -526.0, -997.0, -620.0, -525.0, -1001.0, -620.0, 0, 0, 0
L -525.0, -1001.0, -620.0, -525.0, -1022.0, -620.0, 0, 0, 0
L -525.0, -1022.0, -620.0, -525.0, -1047.0, -608.0, 0, 0, 0
L -525.0, -1047.0, -608.0, -525.0, -1051.0, -608.0, 0, 0, 0
L -525.0, -1051.0, -608.0, -525.0, -1073.0, -608.0, 0, 0, 0
L -525.0, -1073.0, -608.0, -501.0, -1073.0, -608.0, 0, 0, 0
L -501.0, -1073.0, -608.0, -501.0, -1051.0, -608.0, 0, 0, 0
L -501.0, -1051.0, -608.0, -501.0, -1047.0, -608.0, 0, 0, 0
L -501.0, -1047.0, -608.0, -501.0, -1025.0, -608.0, 0, 240, 240
L -501.0, -1025.0, -608.0, -501.0, -1001.0, -596.0, 0, 240, 240
L -501.0, -1001.0, -596.0, -501.0, -997.0, -596.0, 0, 240, 240
L -501.0, -997.0, -596.0, -501.0, -975.0, -596.0, 0, 240, 240
L -501.0, -975.0, -596.0, -525.0, -975.0, -596.0, 0, 240, 240
L -525.0, -975.0, -596.0, -525.0, -997.0, -596.0, 0, 240, 240
L -525.0, -997.0, -596.0, -525.0, -1001.0, -596.0, 0, 240, 240
L -525.0, -1001.0, -596.0, -525.0, -1023.0, -596.0, 0, 240, 240
L -525.0, -1023.0, -596.0, -525.0, -1051.0, -584.0, 0, 240, 240
L -558.0, -658.0, -657.0, -531.0, -658.0, -657.0, 0, 0, 0
L -531.0, -658.0, -657.0, -530.0, -643.0, -657.0, 0, 0, 0
L -362.0, -716.0, -678.0, -406.0, -671.0, -679.0, 240, 240, 0
L -406.0, -671.0, -679.0, -450.0, -602.0, -688.0, 240, 240, 0
L -470.0, -586.0, -685.0, -476.0, -589.0, -685.0, 0, 0, 0
L -476.0, -589.0, -685.0, -481.0, -594.0, -685.0, 0, 0, 0
L -481.0, -594.0, -685.0, -484.0, -602.0, -685.0, 0, 0, 0
L -484.0, -602.0, -685.0, -484.0, -611.0, -679.0, 0, 0, 0
L -484.0, -611.0, -679.0, -480.0, -616.0, -675.0, 0, 0, 0
L -480.0, -616.0, -675.0, -468.0, -618.0, -670.0, 0, 0, 0
L -468.0, -618.0, -670.0, -455.0, -616.0, -680.0, 0, 0, 0
L -455.0, -616.0, -680.0, -450.0, -602.0, -688.0, 0, 0, 0
L -530.0, -643.0, -657.0, -556.0, -642.0, -658.0, 0, 0, 0
L -556.0, -642.0, -658.0, -566.0, -631.0, -656.0, 0, 0, 0
L -566.0, -631.0, -656.0, -569.0, -627.0, -657.0, 0, 0, 0
L -569.0, -627.0, -657.0, -572.0, -621.0, -672.0, 0, 0, 0
L -519.0, -655.0, -657.0, -519.0, -643.0, -657.0, 0, 0, 0
L -519.0, -643.0, -657.0, -489.0, -642.0, -659.0, 0, 0, 0
L -489.0, -642.0, -659.0, -404.0, -726.0, -658.0, 0, 0, 0
L -404.0, -726.0, -658.0, -398.0, -726.0, -654.0, 0, 0, 0
L -398.0, -726.0, -654.0, -395.0, -726.0, -650.0, 0, 0, 0
L -395.0, -726.0, -650.0, -389.0, -726.0, -652.0, 0, 0, 0
L -389.0, -726.0, -652.0, -374.0, -726.0, -655.0, 0, 0, 0
L -374.0, -726.0, -655.0, -358.0, -726.0, -665.0, 0, 0, 0
L -358.0, -726.0, -665.0, -350.0, -726.0, -668.0, 0, 0, 0
L -350.0, -726.0, -668.0, -362.0, -716.0, -678.0, 0, 0, 0
L -470.0, -586.0, -685.0, -490.0, -546.0, -685.0, 0, 0, 0
L -490.0, -546.0, -685.0, -490.0, -518.0, -685.0, 0, 0, 0
L -490.0, -518.0, -685.0, -518.0, -406.0, -643.0, 0, 0, 0
L -518.0, -406.0, -643.0, -504.0, -377.0, -643.0, 0, 0, 0
L -504.0, -377.0, -643.0, -476.0, -376.0, -643.0, 0, 0, 0
L -596.0, -502.0, -679.0, -572.0, -406.0, -643.0, 0, 0, 0
L -572.0, -406.0, -643.0, -586.0, -378.0, -641.0, 0, 0, 0
L -586.0, -378.0, -641.0, -586.0, -350.0, -641.0, 0, 0, 0
L -586.0, -350.0, -641.0, -546.0, -337.0, -643.0, 0, 0, 0
L -546.0, -337.0, -643.0, -505.0, -352.0, -643.0, 0, 0, 0
L -505.0, -352.0, -643.0, -504.0, -355.0, -643.0, 0, 0, 0
L -504.0, -355.0, -643.0, -499.0, -358.0, -643.0, 0, 0, 0
L -499.0, -358.0, -643.0, -492.0, -355.0, -643.0, 0, 0, 0
L -492.0, -355.0, -643.0, -492.0, -347.0, -643.0, 0, 0, 0
L -492.0, -347.0, -643.0, -494.0, -344.0, -643.0, 0, 0, 0
L -494.0, -344.0, -643.0, -488.0, -336.0, -643.0, 0, 0, 0
L -488.0, -336.0, -643.0, -516.0, -279.0, -629.0, 0, 0, 0
L -516.0, -279.0, -629.0, -516.0, -224.0, -615.0, 0, 0, 0
L -516.0, -224.0, -615.0, -528.0, -211.0, -615.0, 0, 0, 0
L -685.0, -28.0, -531.0, -671.0, -28.0, -531.0, 0, 0, 0
L -671.0, -28.0, -531.0, -643.0, -42.0, -531.0, 0, 0, 0
L -643.0, -42.0, -531.0, -587.0, -28.0, -559.0, 0, 0, 0
L -587.0, -28.0, -559.0, -574.0, -28.0, -559.0, 0, 0, 0
L -574.0, -28.0, -559.0, -560.0, -42.0, -559.0, 0, 0, 0
L -560.0, -42.0, -559.0, -560.0, -56.0, -559.0, 0, 0, 0
L -560.0, -56.0, -559.0, -546.0, -84.0, -559.0, 0, 0, 0
L -685.0, -28.0, -531.0, -698.0, -56.0, -531.0, 0, 0, 0
L -698.0, -56.0, -531.0, -684.0, -83.0, -531.0, 0, 0, 0
L -684.0, -83.0, -531.0, -691.0, -111.0, -524.0, 0, 0, 0
L -691.0, -111.0, -524.0, -698.0, -140.0, -517.0, 0, 0, 0
L -698.0, -140.0, -517.0, -698.0, -196.0, -503.0, 0, 0, 0
L -698.0, -196.0, -503.0, -713.0, -210.0, -503.0, 0, 0, 0
L -713.0, -210.0, -503.0, -770.0, -224.0, -475.0, 0, 0, 0
L -770.0, -224.0, -475.0, -770.0, -210.0, -475.0, 0, 0, 0
L -770.0, -210.0, -475.0, -811.0, -182.0, -475.0, 0, 0, 0
L -811.0, -182.0, -475.0, -822.0, -182.0, -475.0, 0, 0, 0
L -822.0, -182.0, -475.0, -832.0, -197.0, -475.0, 0, 0, 0
L -832.0, -197.0, -475.0, -835.0, -199.0, -475.0, 0, 0, 0
L -835.0, -199.0, -475.0, -840.0, -198.0, -475.0, 0, 0, 0
L -840.0, -198.0, -475.0, -841.0, -184.0, -475.0, 0, 0, 0
L -841.0, -184.0, -475.0, -894.0, -196.0, -475.0, 0, 0, 0
L -894.0, -196.0, -475.0, -946.0, -209.0, -450.0, 0, 0, 0
L -946.0, -209.0, -450.0, -969.0, -207.0, -447.0, 0, 0, 0
L -969.0, -207.0, -447.0, -980.0, -196.0, -447.0, 0, 0, 0
L -980.0, -196.0, -447.0, -966.0, -154.0, -427.0, 0, 0, 0
L -966.0, -154.0, -427.0, -966.0, -139.0, -419.0, 0, 0, 0
L -966.0, -139.0, -419.0, -952.0, -125.0, -419.0, 0, 0, 0
L -952.0, -125.0, -419.0, -896.0, -138.0, -406.0, 0, 0, 0
L -896.0, -138.0, -406.0, -840.0, -125.0, -392.0, 0, 0, 0
L -840.0, -125.0, -392.0, -812.0, -124.0, -391.0, 0, 0, 0
L -812.0, -124.0, -391.0, -798.0, -97.0, -391.0, 0, 0, 0
L -798.0, -97.0, -391.0, -798.0, -70.0, -391.0, 0, 0, 0
L -798.0, -70.0, -391.0, -784.0, -41.0, -384.0, 0, 0, 0
L -784.0, -41.0, -384.0, -770.0, 42.0, -363.0, 0, 0, 0
L -770.0, 42.0, -363.0, -741.0, 42.0, -363.0, 0, 0, 0
L -741.0, 42.0, -363.0, -731.0, 33.0, -363.0, 0, 0, 0
L -731.0, 33.0, -363.0, -720.0, 28.0, -363.0, 0, 0, 0
L -720.0, 28.0, -363.0, -716.0, 28.0, -363.0, 0, 0, 0
L -716.0, 28.0, -363.0, -699.0, 28.0, -363.0, 0, 0, 0
L -699.0, 28.0, -363.0, -670.0, 14.0, -363.0, 0, 0, 0
L -670.0, 14.0, -363.0, -643.0, 14.0, -363.0, 0, 0, 0
L -643.0, 14.0, -363.0, -615.0, 0.0, -363.0, 0, 0, 0
L -615.0, 0.0, -363.0, -601.0, 0.0, -363.0, 0, 0, 0
L -601.0, 0.0, -363.0, -568.0, 0.0, -355.0, 0, 0, 0
L -568.0, 0.0, -355.0, -545.0, 0.0, -349.0, 0, 0, 0
L -545.0, 0.0, -349.0, -544.0, -13.0, -349.0, 0, 0, 0
L -518.0, 27.0, -349.0, -546.0, 27.0, -350.0, 0, 0, 0
L -546.0, 27.0, -350.0, -573.0, 40.0, -356.0, 0, 0, 0
L -573.0, 40.0, -356.0, -590.0, 32.0, -361.0, 0, 0, 0
L -590.0, 32.0, -361.0, -603.0, 26.0, -363.0, 0, 0, 0
L -603.0, 26.0, -363.0, -616.0, 41.0, -363.0, 0, 0, 0
L -616.0, 41.0, -363.0, -643.0, 41.0, -363.0, 0, 0, 0
L -643.0, 41.0, -363.0, -699.0, 54.0, -363.0, 0, 0, 0
L -699.0, 54.0, -363.0, -724.0, 63.0, -363.0, 0, 0, 0
L -724.0, 63.0, -363.0, -742.0, 69.0, -363.0, 0, 0, 0
L -742.0, 69.0, -363.0, -769.0, 69.0, -363.0, 0, 0, 0
L -769.0, 69.0, -363.0, -793.0, 57.0, -363.0, 0, 0, 0
L -793.0, 57.0, -363.0, -796.0, 51.0, -363.0, 0, 0, 0
L -796.0, 51.0, -363.0, -796.0, 42.0, -363.0, 0, 0, 0
L -796.0, 42.0, -363.0, -810.0, 13.0, -370.0, 0, 0, 0
L -810.0, 13.0, -370.0, -824.0, -13.0, -377.0, 0, 0, 0
L -824.0, -13.0, -377.0, -824.0, -69.0, -391.0, 0, 0, 0
L -824.0, -69.0, -391.0, -838.0, -98.0, -391.0, 0, 0, 0
L -838.0, -98.0, -391.0, -908.0, -85.0, -408.0, 0, 0, 0
L -908.0, -85.0, -408.0, -951.0, -98.0, -419.0, 0, 0, 0
L -951.0, -98.0, -419.0, -966.0, -84.0, -413.0, 0, 0, 0
L -966.0, -84.0, -413.0, -993.0, -85.0, -414.0, 0, 0, 0
L -993.0, -85.0, -414.0, -1006.0, -98.0, -419.0, 0, 0, 0
L -1006.0, -98.0, -419.0, -1006.0, -101.0, -419.0, 0, 0, 0
L -1006.0, -101.0, -419.0, -1006.0, -125.0, -419.0, 0, 0, 0
L -1006.0, -125.0, -419.0, -992.0, -139.0, -419.0, 0, 0, 0
L -992.0, -139.0, -419.0, -1006.0, -180.0, -440.0, 0, 0, 0
L -1006.0, -180.0, -440.0, -1006.0, -195.0, -447.0, 0, 0, 0
L -1006.0, -195.0, -447.0, -1006.0, -209.0, -447.0, 0, 0, 0
L -1006.0, -209.0, -447.0, -979.0, -236.0, -447.0, 0, 0, 0
L -979.0, -236.0, -447.0, -951.0, -237.0, -447.0, 0, 0, 0
L -951.0, -237.0, -447.0, -937.0, -236.0, -454.0, 0, 0, 0
L -937.0, -236.0, -454.0, -894.0, -222.0, -475.0, 0, 0, 0
L -894.0, -222.0, -475.0, -880.0, -237.0, -468.0, 0, 0, 0
L -880.0, -237.0, -468.0, -868.0, -250.0, -475.0, 0, 0, 0
L -868.0, -250.0, -475.0, -837.0, -265.0, -479.0, 0, 0, 0
L -837.0, -265.0, -479.0, -820.0, -262.0, -479.0, 0, 0, 0
L -820.0, -262.0, -479.0, -798.0, -251.0, -479.0, 0, 0, 0
L -798.0, -251.0, -479.0, -783.0, -251.0, -475.0, 0, 0, 0
L -783.0, -251.0, -475.0, -773.0, -251.0, -475.0, 0, 0, 0
L -773.0, -251.0, -475.0, -769.0, -251.0, -475.0, 0, 0, 0
L -769.0, -251.0, -475.0, -755.0, -250.0, -483.0, 0, 0, 0
L -755.0, -250.0, -483.0, -714.0, -237.0, -503.0, 0, 0, 0
L -714.0, -237.0, -503.0, -695.0, -237.0, -503.0, 0, 0, 0
L -695.0, -237.0, -503.0, -674.0, -225.0, -503.0, 0, 0, 0
L -674.0, -225.0, -503.0, -672.0, -206.0, -503.0, 0, 0, 0
L -672.0, -206.0, -503.0, -672.0, -196.0, -503.0, 0, 0, 0
L -672.0, -196.0, -503.0, -658.0, -138.0, -518.0, 0, 0, 0
L -658.0, -138.0, -518.0, -658.0, -82.0, -531.0, 0, 0, 0
L -658.0, -82.0, -531.0, -654.0, -76.0, -531.0, 0, 0, 0
L -654.0, -76.0, -531.0, -644.0, -55.0, -531.0, 0, 0, 0
L -644.0, -55.0, -531.0, -629.0, -69.0, -538.0, 0, 0, 0
L -629.0, -69.0, -538.0, -615.0, -69.0, -545.0, 0, 0, 0
L -615.0, -69.0, -545.0, -588.0, -55.0, -559.0, 0, 0, 0
L -588.0, -55.0, -559.0, -573.0, -83.0, -559.0, 0, 0, 0
L -573.0, -83.0, -559.0, -587.0, -98.0, -559.0, 0, 0, 0
L -587.0, -98.0, -559.0, -602.0, -84.0, -559.0, 0, 0, 0
L -602.0, -84.0, -559.0, -615.0, -85.0, -559.0, 0, 0, 0
L -615.0, -85.0, -559.0, -628.0, -98.0, -559.0, 0, 0, 0
L -628.0, -98.0, -559.0, -628.0, -125.0, -559.0, 0, 0, 0
L -628.0, -125.0, -559.0, -642.0, -167.0, -580.0, 0, 0, 0
L -642.0, -167.0, -580.0, -629.0, -181.0, -587.0, 0, 0, 0
L -629.0, -181.0, -587.0, -628.0, -196.0, -587.0, 0, 0, 0
L -628.0, -196.0, -587.0, -615.0, -223.0, -587.0, 0, 0, 0
L -615.0, -223.0, -587.0, -587.0, -223.0, -587.0, 0, 0, 0
L -587.0, -223.0, -587.0, -560.0, -223.0, -601.0, 0, 0, 0
L -560.0, -223.0, -601.0, -537.0, -211.0, -612.0, 0, 0, 0
L -537.0, -211.0, -612.0, -528.0, -211.0, -615.0, 0, 0, 0
L -476.0, -376.0, -643.0, -468.0, -361.0, -643.0, 0, 0, 0
L -468.0, -361.0, -643.0, -462.0, -349.0, -643.0, 0, 0, 0
L -462.0, -349.0, -643.0, -462.0, -337.0, -643.0, 0, 0, 0
L -462.0, -337.0, -643.0, -462.0, -322.0, -640.0, 0, 0, 0
L -462.0, -322.0, -640.0, -462.0, -305.0, -636.0, 0, 0, 0
L -462.0, -305.0, -636.0, -463.0, -280.0, -629.0, 0, 0, 0
L -463.0, -280.0, -629.0, -462.0, -266.0, -626.0, 0, 0, 0
L -462.0, -266.0, -626.0, -490.0, -224.0, -615.0, 0, 0, 0
L -490.0, -224.0, -615.0, -492.0, -200.0, -615.0, 0, 0, 0
L -492.0, -200.0, -615.0, -500.0, -202.0, -615.0, 0, 0, 0
L -500.0, -202.0, -615.0, -505.0, -200.0, -615.0, 0, 0, 0
L -505.0, -200.0, -615.0, -505.0, -190.0, -615.0, 0, 0, 0
L -505.0, -190.0, -615.0, -504.0, -182.0, -615.0, 0, 0, 0
L -504.0, -182.0, -615.0, -532.0, -182.0, -615.0, 0, 0, 0
L -532.0, -182.0, -615.0, -559.0, -182.0, -601.0, 0, 0, 0
L -559.0, -182.0, -601.0, -588.0, -196.0, -587.0, 0, 0, 0
L -588.0, -196.0, -587.0, -602.0, -182.0, -587.0, 0, 0, 0
L -602.0, -182.0, -587.0, -588.0, -140.0, -566.0, 0, 0, 0
L -588.0, -140.0, -566.0, -602.0, -126.0, -559.0, 0, 0, 0
L -602.0, -126.0, -559.0, -587.0, -111.0, -559.0, 0, 0, 0
L -587.0, -111.0, -559.0, -573.0, -125.0, -555.0, 0, 0, 0
L -573.0, -125.0, -555.0, -560.0, -125.0, -555.0, 0, 0, 0
L -560.0, -125.0, -555.0, -546.0, -111.0, -559.0, 0, 0, 0
L -546.0, -111.0, -559.0, -546.0, -84.0, -559.0, 0, 0, 0
L -797.0, -251.0, -475.0, -797.0, -223.0, -475.0, 0, 0, 255
L -797.0, -223.0, -475.0, -811.0, -209.0, -475.0, 0, 0, 255
L -811.0, -209.0, -475.0, -839.0, -209.0, -475.0, 0, 0, 255
L -839.0, -209.0, -475.0, -868.0, -224.0, -475.0, 0, 0, 255
L -868.0, -224.0, -475.0, -868.0, -250.0, -475.0, 0, 0, 255
L -544.0, -13.0, -349.0, -531.0, -27.0, -349.0, 0, 0, 0
L -531.0, -27.0, -349.0, -518.0, -27.0, -349.0, 0, 0, 0
L -518.0, -27.0, -349.0, -504.0, -16.0, -349.0, 0, 0, 0
L -504.0, -16.0, -349.0, -495.0, -20.0, -349.0, 0, 0, 0
L -495.0, -20.0, -349.0, -489.0, -16.0, -349.0, 0, 0, 0
L -489.0, -16.0, -349.0, -488.0, -27.0, -349.0, 0, 0, 0
L -518.0, 27.0, -349.0, -504.0, 2.0, -349.0, 0, 0, 0
L -504.0, 2.0, -349.0, -495.0, 6.0, -349.0, 0, 0, 0
L -495.0, 6.0, -349.0, -491.0, 2.0, -349.0, 0, 0, 0
