P 0, 2100, 0, 0, 0, 0, 2, Original_Map:_Goodurden_of_the_Realm_of_Insanity
P 0, 2300, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 0, 2500, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 0, 2700, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -377.0, 1628.0, -38.0, -320.0, 1623.0, -38.0, 0, 0, 255
L -320.0, 1623.0, -38.0, -296.0, 1612.0, -39.0, 0, 0, 255
L -296.0, 1612.0, -39.0, -281.0, 1605.0, -39.0, 0, 0, 255
L -281.0, 1605.0, -39.0, -267.0, 1609.0, -38.0, 0, 0, 255
L -267.0, 1609.0, -38.0, -244.0, 1621.0, -38.0, 0, 0, 255
L -244.0, 1621.0, -38.0, -193.0, 1628.0, -38.0, 0, 0, 255
L -193.0, 1628.0, -38.0, -169.0, 1636.0, -38.0, 0, 0, 255
L -169.0, 1636.0, -38.0, -145.0, 1637.0, -39.0, 0, 0, 255
L -145.0, 1637.0, -39.0, -103.0, 1644.0, -39.0, 0, 0, 255
L -103.0, 1644.0, -39.0, -52.0, 1672.0, -39.0, 0, 0, 255
L -52.0, 1672.0, -39.0, -1.0, 1693.0, -38.0, 0, 0, 255
L -1.0, 1693.0, -38.0, 17.0, 1697.0, -38.0, 0, 0, 255
L 17.0, 1697.0, -38.0, 57.0, 1701.0, -38.0, 0, 0, 255
L 57.0, 1701.0, -38.0, 80.0, 1703.0, -37.0, 0, 0, 255
L 80.0, 1703.0, -37.0, 120.0, 1690.0, -39.0, 0, 0, 255
L 120.0, 1690.0, -39.0, 142.0, 1685.0, -39.0, 0, 0, 255
L 142.0, 1685.0, -39.0, 187.0, 1705.0, -38.0, 0, 0, 255
L 187.0, 1705.0, -38.0, 239.0, 1709.0, -38.0, 0, 0, 255
L 239.0, 1709.0, -38.0, 254.0, 1717.0, -39.0, 0, 0, 255
L 254.0, 1717.0, -39.0, 272.0, 1728.0, -38.0, 0, 0, 255
L 272.0, 1728.0, -38.0, 290.0, 1724.0, -39.0, 0, 0, 255
L 290.0, 1724.0, -39.0, 316.0, 1710.0, -40.0, 0, 0, 255
L 316.0, 1710.0, -40.0, 339.0, 1701.0, -39.0, 0, 0, 255
L 339.0, 1701.0, -39.0, 352.0, 1697.0, -38.0, 0, 0, 255
L 352.0, 1697.0, -38.0, 374.0, 1685.0, -38.0, 0, 0, 255
L 374.0, 1685.0, -38.0, 414.0, 1697.0, -38.0, 0, 0, 255
L 414.0, 1697.0, -38.0, 434.0, 1698.0, -38.0, 0, 0, 255
L 434.0, 1698.0, -38.0, 449.0, 1705.0, -38.0, 0, 0, 255
L 449.0, 1705.0, -38.0, 468.0, 1700.0, -38.0, 0, 0, 255
L 468.0, 1700.0, -38.0, 503.0, 1688.0, -39.0, 0, 0, 255
L 503.0, 1688.0, -39.0, 532.0, 1681.0, -39.0, 0, 0, 255
L 532.0, 1681.0, -39.0, 538.0, 1687.0, -39.0, 0, 0, 255
L 538.0, 1687.0, -39.0, 552.0, 1714.0, -38.0, 0, 0, 255
L 552.0, 1714.0, -38.0, 556.0, 1724.0, -38.0, 0, 0, 255
L 556.0, 1724.0, -38.0, 555.0, 1738.0, -38.0, 0, 0, 255
L 555.0, 1738.0, -38.0, 571.0, 1739.0, -39.0, 0, 0, 255
L 571.0, 1739.0, -39.0, 573.0, 1744.0, -38.0, 0, 0, 255
L 573.0, 1744.0, -38.0, 605.0, 1734.0, -39.0, 0, 0, 255
L 605.0, 1734.0, -39.0, 620.0, 1723.0, -39.0, 0, 0, 255
L 620.0, 1723.0, -39.0, 636.0, 1720.0, -38.0, 0, 0, 255
L 636.0, 1720.0, -38.0, 646.0, 1711.0, -39.0, 0, 0, 255
L 646.0, 1711.0, -39.0, 651.0, 1711.0, -39.0, 0, 0, 255
L 651.0, 1711.0, -39.0, 664.0, 1714.0, -38.0, 0, 0, 255
L 664.0, 1714.0, -38.0, 696.0, 1711.0, -38.0, 0, 0, 255
L 696.0, 1711.0, -38.0, 718.0, 1719.0, -38.0, 0, 0, 255
L 718.0, 1719.0, -38.0, 722.0, 1720.0, -38.0, 0, 0, 255
L 722.0, 1720.0, -38.0, 738.0, 1732.0, -37.0, 0, 0, 255
L 738.0, 1732.0, -37.0, 744.0, 1742.0, -38.0, 0, 0, 255
L 744.0, 1742.0, -38.0, 791.0, 1753.0, -39.0, 0, 0, 255
L 791.0, 1753.0, -39.0, 798.0, 1757.0, -38.0, 0, 0, 255
L 798.0, 1757.0, -38.0, 824.0, 1758.0, -38.0, 0, 0, 255
L 824.0, 1758.0, -38.0, 894.0, 1745.0, -38.0, 0, 0, 255
L 894.0, 1745.0, -38.0, 944.0, 1750.0, -38.0, 0, 0, 255
L 944.0, 1750.0, -38.0, 1015.0, 1727.0, -39.0, 0, 0, 255
L 1015.0, 1727.0, -39.0, 1037.0, 1717.0, -39.0, 0, 0, 255
L 1037.0, 1717.0, -39.0, 1064.0, 1715.0, -39.0, 0, 0, 255
L 1064.0, 1715.0, -39.0, 1072.0, 1717.0, -38.0, 0, 0, 255
L 1072.0, 1717.0, -38.0, 1088.0, 1727.0, -38.0, 0, 0, 255
L 1088.0, 1727.0, -38.0, 1107.0, 1736.0, -38.0, 0, 0, 255
L 1107.0, 1736.0, -38.0, 1117.0, 1749.0, -38.0, 0, 0, 255
L 1128.0, 1755.0, -39.0, 1117.0, 1749.0, -38.0, 0, 0, 255
L 1129.0, 1755.0, -40.0, 1292.0, 1747.0, -39.0, 0, 0, 255
L 1292.0, 1747.0, -39.0, 1318.0, 1722.0, -38.0, 0, 0, 255
L 1318.0, 1722.0, -38.0, 1328.0, 1700.0, -38.0, 0, 0, 255
L 1328.0, 1700.0, -38.0, 1336.0, 1688.0, -39.0, 0, 0, 255
L 1336.0, 1688.0, -39.0, 1349.0, 1677.0, -39.0, 0, 0, 255
L 1349.0, 1677.0, -39.0, 1364.0, 1677.0, -38.0, 0, 0, 255
L 1364.0, 1677.0, -38.0, 1385.0, 1680.0, -38.0, 0, 0, 255
L 1385.0, 1680.0, -38.0, 1405.0, 1691.0, -38.0, 0, 0, 255
L 1405.0, 1691.0, -38.0, 1419.0, 1704.0, -38.0, 0, 0, 255
L 1419.0, 1704.0, -38.0, 1442.0, 1700.0, -38.0, 0, 0, 255
L 1442.0, 1700.0, -38.0, 1468.0, 1713.0, -38.0, 0, 0, 255
L 1468.0, 1713.0, -38.0, 1492.0, 1670.0, -39.0, 0, 0, 255
L 1492.0, 1670.0, -39.0, 1504.0, 1665.0, -38.0, 0, 0, 255
L 1504.0, 1665.0, -38.0, 1509.0, 1669.0, -38.0, 0, 0, 255
L 1509.0, 1669.0, -38.0, 1542.0, 1676.0, -38.0, 0, 0, 255
L 1542.0, 1676.0, -38.0, 1554.0, 1697.0, -38.0, 0, 0, 255
L 1554.0, 1697.0, -38.0, 1568.0, 1702.0, -38.0, 0, 0, 255
L 1568.0, 1702.0, -38.0, 1579.0, 1698.0, -38.0, 0, 0, 255
L 1579.0, 1698.0, -38.0, 1595.0, 1680.0, -39.0, 0, 0, 255
L 1595.0, 1680.0, -39.0, 1612.0, 1671.0, -39.0, 0, 0, 255
L 1612.0, 1671.0, -39.0, 1628.0, 1656.0, -38.0, 0, 0, 255
L 1628.0, 1656.0, -38.0, 1630.0, 1648.0, -39.0, 0, 0, 255
L 1630.0, 1648.0, -39.0, 1650.0, 1642.0, -38.0, 0, 0, 255
L 1650.0, 1642.0, -38.0, 1660.0, 1631.0, -39.0, 0, 0, 255
L 1660.0, 1631.0, -39.0, 1697.0, 1618.0, -39.0, 0, 0, 255
L 1697.0, 1618.0, -39.0, 1705.0, 1607.0, -38.0, 0, 0, 255
L 1705.0, 1607.0, -38.0, 1726.0, 1574.0, -38.0, 0, 0, 255
L 1726.0, 1574.0, -38.0, 1741.0, 1554.0, -39.0, 0, 0, 255
L 1741.0, 1554.0, -39.0, 1763.0, 1529.0, -38.0, 0, 0, 255
L 1763.0, 1529.0, -38.0, 1772.0, 1525.0, -38.0, 0, 0, 255
L 1772.0, 1525.0, -38.0, 1791.0, 1496.0, -38.0, 0, 0, 255
L 1791.0, 1496.0, -38.0, 1786.0, 1483.0, -38.0, 0, 0, 255
L 1786.0, 1483.0, -38.0, 1779.0, 1444.0, -39.0, 0, 0, 255
L 1779.0, 1444.0, -39.0, 1775.0, 1424.0, -39.0, 0, 0, 255
L 1775.0, 1424.0, -39.0, 1789.0, 1343.0, -39.0, 0, 0, 255
L 1789.0, 1343.0, -39.0, 1793.0, 1335.0, -39.0, 0, 0, 255
L 1793.0, 1335.0, -39.0, 1806.0, 1297.0, -38.0, 0, 0, 255
L 1806.0, 1297.0, -38.0, 1803.0, 1273.0, -39.0, 0, 0, 255
L 1803.0, 1273.0, -39.0, 1816.0, 1249.0, -39.0, 0, 0, 255
L 1816.0, 1249.0, -39.0, 1816.0, 1207.0, -38.0, 0, 0, 255
L 1816.0, 1207.0, -38.0, 1819.0, 1196.0, -38.0, 0, 0, 255
L 1819.0, 1196.0, -38.0, 1818.0, 1182.0, -38.0, 0, 0, 255
L 1818.0, 1182.0, -38.0, 1811.0, 1157.0, -39.0, 0, 0, 255
L 1811.0, 1157.0, -39.0, 1811.0, 1133.0, -38.0, 0, 0, 255
L 1811.0, 1133.0, -38.0, 1800.0, 1012.0, -38.0, 0, 0, 255
L 1800.0, 1012.0, -38.0, 1805.0, 908.0, -38.0, 0, 0, 255
L 1805.0, 908.0, -38.0, 1801.0, 834.0, -38.0, 0, 0, 255
L 1801.0, 834.0, -38.0, 1807.0, 813.0, -36.0, 0, 0, 255
L 1807.0, 813.0, -36.0, 1800.0, 800.0, -39.0, 0, 0, 255
L 1800.0, 800.0, -39.0, 1800.0, 787.0, -39.0, 0, 0, 255
L 1800.0, 787.0, -39.0, 1807.0, 738.0, -38.0, 0, 0, 255
L 1807.0, 738.0, -38.0, 1806.0, 713.0, -39.0, 0, 0, 255
L 1806.0, 713.0, -39.0, 1805.0, 701.0, -38.0, 0, 0, 255
L 1805.0, 701.0, -38.0, 1795.0, 698.0, -37.0, 0, 0, 255
L 1795.0, 698.0, -37.0, 1795.0, 647.0, -37.0, 0, 0, 255
L 1795.0, 647.0, -37.0, 1774.0, 644.0, -36.0, 0, 0, 255
L 1774.0, 644.0, -36.0, 1774.0, 570.0, -37.0, 0, 0, 255
L 1774.0, 570.0, -37.0, 1796.0, 547.0, -39.0, 0, 0, 255
L 1796.0, 547.0, -39.0, 1796.0, 522.0, -39.0, 0, 0, 255
L 1796.0, 522.0, -39.0, 1805.0, 491.0, -37.0, 0, 0, 255
L 1805.0, 491.0, -37.0, 1808.0, 481.0, -37.0, 0, 0, 255
L 1808.0, 481.0, -37.0, 1810.0, 468.0, -37.0, 0, 0, 255
L 1810.0, 468.0, -37.0, 1816.0, 459.0, -36.0, 0, 0, 255
L 1816.0, 459.0, -36.0, 1820.0, 441.0, -35.0, 0, 0, 255
L 1820.0, 441.0, -35.0, 1826.0, 430.0, -35.0, 0, 0, 255
L 1826.0, 430.0, -35.0, 1824.0, 415.0, -36.0, 0, 0, 255
L 1824.0, 415.0, -36.0, 1807.0, 401.0, -37.0, 0, 0, 255
L 1807.0, 401.0, -37.0, 1808.0, 375.0, -34.0, 0, 0, 255
L 1808.0, 375.0, -34.0, 1810.0, 359.0, -35.0, 0, 0, 255
L 1810.0, 359.0, -35.0, 1813.0, 353.0, -38.0, 0, 0, 255
L 1813.0, 353.0, -38.0, 1813.0, 331.0, -36.0, 0, 0, 255
L 1813.0, 331.0, -36.0, 1797.0, 325.0, -38.0, 0, 0, 255
L 1797.0, 325.0, -38.0, 1797.0, 303.0, -37.0, 0, 0, 255
L 1797.0, 303.0, -37.0, 1869.0, 317.0, 3.0, 0, 0, 255
L 1869.0, 243.0, 3.0, 1795.0, 243.0, 11.0, 0, 0, 0
L 1795.0, 243.0, 11.0, 1796.0, 238.0, 12.0, 0, 0, 0
L 1796.0, 238.0, 12.0, 1869.0, 229.0, 3.0, 0, 0, 0
L 1795.0, 186.0, 41.0, 1869.0, 173.0, 3.0, 0, 0, 0
L 1795.0, 186.0, 41.0, 1795.0, 178.0, 41.0, 0, 0, 0
L 1795.0, 178.0, 41.0, 1869.0, 165.0, 3.0, 0, 0, 0
L 1869.0, 132.0, 3.0, 1795.0, 126.0, 70.0, 0, 0, 0
L 1795.0, 126.0, 70.0, 1795.0, 118.0, 71.0, 0, 0, 0
L 1795.0, 118.0, 71.0, 1869.0, 118.0, 90.0, 0, 0, 0
L 1869.0, 118.0, 90.0, 1963.0, 118.0, 91.0, 0, 0, 0
L 1963.0, 118.0, 91.0, 1963.0, 193.0, 91.0, 0, 0, 0
L 1985.0, 168.0, 91.0, 1985.0, 193.0, 91.0, 199, 21, 133
L 1985.0, 168.0, 91.0, 1985.0, 46.0, 91.0, 0, 0, 0
L 1985.0, 46.0, 91.0, 1985.0, 21.0, 91.0, 199, 21, 133
L 1985.0, 21.0, 91.0, 1963.0, 21.0, 91.0, 0, 0, 0
L 1963.0, 21.0, 91.0, 1963.0, 96.0, 91.0, 0, 0, 0
L 1963.0, 193.0, 91.0, 1985.0, 193.0, 91.0, 0, 0, 0
L 1963.0, 96.0, 91.0, 1869.0, 97.0, 90.0, 0, 0, 0
L 1869.0, 97.0, 90.0, 1793.0, 97.0, 71.0, 0, 0, 0
L 1793.0, 97.0, 71.0, 1783.0, 100.0, 71.0, 0, 0, 0
L 1783.0, 100.0, 71.0, 1774.0, 109.0, 71.0, 0, 0, 0
L 1774.0, 109.0, 71.0, 1770.0, 122.0, 71.0, 0, 0, 0
L 1770.0, 122.0, 71.0, 1774.0, 135.0, 71.0, 0, 0, 0
L 1774.0, 135.0, 71.0, 1783.0, 145.0, 71.0, 0, 0, 0
L 1783.0, 145.0, 71.0, 1796.0, 148.0, 71.0, 0, 0, 0
L 1796.0, 148.0, 71.0, 1847.0, 148.0, 56.0, 0, 0, 0
L 1847.0, 148.0, 56.0, 1847.0, 156.0, 56.0, 0, 0, 0
L 1847.0, 156.0, 55.0, 1796.0, 156.0, 41.0, 0, 0, 0
L 1796.0, 156.0, 41.0, 1783.0, 160.0, 41.0, 0, 0, 0
L 1783.0, 160.0, 41.0, 1774.0, 169.0, 41.0, 0, 0, 0
L 1774.0, 169.0, 41.0, 1770.0, 182.0, 41.0, 0, 0, 0
L 1770.0, 182.0, 41.0, 1774.0, 195.0, 41.0, 0, 0, 0
L 1774.0, 195.0, 41.0, 1783.0, 205.0, 41.0, 0, 0, 0
L 1783.0, 205.0, 41.0, 1796.0, 208.0, 41.0, 0, 0, 0
L 1796.0, 208.0, 41.0, 1847.0, 208.0, 26.0, 0, 0, 0
L 1847.0, 208.0, 26.0, 1847.0, 216.0, 26.0, 0, 0, 0
L 1847.0, 216.0, 25.0, 1796.0, 216.0, 11.0, 0, 0, 0
L 1796.0, 216.0, 11.0, 1783.0, 220.0, 11.0, 0, 0, 0
L 1783.0, 220.0, 11.0, 1774.0, 229.0, 11.0, 0, 0, 0
L 1774.0, 229.0, 11.0, 1770.0, 242.0, 11.0, 0, 0, 0
L 1770.0, 242.0, 11.0, 1774.0, 255.0, 11.0, 0, 0, 0
L 1774.0, 255.0, 11.0, 1783.0, 265.0, 11.0, 0, 0, 0
L 1783.0, 265.0, 11.0, 1796.0, 268.0, 11.0, 0, 0, 0
L 1796.0, 268.0, 11.0, 1847.0, 268.0, -2.0, 0, 0, 0
L 1847.0, 268.0, -3.0, 1847.0, 276.0, -3.0, 0, 0, 0
L 1847.0, 276.0, -4.0, 1796.0, 276.0, -18.0, 0, 0, 0
L 1796.0, 276.0, -18.0, 1783.0, 280.0, -18.0, 0, 0, 0
L 1783.0, 280.0, -18.0, 1774.0, 289.0, -18.0, 0, 0, 0
L 1774.0, 289.0, -18.0, 1770.0, 302.0, -18.0, 139, 69, 19
L 1770.0, 302.0, -18.0, 1770.0, 405.0, -33.0, 139, 69, 19
L 1736.0, 410.0, -33.0, 1770.0, 405.0, -33.0, 139, 69, 19
L 1691.0, 410.0, -33.0, 1676.0, 406.0, -36.0, 139, 69, 19
L 1691.0, 410.0, -33.0, 1736.0, 410.0, -33.0, 139, 69, 19
L 1792.0, 458.0, -33.0, 1792.0, 302.0, -19.0, 139, 69, 19
L 1792.0, 302.0, -18.0, 1796.0, 298.0, -18.0, 0, 0, 0
L 1796.0, 298.0, -18.0, 1869.0, 302.0, 3.0, 0, 0, 0
L 1792.0, 458.0, -33.0, 1766.0, 458.0, -33.0, 139, 69, 19
L 1766.0, 458.0, -33.0, 1736.0, 454.0, -33.0, 139, 69, 19
L 1736.0, 454.0, -33.0, 1691.0, 454.0, -33.0, 139, 69, 19
L 1691.0, 454.0, -33.0, 1676.0, 458.0, -36.0, 139, 69, 19
L 1676.0, 458.0, -36.0, 1676.0, 406.0, -36.0, 139, 69, 19
L 1774.0, 109.0, 71.0, 1789.0, 67.0, -40.0, 0, 0, 255
L 1789.0, 67.0, -40.0, 1792.0, 51.0, -37.0, 0, 0, 255
L 1792.0, 51.0, -37.0, 1787.0, 34.0, -37.0, 0, 0, 255
L 1787.0, 34.0, -37.0, 1788.0, 7.0, -39.0, 0, 0, 255
L 1788.0, 7.0, -39.0, 1787.0, -9.0, -39.0, 0, 0, 255
L 1787.0, -9.0, -39.0, 1788.0, -18.0, -39.0, 0, 0, 255
L 1788.0, -18.0, -39.0, 1796.0, -45.0, -28.0, 0, 0, 255
L 1796.0, -45.0, -28.0, 1801.0, -93.0, -40.0, 0, 0, 255
L 1801.0, -93.0, -40.0, 1811.0, -111.0, -37.0, 0, 0, 255
L 1811.0, -111.0, -37.0, 1810.0, -125.0, -38.0, 0, 0, 255
L 1810.0, -125.0, -38.0, 1810.0, -151.0, -41.0, 0, 0, 255
L 1810.0, -151.0, -41.0, 1818.0, -177.0, -38.0, 0, 0, 255
L 1818.0, -177.0, -38.0, 1825.0, -211.0, -36.0, 0, 0, 255
L 1825.0, -211.0, -36.0, 1824.0, -229.0, -37.0, 0, 0, 255
L 1824.0, -229.0, -37.0, 1828.0, -258.0, -36.0, 0, 0, 255
L 1828.0, -258.0, -36.0, 1820.0, -338.0, -38.0, 0, 0, 255
L 1820.0, -338.0, -38.0, 1816.0, -360.0, -38.0, 0, 0, 255
L 1816.0, -360.0, -38.0, 1813.0, -394.0, -39.0, 0, 0, 255
L 1813.0, -394.0, -39.0, 1803.0, -465.0, -39.0, 0, 0, 255
L 1803.0, -465.0, -39.0, 1805.0, -484.0, -37.0, 0, 0, 255
L 1805.0, -484.0, -37.0, 1799.0, -500.0, -38.0, 0, 0, 255
L 1799.0, -500.0, -38.0, 1790.0, -547.0, -38.0, 0, 0, 255
L 1790.0, -547.0, -38.0, 1784.0, -574.0, -39.0, 0, 0, 255
L 1784.0, -574.0, -39.0, 1776.0, -600.0, -39.0, 0, 0, 255
L 1776.0, -600.0, -39.0, 1773.0, -632.0, -38.0, 0, 0, 255
L 1773.0, -632.0, -38.0, 1776.0, -647.0, -38.0, 0, 0, 255
L 1776.0, -647.0, -38.0, 1787.0, -686.0, -38.0, 0, 0, 255
L 1787.0, -686.0, -38.0, 1803.0, -733.0, -38.0, 0, 0, 255
L 1803.0, -733.0, -38.0, 1807.0, -801.0, -39.0, 0, 0, 255
L 1807.0, -801.0, -39.0, 1812.0, -835.0, -38.0, 0, 0, 255
L 1812.0, -835.0, -38.0, 1805.0, -859.0, -39.0, 0, 0, 255
L 1805.0, -859.0, -39.0, 1796.0, -919.0, -38.0, 0, 0, 255
L 1796.0, -919.0, -38.0, 1795.0, -929.0, -38.0, 0, 0, 255
L 1795.0, -929.0, -38.0, 1795.0, -985.0, -38.0, 0, 0, 255
L 1795.0, -985.0, -38.0, 1792.0, -1004.0, -39.0, 0, 0, 255
L 1792.0, -1004.0, -39.0, 1793.0, -1024.0, -38.0, 0, 0, 255
L 1793.0, -1024.0, -38.0, 1788.0, -1038.0, -38.0, 0, 0, 255
L 1788.0, -1038.0, -38.0, 1786.0, -1051.0, -38.0, 0, 0, 255
L 1786.0, -1051.0, -38.0, 1789.0, -1066.0, -38.0, 0, 0, 255
L 1789.0, -1066.0, -38.0, 1788.0, -1075.0, -39.0, 0, 0, 255
L 1788.0, -1075.0, -39.0, 1782.0, -1087.0, -36.0, 0, 0, 255
L 1782.0, -1087.0, -36.0, 1780.0, -1099.0, -37.0, 0, 0, 255
L 1780.0, -1099.0, -37.0, 1770.0, -1200.0, -38.0, 0, 0, 255
L 1770.0, -1200.0, -38.0, 1757.0, -1213.0, -38.0, 0, 0, 255
L 1757.0, -1213.0, -38.0, 1749.0, -1229.0, -39.0, 0, 0, 255
L 1749.0, -1229.0, -39.0, 1744.0, -1234.0, -39.0, 0, 0, 255
L 1744.0, -1234.0, -39.0, 1734.0, -1233.0, -38.0, 0, 0, 255
L 1734.0, -1233.0, -38.0, 1716.0, -1221.0, -38.0, 0, 0, 255
L 1716.0, -1221.0, -38.0, 1709.0, -1215.0, -38.0, 0, 0, 255
L 1709.0, -1215.0, -38.0, 1656.0, -1194.0, -38.0, 0, 0, 255
L 1656.0, -1194.0, -38.0, 1648.0, -1195.0, -38.0, 0, 0, 255
L 1648.0, -1195.0, -38.0, 1641.0, -1199.0, -39.0, 0, 0, 255
L 1641.0, -1199.0, -39.0, 1627.0, -1200.0, -38.0, 0, 0, 255
L 1627.0, -1200.0, -38.0, 1618.0, -1202.0, -38.0, 0, 0, 255
L 1618.0, -1202.0, -38.0, 1596.0, -1214.0, -38.0, 0, 0, 255
L 1596.0, -1214.0, -38.0, 1552.0, -1254.0, -39.0, 0, 0, 255
L 1552.0, -1254.0, -39.0, 1542.0, -1263.0, -38.0, 0, 0, 255
L 1542.0, -1263.0, -38.0, 1523.0, -1270.0, -39.0, 0, 0, 255
L 1523.0, -1270.0, -39.0, 1456.0, -1291.0, -38.0, 0, 0, 255
L 1456.0, -1291.0, -38.0, 1414.0, -1305.0, -37.0, 0, 0, 255
L 1414.0, -1305.0, -37.0, 1401.0, -1307.0, -39.0, 0, 0, 255
L 1401.0, -1307.0, -39.0, 1314.0, -1312.0, -37.0, 0, 0, 255
L 1314.0, -1312.0, -37.0, 1276.0, -1304.0, -41.0, 0, 0, 255
L 1276.0, -1304.0, -41.0, 1222.0, -1304.0, -39.0, 0, 0, 255
L 1222.0, -1304.0, -39.0, 1192.0, -1295.0, -39.0, 0, 0, 255
L 1192.0, -1295.0, -39.0, 1182.0, -1287.0, -38.0, 0, 0, 255
L 1182.0, -1287.0, -38.0, 1150.0, -1275.0, -40.0, 0, 0, 255
L 1150.0, -1275.0, -40.0, 1031.0, -1213.0, -39.0, 0, 0, 255
L 1031.0, -1213.0, -39.0, 999.0, -1201.0, -39.0, 0, 0, 255
L 999.0, -1201.0, -39.0, 940.0, -1160.0, -39.0, 0, 0, 255
L 940.0, -1160.0, -39.0, 933.0, -1148.0, -39.0, 0, 0, 255
L 933.0, -1148.0, -39.0, 932.0, -1141.0, -38.0, 0, 0, 255
L 932.0, -1141.0, -38.0, 930.0, -1111.0, -38.0, 0, 0, 255
L 930.0, -1111.0, -38.0, 919.0, -992.0, -37.0, 0, 0, 255
L 919.0, -992.0, -37.0, 915.0, -983.0, -37.0, 0, 0, 255
L 915.0, -983.0, -37.0, 900.0, -942.0, -39.0, 0, 0, 255
L 900.0, -942.0, -39.0, 862.0, -915.0, -39.0, 0, 0, 255
L 862.0, -915.0, -39.0, 832.0, -907.0, -37.0, 0, 0, 255
L 832.0, -907.0, -37.0, 770.0, -892.0, -37.0, 0, 0, 255
L 770.0, -892.0, -37.0, 706.0, -909.0, -38.0, 0, 0, 255
L 706.0, -909.0, -38.0, 691.0, -917.0, -37.0, 0, 0, 255
L 691.0, -917.0, -37.0, 681.0, -927.0, -38.0, 0, 0, 255
L 681.0, -927.0, -38.0, 656.0, -960.0, -36.0, 0, 0, 255
L 656.0, -960.0, -36.0, 631.0, -999.0, -39.0, 0, 0, 255
L 631.0, -999.0, -39.0, 623.0, -1026.0, -35.0, 0, 0, 255
L 623.0, -1026.0, -35.0, 602.0, -1077.0, -39.0, 0, 0, 255
L 602.0, -1077.0, -39.0, 563.0, -1123.0, -38.0, 0, 0, 255
L 563.0, -1123.0, -38.0, 527.0, -1164.0, -38.0, 0, 0, 255
L 527.0, -1164.0, -38.0, 511.0, -1173.0, -39.0, 0, 0, 255
L 511.0, -1173.0, -39.0, 450.0, -1238.0, -39.0, 0, 0, 255
L 450.0, -1238.0, -39.0, 414.0, -1277.0, -39.0, 0, 0, 255
L 414.0, -1277.0, -39.0, 408.0, -1293.0, -38.0, 0, 0, 255
L 408.0, -1293.0, -38.0, 373.0, -1326.0, -39.0, 0, 0, 255
L 373.0, -1326.0, -39.0, 374.0, -1341.0, -39.0, 0, 0, 255
L 374.0, -1341.0, -39.0, 360.0, -1364.0, -38.0, 0, 0, 255
L 360.0, -1364.0, -38.0, 352.0, -1363.0, -38.0, 0, 0, 255
L 352.0, -1363.0, -38.0, 316.0, -1356.0, -38.0, 0, 0, 255
L 316.0, -1356.0, -38.0, 296.0, -1363.0, -38.0, 0, 0, 255
L 296.0, -1363.0, -38.0, 244.0, -1399.0, -39.0, 0, 0, 255
L 244.0, -1399.0, -39.0, 205.0, -1402.0, -38.0, 0, 0, 255
L 205.0, -1402.0, -38.0, 153.0, -1411.0, -38.0, 0, 0, 255
L 153.0, -1411.0, -38.0, 89.0, -1401.0, -39.0, 0, 0, 255
L 89.0, -1401.0, -39.0, 48.0, -1398.0, -38.0, 0, 0, 255
L 48.0, -1398.0, -38.0, -46.0, -1387.0, -38.0, 0, 0, 255
L -46.0, -1387.0, -38.0, -94.0, -1386.0, -37.0, 0, 0, 255
L -94.0, -1386.0, -37.0, -151.0, -1391.0, -38.0, 0, 0, 255
L -151.0, -1391.0, -38.0, -266.0, -1416.0, -38.0, 0, 0, 255
L -266.0, -1416.0, -38.0, -281.0, -1423.0, -38.0, 0, 0, 255
L -281.0, -1423.0, -38.0, -311.0, -1423.0, -39.0, 0, 0, 255
L -311.0, -1423.0, -39.0, -346.0, -1431.0, -40.0, 0, 0, 255
L -346.0, -1431.0, -40.0, -397.0, -1456.0, -38.0, 0, 0, 255
L -397.0, -1456.0, -38.0, -419.0, -1459.0, -38.0, 0, 0, 255
L -419.0, -1459.0, -38.0, -495.0, -1457.0, -40.0, 0, 0, 255
L -495.0, -1457.0, -40.0, -554.0, -1457.0, -38.0, 0, 0, 255
L -554.0, -1457.0, -38.0, -605.0, -1442.0, -38.0, 0, 0, 255
L -605.0, -1442.0, -38.0, -646.0, -1434.0, -39.0, 0, 0, 255
L -646.0, -1434.0, -39.0, -688.0, -1436.0, -38.0, 0, 0, 255
L -688.0, -1436.0, -38.0, -854.0, -1471.0, -39.0, 0, 0, 255
L -854.0, -1471.0, -39.0, -906.0, -1480.0, -39.0, 0, 0, 255
L -906.0, -1480.0, -39.0, -943.0, -1465.0, -39.0, 0, 0, 255
L -943.0, -1465.0, -39.0, -979.0, -1455.0, -38.0, 0, 0, 255
L -979.0, -1455.0, -38.0, -995.0, -1472.0, -39.0, 0, 0, 255
L -995.0, -1472.0, -39.0, -1017.0, -1488.0, -39.0, 0, 0, 255
L -1017.0, -1488.0, -39.0, -1063.0, -1511.0, -38.0, 0, 0, 255
L -1063.0, -1511.0, -38.0, -1121.0, -1519.0, -39.0, 0, 0, 255
L -1121.0, -1519.0, -39.0, -1157.0, -1495.0, -38.0, 0, 0, 255
L -1157.0, -1495.0, -38.0, -1187.0, -1494.0, -39.0, 0, 0, 255
L -1187.0, -1494.0, -39.0, -1299.0, -1472.0, -39.0, 0, 0, 255
