P 100, 1600, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 100, 1800, 0, 0, 0, 0, 2, www.eqmaps.info
P 100, 2000, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -429, 191, -3, -428, 203, -2, 0, 0, 0
L -462, 199, -2, -469, 201, -2, 0, 0, 0
L -469, 201, -2, -469, 210, -2, 0, 0, 0
L -469, 210, -2, -460, 209, -2, 0, 0, 0
L -460, 209, -2, -462, 199, -2, 0, 0, 0
L -304, 128, -4, -288, 118, -2, 0, 0, 0
L -288, 118, -2, -298, 101, -1, 0, 0, 0
L -298, 101, -1, -314, 112, -3, 0, 0, 0
L -314, 112, -3, -304, 128, -4, 0, 0, 0
L -284, 135, -3, -279, 144, -3, 0, 0, 0
L -279, 144, -3, -275, 142, -3, 0, 0, 0
L -275, 142, -3, -285, 159, -4, 0, 0, 0
L -285, 159, -4, -277, 165, -3, 0, 0, 0
L -277, 165, -3, -262, 142, -2, 0, 0, 0
L -262, 142, -2, -270, 136, -2, 0, 0, 0
L -270, 136, -2, -276, 130, -2, 0, 0, 0
L -276, 130, -2, -284, 135, -3, 0, 0, 0
L -283, 147, -3, -292, 153, -4, 0, 0, 0
L -292, 153, -4, -298, 145, -5, 0, 0, 0
L -298, 145, -5, -289, 138, -3, 0, 0, 0
L -289, 138, -3, -283, 147, -3, 0, 0, 0
L -259, 105, 0, -265, 96, 0, 0, 0, 0
L -265, 96, 0, -273, 101, 0, 0, 0, 0
L -273, 101, 0, -268, 109, 0, 0, 0, 0
L -268, 109, 0, -259, 105, 0, 0, 0, 0
L -268, 91, 0, -275, 83, 0, 0, 0, 0
L -275, 83, 0, -282, 87, 0, 0, 0, 0
L -282, 87, 0, -276, 96, 0, 0, 0, 0
L -276, 96, 0, -268, 91, 0, 0, 0, 0
L -305, 86, 0, -310, 78, 0, 0, 0, 0
L -310, 78, 0, -319, 83, -1, 0, 0, 0
L -319, 83, -1, -314, 92, -1, 0, 0, 0
L -314, 92, -1, -305, 86, 0, 0, 0, 0
L -324, 87, -1, -332, 92, -1, 0, 0, 0
L -332, 92, -1, -327, 100, -2, 0, 0, 0
L -327, 100, -2, -319, 95, -1, 0, 0, 0
L -319, 95, -1, -324, 87, -1, 0, 0, 0
L -337, 130, -5, -348, 152, -7, 0, 0, 0
L -348, 152, -7, -338, 157, -6, 0, 0, 0
L -338, 157, -6, -327, 139, -5, 0, 0, 0
L -327, 139, -5, -322, 146, -5, 0, 0, 0
L -322, 146, -5, -313, 139, -5, 0, 0, 0
L -313, 139, -5, -319, 131, -4, 0, 0, 0
L -319, 131, -4, -324, 134, -5, 0, 0, 0
L -324, 134, -5, -327, 129, -4, 0, 0, 0
L -327, 129, -4, -329, 119, -4, 0, 0, 0
L -329, 119, -4, -338, 120, -4, 0, 0, 0
L -338, 120, -4, -337, 130, -5, 0, 0, 0
L -715, -197, 8, -707, -177, 4, 0, 0, 0
L -707, -177, 4, -700, -179, 2, 0, 0, 0
L -700, -179, 2, -709, -200, 7, 0, 0, 0
L -709, -200, 7, -715, -197, 8, 0, 0, 0
L -657, -179, 1, -638, -177, 0, 0, 0, 0
L -638, -177, 0, -637, -181, 0, 0, 0, 0
L -637, -181, 0, -657, -183, 1, 0, 0, 0
L -635, -156, 0, -634, -148, 0, 0, 0, 0
L -634, -148, 0, -608, -149, 0, 0, 0, 0
L -608, -149, 0, -608, -159, 0, 0, 0, 0
L -608, -159, 0, -635, -156, 0, 0, 0, 0
L -598, -165, 0, -592, -153, 1, 0, 0, 0
L -592, -153, 1, -581, -158, 0, 0, 0, 0
L -581, -158, 0, -587, -170, 1, 0, 0, 0
L -587, -170, 1, -598, -165, 0, 0, 0, 0
L -537, -197, 8, -518, -207, 4, 0, 0, 0
L -518, -207, 4, -529, -227, 9, 0, 0, 0
L -529, -227, 9, -548, -216, 7, 0, 0, 0
L -548, -216, 7, -537, -197, 8, 0, 0, 0
L -496, -298, 15, -489, -298, 14, 0, 0, 0
L -489, -298, 14, -489, -306, 14, 0, 0, 0
L -489, -306, 14, -497, -306, 16, 0, 0, 0
L -497, -306, 16, -496, -298, 15, 0, 0, 0
L -434, -290, 4, -432, -277, 3, 0, 0, 0
L -432, -277, 3, -419, -280, 2, 0, 0, 0
L -419, -280, 2, -421, -292, 2, 0, 0, 0
L -421, -292, 2, -434, -290, 4, 0, 0, 0
L -470, -200, 3, -475, -189, 5, 0, 0, 0
L -475, -189, 5, -464, -183, 6, 0, 0, 0
L -464, -183, 6, -459, -195, 3, 0, 0, 0
L -459, -195, 3, -470, -200, 3, 0, 0, 0
L -502, -177, 11, -500, -169, 12, 0, 0, 0
L -500, -169, 12, -493, -171, 11, 0, 0, 0
L -493, -171, 11, -495, -179, 10, 0, 0, 0
L -495, -179, 10, -503, -176, 11, 0, 0, 0
L -446, -97, 35, -457, -81, 37, 0, 0, 0
L -457, -81, 37, -452, -77, 35, 0, 0, 0
L -452, -77, 35, -440, -91, 34, 0, 0, 0
L -440, -91, 34, -446, -97, 35, 0, 0, 0
L -325, -227, -1, -307, -229, -1, 0, 0, 0
L -307, -229, -1, -309, -246, 0, 0, 0, 0
L -309, -246, 0, -327, -244, 0, 0, 0, 0
L -327, -244, 0, -325, -227, -1, 0, 0, 0
L -280, -282, -1, -260, -290, -1, 0, 0, 0
L -260, -290, -1, -262, -297, 0, 0, 0, 0
L -262, -297, 0, -282, -288, 0, 0, 0, 0
L -282, -288, 0, -280, -282, -1, 0, 0, 0
L -247, -287, -1, -250, -285, -1, 0, 0, 0
L -250, -285, -1, -235, -271, -3, 0, 0, 0
L -235, -271, -3, -232, -274, -3, 0, 0, 0
L -232, -274, -3, -247, -287, -1, 0, 0, 0
L -288, -221, -5, -291, -215, -4, 0, 0, 0
L -291, -215, -4, -284, -211, -6, 0, 0, 0
L -284, -211, -6, -280, -218, -7, 0, 0, 0
L -280, -218, -7, -288, -221, -5, 0, 0, 0
L -381, -118, 11, -384, -110, 14, 0, 0, 0
L -384, -110, 14, -361, -100, 8, 0, 0, 0
L -361, -100, 8, -358, -109, 6, 0, 0, 0
L -358, -109, 6, -381, -118, 11, 0, 0, 0
L -316, -119, -1, -310, -114, -2, 0, 0, 0
L -310, -114, -2, -305, -121, -3, 0, 0, 0
L -305, -121, -3, -312, -125, -2, 0, 0, 0
L -312, -125, -2, -316, -119, -1, 0, 0, 0
L -245, -180, -18, -238, -178, -19, 0, 0, 0
L -238, -178, -19, -237, -186, -18, 0, 0, 0
L -210, -211, -18, -205, -213, -18, 0, 0, 0
L -205, -213, -18, -216, -228, -13, 0, 0, 0
L -216, -228, -13, -219, -225, -14, 0, 0, 0
L -219, -225, -14, -210, -211, -18, 0, 0, 0
L -160, -266, -1, -141, -266, 1, 0, 0, 0
L -141, -266, 1, -141, -271, 1, 0, 0, 0
L -141, -271, 1, -160, -271, 0, 0, 0, 0
L -160, -271, 0, -160, -266, -1, 0, 0, 0
L -84, -328, 11, -88, -328, 11, 0, 0, 0
L -84, -328, 11, -87, -338, 10, 0, 0, 0
L -87, -338, 10, -88, -328, 11, 0, 0, 0
L -90, -391, -1, -74, -396, 0, 0, 0, 0
L -74, -396, 0, -75, -401, 0, 0, 0, 0
L -75, -401, 0, -92, -397, -2, 0, 0, 0
L -92, -397, -2, -90, -391, -1, 0, 0, 0
L 11, -167, -12, 6, -171, -14, 0, 0, 0
L -27, -361, 12, -9, -369, 12, 0, 0, 0
L -9, -369, 12, -11, -373, 11, 0, 0, 0
L -11, -373, 11, -28, -365, 12, 0, 0, 0
L -16, -307, 11, -7, -297, 7, 0, 0, 0
L -7, -297, 7, -2, -301, 8, 0, 0, 0
L -2, -301, 8, -13, -310, 11, 0, 0, 0
L -13, -310, 11, -16, -307, 11, 0, 0, 0
L -65, -262, 3, -82, -248, 2, 0, 0, 0
L -82, -248, 2, -69, -231, -2, 0, 0, 0
L -69, -231, -2, -51, -245, -1, 0, 0, 0
L -51, -245, -1, -65, -262, 3, 0, 0, 0
L -308, -69, 0, -311, -61, 2, 0, 0, 0
L -311, -61, 2, -304, -58, 1, 0, 0, 0
L -304, -58, 1, -301, -66, 0, 0, 0, 0
L -301, -66, 0, -308, -69, 0, 0, 0, 0
L -155, 205, 9, -156, 213, 10, 0, 0, 0
L -156, 213, 10, -137, 215, 16, 0, 0, 0
L -137, 215, 16, -138, 208, 16, 0, 0, 0
L -138, 208, 16, -155, 205, 9, 0, 0, 0
L -215, 60, 4, -212, 54, 4, 0, 0, 0
L -212, 54, 4, -229, 45, 2, 0, 0, 0
L -229, 45, 2, -231, 50, 2, 0, 0, 0
L -231, 50, 2, -215, 60, 4, 0, 0, 0
L -240, -12, 0, -232, -14, 0, 0, 0, 0
L -232, -14, 0, -234, -22, 0, 0, 0, 0
L -234, -22, 0, -242, -19, 0, 0, 0, 0
L -242, -19, 0, -240, -12, 0, 0, 0, 0
L -214, -40, -3, -208, -45, -4, 0, 0, 0
L -208, -45, -4, -213, -51, -4, 0, 0, 0
L -213, -51, -4, -219, -47, -3, 0, 0, 0
L -219, -47, -3, -214, -40, -3, 0, 0, 0
L -188, -79, -11, -180, -77, -10, 0, 0, 0
L -180, -77, -10, -178, -84, -12, 0, 0, 0
L -178, -84, -12, -185, -86, -13, 0, 0, 0
L -185, -86, -13, -188, -79, -11, 0, 0, 0
L -146, -146, -17, -108, -146, -9, 0, 0, 0
L -108, -146, -9, -109, -153, -10, 0, 0, 0
L -109, -153, -10, -145, -154, -18, 0, 0, 0
L -145, -154, -18, -146, -146, -18, 0, 0, 0
L -99, -162, -9, -90, -163, -9, 0, 0, 0
L -90, -163, -9, -90, -188, -7, 0, 0, 0
L -90, -188, -7, -99, -188, -7, 0, 0, 0
L -99, -188, -7, -99, -162, -9, 0, 0, 0
L -122, -56, 0, -74, -96, -2, 0, 0, 0
L -74, -96, -2, -69, -90, -1, 0, 0, 0
L -69, -90, -1, -118, -53, 5, 0, 0, 0
L -118, -53, 5, -122, -56, 0, 0, 0, 0
L -65, -56, 0, -59, -50, 1, 0, 0, 0
L -59, -50, 1, -48, -64, 0, 0, 0, 0
L -48, -64, 0, -54, -68, 0, 0, 0, 0
L -54, -68, 0, -65, -56, 0, 0, 0, 0
L 11, -167, -12, 49, -217, -12, 0, 0, 0
L 49, -217, -12, 42, -221, -12, 0, 0, 0
L 42, -221, -12, 6, -172, -14, 0, 0, 0
L 21, -49, 0, 28, -46, 0, 0, 0, 0
L 28, -46, 0, 25, -15, 1, 0, 0, 0
L 25, -15, 1, -6, -16, 0, 0, 0, 0
L -6, -16, 0, -15, -18, 0, 0, 0, 0
L -15, -18, 0, -15, -9, 1, 0, 0, 0
L -15, -9, 1, -7, -10, 0, 0, 0, 0
L -7, -10, 0, 12, -9, 0, 0, 0, 0
L 12, -9, 0, 24, -7, 1, 0, 0, 0
L 24, -7, 1, 31, -6, 2, 0, 0, 0
L 31, -6, 2, 31, -15, 1, 0, 0, 0
L 31, -15, 1, 33, -36, 1, 0, 0, 0
L 33, -36, 1, 34, -46, 0, 0, 0, 0
L 34, -46, 0, 35, -54, 0, 0, 0, 0
L 35, -54, 0, 27, -54, 0, 0, 0, 0
L 27, -54, 0, -2, -57, 0, 0, 0, 0
L -2, -57, 0, -12, -58, 0, 0, 0, 0
L -12, -58, 0, -12, -50, 0, 0, 0, 0
L -12, -50, 0, -4, -51, 0, 0, 0, 0
L -4, -51, 0, 21, -49, 0, 0, 0, 0
L 0, -39, 0, -1, -26, 0, 0, 0, 0
L -1, -26, 0, 19, -25, 1, 0, 0, 0
L 19, -25, 1, 20, -38, 1, 0, 0, 0
L 20, -38, 1, 0, -39, 0, 0, 0, 0
L 49, 52, 4, 42, 60, 4, 0, 0, 0
L 42, 60, 4, 47, 65, 4, 0, 0, 0
L 47, 65, 4, 54, 57, 5, 0, 0, 0
L 54, 57, 5, 49, 52, 4, 0, 0, 0
L 48, 68, 4, 43, 70, 3, 0, 0, 0
L 43, 70, 3, 45, 76, 3, 0, 0, 0
L 45, 76, 3, 50, 74, 3, 0, 0, 0
L 50, 74, 3, 48, 68, 4, 0, 0, 0
L 59, 83, 5, 64, 84, 5, 0, 0, 0
L 64, 84, 5, 68, 75, 7, 0, 0, 0
L 68, 75, 7, 63, 73, 6, 0, 0, 0
L 63, 73, 6, 59, 83, 5, 0, 0, 0
L -7, 72, 12, 0, 62, 7, 0, 0, 0
L 0, 62, 7, -3, 59, 9, 0, 0, 0
L -3, 59, 9, -11, 69, 14, 0, 0, 0
L -11, 69, 14, -7, 72, 12, 0, 0, 0
L -19, 137, 11, -34, 138, 15, 0, 0, 0
L -34, 138, 15, -34, 144, 14, 0, 0, 0
L -34, 144, 14, -19, 142, 10, 0, 0, 0
L -19, 142, 10, -19, 137, 11, 0, 0, 0
L -17, 337, -5, -10, 340, -6, 0, 0, 0
L -10, 340, -6, -3, 320, -7, 0, 0, 0
L -3, 320, -7, -9, 317, -5, 0, 0, 0
L -9, 317, -5, -17, 337, -5, 0, 0, 0
L 93, 326, -5, 99, 327, -3, 0, 0, 0
L 99, 327, -3, 100, 304, -7, 0, 0, 0
L 100, 304, -7, 92, 304, -9, 0, 0, 0
L 92, 304, -9, 93, 326, -5, 0, 0, 0
L 35, 258, -11, 37, 253, -10, 0, 0, 0
L 37, 253, -10, 4, 233, -1, 0, 0, 0
L 4, 233, -1, 1, 240, -1, 0, 0, 0
L 1, 240, -1, 35, 258, -11, 0, 0, 0
L 77, 176, 0, 65, 147, 0, 0, 0, 0
L 65, 147, 0, 61, 140, 0, 0, 0, 0
L 61, 140, 0, 69, 137, 1, 0, 0, 0
L 69, 137, 1, 71, 145, 1, 0, 0, 0
L 71, 145, 1, 82, 174, 0, 0, 0, 0
L 82, 174, 0, 86, 181, 0, 0, 0, 0
L 86, 181, 0, 77, 184, 0, 0, 0, 0
L 77, 184, 0, 48, 195, 0, 0, 0, 0
L 48, 195, 0, 41, 199, -1, 0, 0, 0
L 41, 199, -1, 38, 191, 0, 0, 0, 0
L 38, 191, 0, 27, 162, 2, 0, 0, 0
L 27, 162, 2, 24, 154, 2, 0, 0, 0
L 24, 154, 2, 31, 151, 1, 0, 0, 0
L 31, 151, 1, 33, 159, 1, 0, 0, 0
L 33, 159, 1, 44, 189, 0, 0, 0, 0
L 44, 189, 0, 77, 176, 0, 0, 0, 0
L 64, 176, 0, 57, 156, 0, 0, 0, 0
L 57, 156, 0, 45, 160, 0, 0, 0, 0
L 45, 160, 0, 53, 180, 0, 0, 0, 0
L 53, 180, 0, 64, 176, 0, 0, 0, 0
L 482, 94, -32, 483, 126, -32, 0, 0, 0
L 483, 126, -32, 485, 133, -32, 0, 0, 0
L 485, 133, -32, 477, 135, -31, 0, 0, 0
L 477, 135, -31, 477, 126, -31, 0, 0, 0
L 477, 126, -31, 476, 94, -33, 0, 0, 0
L 476, 94, -33, 476, 85, -32, 0, 0, 0
L 476, 85, -32, 484, 87, -34, 0, 0, 0
L 484, 87, -34, 515, 86, -33, 0, 0, 0
L 515, 86, -33, 524, 85, -32, 0, 0, 0
L 524, 85, -32, 523, 93, -33, 0, 0, 0
L 523, 93, -33, 523, 125, -31, 0, 0, 0
L 523, 125, -31, 524, 133, -30, 0, 0, 0
L 524, 133, -30, 517, 133, -32, 0, 0, 0
L 517, 133, -32, 518, 125, -32, 0, 0, 0
L 518, 125, -32, 517, 94, -34, 0, 0, 0
L 517, 94, -34, 482, 94, -34, 0, 0, 0
L 493, 98, -34, 494, 120, -34, 0, 0, 0
L 494, 120, -34, 507, 120, -34, 0, 0, 0
L 507, 120, -34, 506, 99, -36, 0, 0, 0
L 506, 99, -36, 494, 99, -36, 0, 0, 0
L 140, 247, 0, 132, 238, 0, 0, 0, 0
L 132, 238, 0, 121, 247, 0, 0, 0, 0
L 121, 247, 0, 132, 256, 0, 0, 0, 0
L 132, 256, 0, 140, 247, 0, 0, 0, 0
L 199, 173, 1, 207, 170, 2, 0, 0, 0
L 207, 170, 2, 203, 163, 2, 0, 0, 0
L 203, 163, 2, 196, 166, 1, 0, 0, 0
L 196, 166, 1, 199, 173, 1, 0, 0, 0
L 245, 192, 4, 244, 198, 6, 0, 0, 0
L 244, 198, 6, 252, 201, 7, 0, 0, 0
L 252, 201, 7, 253, 192, 5, 0, 0, 0
L 253, 192, 5, 245, 192, 4, 0, 0, 0
L 331, 225, 16, 309, 276, 29, 0, 0, 0
L 309, 276, 30, 314, 279, 30, 0, 0, 0
L 314, 279, 30, 337, 227, 16, 0, 0, 0
L 337, 227, 16, 331, 225, 16, 0, 0, 0
L 399, 280, 16, 406, 282, 17, 0, 0, 0
L 406, 282, 17, 408, 275, 16, 0, 0, 0
L 408, 275, 16, 402, 272, 14, 0, 0, 0
L 402, 272, 14, 399, 280, 16, 0, 0, 0
L 423, 225, 7, 440, 232, 11, 0, 0, 0
L 440, 232, 11, 445, 227, 8, 0, 0, 0
L 445, 227, 8, 426, 218, 6, 0, 0, 0
L 426, 218, 6, 423, 225, 7, 0, 0, 0
L 457, 268, 21, 454, 271, 21, 0, 0, 0
L 454, 271, 21, 463, 279, 24, 0, 0, 0
L 463, 279, 24, 467, 275, 24, 0, 0, 0
L 467, 275, 24, 457, 268, 21, 0, 0, 0
L 471, 298, 27, 466, 297, 26, 0, 0, 0
L 466, 297, 26, 466, 309, 25, 0, 0, 0
L 466, 309, 25, 471, 309, 26, 0, 0, 0
L 471, 309, 26, 471, 298, 27, 0, 0, 0
L -657, -183, 1, -657, -179, 1, 0, 0, 0
L -665, -6, 0, -665, 13, 0, 0, 0, 0
L -665, 13, 0, -665, 106, 0, 0, 0, 0
L -665, -24, 0, -665, -6, 0, 0, 0, 0
L -665, -24, 0, -683, -24, 0, 0, 0, 0
L -743, 395, 0, -684, 395, 0, 0, 0, 0
L -684, 395, 0, -684, 372, 0, 0, 0, 0
L -665, 281, 0, -665, 409, 0, 0, 0, 0
L -766, 372, 0, -684, 372, 0, 0, 0, 0
L -684, 372, 0, -684, 283, 0, 0, 0, 0
L -686, 409, 0, -684, 395, 0, 0, 0, 0
L -684, 409, 0, -664, 409, 0, 0, 0, 0
L -664, 474, 0, -664, 409, 0, 0, 0, 0
L -436, -767, 203, -372, -767, 203, 0, 153, 153
L -436, -842, 203, -436, -767, 203, 0, 153, 153
L -372, -842, 203, -436, -842, 203, 0, 153, 153
L -344, -741, 203, -464, -741, 203, 0, 153, 153
L -464, -865, 203, -464, -741, 203, 0, 153, 153
L -263, -917, 0, -251, -917, 0, 150, 150, 150
L -251, -917, 0, -251, -961, 0, 150, 150, 150
L -269, -828, 0, -269, -819, 0, 150, 150, 150
L -263, -786, 0, -263, -788, 0, 150, 150, 150
L -532, -547, 0, -568, -547, 0, 0, 0, 0
L -568, -547, 0, -568, -511, 0, 0, 0, 0
L -568, -511, 0, -532, -511, 0, 0, 0, 0
L -532, -547, 0, -532, -512, 0, 0, 0, 0
L -532, -512, 0, -532, -511, 0, 0, 0, 0
L -627, -1026, 0, -627, -1061, 0, 0, 0, 0
L -627, -1026, 0, -663, -1026, 0, 0, 0, 0
L -207, -1084, 0, -243, -1084, 0, 0, 0, 0
L -207, -1084, 0, -207, -1049, 0, 0, 0, 0
L -243, -1049, 0, -207, -1049, 0, 0, 0, 0
L -183, -693, 0, -183, -728, 0, 0, 0, 0
L -183, -728, 0, -148, -728, 0, 0, 0, 0
L -148, -728, 0, -148, -693, 0, 0, 0, 0
L -126, 72, 39, -70, 71, 39, 0, 0, 0
L -68, 14, 39, -126, 14, 39, 0, 0, 0
L -126, 14, 39, -126, 72, 39, 0, 0, 0
L -70, 71, 39, -68, 14, 39, 0, 0, 0
L -217, -125, -20, -212, -136, -20, 0, 0, 0
L -212, -136, -20, -223, -142, -20, 0, 0, 0
L -223, -142, -20, -229, -132, -20, 0, 0, 0
L -229, -132, -20, -217, -125, -20, 0, 0, 0
L -359, -226, 0, -366, -227, 0, 0, 0, 0
L -366, -227, 0, -367, -205, 0, 0, 0, 0
L -360, -204, 0, -359, -226, 0, 0, 0, 0
L -367, -205, 0, -360, -204, 0, 0, 0, 0
L -292, -265, -2, -284, -264, -2, 0, 0, 0
L -284, -264, -2, -284, -272, -2, 0, 0, 0
L -284, -272, -2, -292, -272, -2, 0, 0, 0
L -292, -272, -2, -292, -265, -2, 0, 0, 0
L -164, -166, -19, -164, -188, -19, 0, 0, 0
L -164, -188, -19, -172, -188, -19, 0, 0, 0
L -164, -166, -19, -171, -166, -19, 0, 0, 0
L -171, -166, -19, -172, -166, -19, 0, 0, 0
L -172, -188, -19, -172, -167, -19, 0, 0, 0
L -172, -167, -19, -172, -166, -19, 0, 0, 0
L -237, -186, -18, -244, -186, -18, 0, 0, 0
L -244, -186, -18, -245, -180, -18, 0, 0, 0
L -28, -365, 12, -27, -361, 12, 0, 0, 0
L -1050, 835, 0, -1041, 808, 0, 150, 150, 150
L -1019, 831, 0, -1050, 835, 0, 150, 150, 150
L -1024, 808, 0, -1019, 831, 0, 150, 150, 150
L -1051, 791, 0, -1051, 801, 0, 199, 21, 133
L -1061, 808, 0, -1061, 785, 0, 150, 150, 150
L -1061, 808, 0, -1041, 808, 0, 150, 150, 150
L -1024, 808, 0, -1006, 808, 0, 150, 150, 150
L -1006, 808, 0, -1006, 785, 0, 150, 150, 150
L -1061, 785, 0, -1006, 785, 0, 150, 150, 150
L -1051, 801, 0, -1015, 801, 0, 199, 21, 133
L -1051, 791, 0, -1015, 791, 0, 199, 21, 133
L -1015, 801, 0, -1015, 791, 0, 199, 21, 133
L -938, 1023, 3, -949, 1005, 3, 0, 0, 0
L -949, 1029, 3, -938, 1023, 3, 0, 0, 0
L -980, 1010, 3, -942, 985, 3, 0, 0, 0
L -950, 1045, 3, -956, 1050, 3, 0, 0, 0
L -943, 995, 3, -970, 1012, 3, 0, 0, 0
L -949, 1005, 3, -959, 1011, 3, 0, 0, 0
L -959, 1011, 3, -949, 1029, 3, 0, 0, 0
L -950, 1045, 3, -970, 1012, 3, 0, 0, 0
L -943, 995, 3, -921, 1027, 3, 0, 0, 0
L -980, 1010, 3, -956, 1050, 3, 0, 0, 0
L -942, 985, 3, -916, 1024, 3, 0, 0, 0
L -916, 1024, 3, -921, 1027, 3, 0, 0, 0
L -263, -788, 0, -263, -788, 0, 150, 150, 150
L -372, -767, 203, -372, -796, 203, 0, 153, 153
L -367, -812, 203, -372, -812, 203, 0, 153, 153
L -372, -812, 203, -372, -842, 203, 0, 153, 153
L -367, -796, 203, -372, -796, 203, 0, 153, 153
L -331, -889, 106, -309, -889, 106, 0, 255, 0
L -391, -768, 106, -372, -767, 106, 0, 255, 0
L -278, -676, 106, -278, -788, 106, 0, 255, 0
L -321, -872, 106, -321, -848, 106, 0, 255, 0
L -331, -789, 106, -312, -760, 106, 0, 255, 0
L -410, -768, 106, -409, -792, 106, 0, 255, 0
L -399, -848, 106, -422, -848, 106, 0, 255, 0
L -348, -780, 106, -349, -811, 106, 0, 255, 0
L -428, -731, 106, -428, -768, 106, 0, 255, 0
L -358, -758, 106, -329, -759, 106, 0, 255, 0
L -399, -882, 106, -408, -882, 106, 0, 255, 0
L -409, -792, 106, -450, -792, 106, 0, 255, 0
L -479, -789, 106, -479, -811, 106, 0, 255, 0
L -452, -702, 106, -508, -702, 106, 0, 255, 0
L -482, -908, 106, -482, -861, 106, 0, 255, 0
L -309, -811, 106, -331, -811, 106, 0, 255, 0
L -348, -872, 106, -348, -848, 106, 0, 255, 0
L -518, -788, 106, -479, -789, 106, 0, 255, 0
L -312, -722, 106, -358, -722, 106, 0, 255, 0
L -331, -889, 106, -331, -918, 106, 0, 255, 0
L -533, -932, 106, -278, -931, 106, 0, 255, 0
L -407, -722, 106, -428, -731, 106, 0, 255, 0
L -358, -722, 106, -358, -758, 106, 0, 255, 0
L -508, -740, 106, -518, -750, 106, 0, 255, 0
L -419, -809, 106, -419, -831, 106, 0, 255, 0
L -348, -848, 106, -380, -848, 106, 0, 255, 0
L -372, -722, 106, -407, -722, 106, 0, 255, 0
L -349, -811, 106, -391, -811, 106, 0, 255, 0
L -419, -831, 106, -438, -832, 106, 0, 255, 0
L -329, -759, 106, -348, -780, 106, 0, 255, 0
L -348, -872, 106, -358, -872, 106, 0, 255, 0
L -372, -882, 106, -380, -882, 106, 0, 255, 0
L -399, -848, 106, -399, -882, 106, 0, 255, 0
L -278, -908, 106, -309, -908, 106, 0, 255, 0
L -292, -889, 106, -278, -889, 106, 0, 255, 0
L -358, -918, 106, -331, -918, 106, 0, 255, 0
L -441, -918, 106, -422, -899, 106, 0, 255, 0
L -292, -848, 106, -321, -848, 106, 0, 255, 0
L -312, -760, 106, -312, -722, 106, 0, 255, 0
L -309, -889, 106, -309, -908, 106, 0, 255, 0
L -331, -811, 106, -331, -789, 106, 0, 255, 0
L -278, -908, 106, -278, -931, 106, 0, 255, 0
L -479, -811, 106, -518, -812, 106, 0, 255, 0
L -292, -872, 106, -321, -872, 106, 0, 255, 0
L -508, -702, 106, -508, -740, 106, 0, 255, 0
L -468, -862, 106, -468, -918, 106, 0, 255, 0
L -278, -676, 106, -533, -676, 106, 0, 255, 0
L -408, -918, 106, -372, -918, 106, 0, 255, 0
L -358, -872, 106, -358, -918, 106, 0, 255, 0
L -292, -889, 106, -292, -872, 106, 0, 255, 0
L -422, -899, 106, -422, -848, 106, 0, 255, 0
L -438, -832, 106, -439, -861, 106, 0, 255, 0
L -408, -882, 106, -408, -918, 106, 0, 255, 0
L -308, -782, 106, -309, -811, 106, 0, 255, 0
L -451, -809, 106, -419, -809, 106, 0, 255, 0
L -518, -750, 106, -518, -788, 106, 0, 255, 0
L -428, -768, 106, -410, -768, 106, 0, 255, 0
L -391, -811, 106, -391, -768, 106, 0, 255, 0
L -468, -918, 106, -441, -918, 106, 0, 255, 0
L -380, -882, 106, -380, -848, 106, 0, 255, 0
L -372, -767, 106, -372, -722, 106, 0, 255, 0
L -533, -676, 106, -533, -932, 106, 0, 255, 0
L -482, -861, 106, -451, -809, 106, 0, 255, 0
L -372, -918, 106, -372, -882, 106, 0, 255, 0
L -518, -908, 106, -482, -908, 106, 0, 255, 0
L -292, -848, 106, -292, -782, 106, 0, 255, 0
L -439, -861, 106, -468, -862, 106, 0, 255, 0
L -518, -812, 106, -518, -908, 106, 0, 255, 0
L -292, -782, 106, -308, -782, 106, 0, 255, 0
L -450, -792, 106, -452, -702, 106, 0, 255, 0
L -490, -722, 138, -499, -722, 138, 0, 255, 255
L -491, -738, 138, -499, -738, 138, 0, 255, 255
L -499, -722, 138, -499, -710, 138, 0, 255, 255
L -449, -818, 138, -488, -818, 138, 0, 255, 255
L -488, -854, 138, -471, -854, 138, 0, 255, 255
L -448, -870, 138, -449, -818, 138, 0, 255, 255
L -488, -818, 138, -488, -772, 138, 0, 255, 255
L -431, -779, 138, -432, -870, 138, 0, 255, 255
L -408, -858, 138, -409, -779, 138, 0, 255, 255
L -322, -722, 138, -322, -846, 138, 0, 255, 255
L -332, -888, 138, -488, -888, 138, 0, 255, 255
L -488, -888, 138, -488, -854, 138, 0, 255, 255
L -490, -722, 138, -451, -732, 138, 0, 255, 255
L -471, -870, 138, -471, -854, 138, 0, 255, 255
L -458, -750, 138, -491, -738, 138, 0, 255, 255
L -322, -846, 138, -331, -858, 138, 0, 255, 255
L -419, -761, 138, -418, -722, 138, 0, 255, 255
L -441, -761, 138, -419, -761, 138, 0, 255, 255
L -458, -771, 138, -458, -750, 138, 0, 255, 255
L -471, -870, 138, -448, -870, 138, 0, 255, 255
L -451, -732, 138, -441, -761, 138, 0, 255, 255
L -331, -858, 138, -408, -858, 138, 0, 255, 255
L -488, -772, 138, -458, -771, 138, 0, 255, 255
L -418, -722, 138, -322, -722, 138, 0, 255, 255
