P -100, 200, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -100, 400, 0, 0, 0, 0, 2, www.eqmaps.info
P -100, 600, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -160, -913, 118, -166, -884, 118, 255, 0, 0
L -329, -824, 118, -334, -800, 118, 255, 0, 0
L -316, -837, 118, -284, -906, 118, 255, 0, 0
L -300, -1019, 118, -320, -1010, 118, 255, 0, 0
L -324, -810, 118, -316, -837, 118, 255, 0, 0
L -325, -800, 118, -324, -810, 118, 255, 0, 0
L -256, -1010, 118, -217, -998, 118, 255, 0, 0
L -142, -994, 118, -86, -1023, 118, 255, 0, 0
L -86, -1023, 118, -64, -1024, 118, 255, 0, 0
L -334, -800, 118, -325, -800, 118, 255, 0, 0
L -64, -1024, 118, -58, -1033, 118, 255, 0, 0
L -243, -1016, 118, -300, -1019, 118, 255, 0, 0
L -217, -998, 118, -208, -980, 118, 255, 0, 0
L -320, -1010, 118, -256, -1010, 118, 255, 0, 0
L -284, -906, 118, -257, -948, 118, 255, 0, 0
L -152, -944, 118, -160, -913, 118, 255, 0, 0
L -321, -851, 118, -329, -824, 118, 255, 0, 0
L -166, -884, 118, -157, -884, 118, 255, 0, 0
L -157, -884, 118, -156, -896, 118, 255, 0, 0
L -142, -940, 118, -142, -994, 118, 255, 0, 0
L -208, -980, 118, -221, -977, 118, 255, 0, 0
L -244, -963, 118, -153, -968, 118, 255, 0, 0
L -257, -948, 118, -244, -963, 118, 255, 0, 0
L -208, -1005, 118, -243, -1016, 118, 255, 0, 0
L -252, -1099, 118, -222, -1036, 118, 255, 0, 0
L -125, -1013, 118, -167, -1005, 118, 255, 0, 0
L -206, -1032, 118, -231, -1073, 118, 255, 0, 0
L -167, -1005, 118, -172, -1020, 118, 255, 0, 0
L -172, -1020, 118, -206, -1032, 118, 255, 0, 0
L -222, -1036, 118, -222, -1024, 118, 255, 0, 0
L -180, -1009, 118, -208, -1005, 118, 255, 0, 0
L -58, -1033, 118, -77, -1033, 118, 255, 0, 0
L -231, -1073, 118, -253, -1129, 118, 255, 0, 0
L -208, -1023, 118, -180, -1009, 118, 255, 0, 0
L -222, -1024, 118, -208, -1023, 118, 255, 0, 0
L -77, -1033, 118, -125, -1013, 118, 255, 0, 0
L -224, -772, 178, -251, -786, 178, 0, 0, 0
L -362, -1091, 178, -348, -1118, 178, 0, 0, 0
L -292, -1173, 178, -240, -1173, 178, 0, 0, 0
L -348, -1118, 178, -334, -1134, 178, 0, 0, 0
L -362, -1172, 178, -340, -1173, 178, 0, 0, 0
L -306, -1023, 178, -306, -1043, 178, 0, 0, 0
L -348, -1008, 178, -362, -1023, 178, 0, 0, 0
L -362, -853, 178, -349, -865, 178, 0, 0, 0
L -241, -896, 178, -254, -924, 178, 0, 0, 0
L -362, -924, 178, -362, -972, 178, 0, 0, 0
L -362, -1023, 178, -361, -1035, 178, 0, 0, 0
L -240, -982, 178, -240, -987, 178, 0, 0, 0
L -349, -865, 178, -342, -865, 178, 0, 0, 0
L -347, -800, 178, -352, -797, 178, 0, 0, 0
L -362, -757, 178, -362, -853, 178, 0, 0, 0
L -335, -884, 178, -351, -898, 178, 0, 0, 0
L -308, -870, 178, -335, -884, 178, 0, 0, 0
L -351, -898, 178, -361, -898, 178, 0, 0, 0
L -352, -1023, 178, -339, -1007, 178, 0, 0, 0
L -339, -1007, 178, -352, -979, 178, 0, 0, 0
L -254, -924, 178, -253, -982, 178, 0, 0, 0
L -226, -881, 178, -241, -896, 178, 0, 0, 0
L -352, -979, 178, -351, -936, 178, 0, 0, 0
L -324, -1051, 178, -352, -1023, 178, 0, 0, 0
L -362, -972, 178, -348, -1008, 178, 0, 0, 0
L -352, -1164, 178, -362, -1172, 178, 0, 0, 0
L -340, -1173, 178, -324, -1147, 178, 0, 0, 0
L -306, -1132, 178, -305, -1148, 178, 0, 0, 0
L -335, -856, 178, -307, -828, 178, 0, 0, 0
L -334, -1134, 178, -335, -1150, 178, 0, 0, 0
L -335, -856, 178, -351, -856, 178, 0, 0, 0
L -296, -1148, 178, -296, -1105, 178, 0, 0, 0
L -361, -1035, 178, -334, -1064, 178, 0, 0, 0
L -240, -987, 178, -253, -992, 178, 0, 0, 0
L -349, -1163, 178, -352, -1164, 178, 0, 0, 0
L -296, -1105, 178, -282, -1077, 178, 0, 0, 0
L -296, -871, 178, -308, -870, 178, 0, 0, 0
L -307, -828, 178, -278, -825, 178, 0, 0, 0
L -335, -1150, 178, -349, -1163, 178, 0, 0, 0
L -324, -1147, 178, -322, -1131, 178, 0, 0, 0
L -322, -1131, 178, -306, -1132, 178, 0, 0, 0
L -351, -856, 178, -351, -810, 178, 0, 0, 0
L -362, -1066, 178, -362, -1091, 178, 0, 0, 0
L -278, -825, 178, -278, -814, 178, 0, 0, 0
L -253, -982, 178, -240, -982, 178, 0, 0, 0
L -361, -898, 178, -362, -924, 178, 0, 0, 0
L -352, -797, 178, -352, -768, 178, 0, 0, 0
L -296, -1020, 178, -285, -1019, 178, 0, 0, 0
L -240, -1173, 178, -240, -1136, 178, 0, 0, 0
L -285, -1019, 178, -282, -1010, 178, 0, 0, 0
L -296, -995, 178, -310, -979, 178, 0, 0, 0
L -310, -979, 178, -308, -963, 178, 0, 0, 0
L -320, -977, 178, -306, -994, 178, 0, 0, 0
L -311, -954, 178, -320, -977, 178, 0, 0, 0
L -265, -954, 178, -311, -954, 178, 0, 0, 0
L -308, -963, 178, -266, -963, 178, 0, 0, 0
L -306, -1043, 178, -292, -1050, 178, 0, 0, 0
L -292, -1050, 178, -292, -1078, 178, 0, 0, 0
L -282, -1010, 178, -294, -1010, 178, 0, 0, 0
L -280, -1038, 178, -274, -1038, 178, 0, 0, 0
L -274, -1038, 178, -226, -1038, 178, 0, 0, 0
L -226, -1038, 178, -226, -1050, 178, 0, 0, 0
L -296, -1036, 178, -295, -1019, 178, 0, 0, 0
L -294, -1010, 178, -295, -1010, 178, 0, 0, 0
L -294, -1010, 178, -296, -995, 178, 0, 0, 0
L -249, -1136, 178, -250, -1158, 178, 0, 0, 0
L -250, -1158, 178, -277, -1164, 178, 0, 0, 0
L -292, -1078, 178, -306, -1106, 178, 0, 0, 0
L -295, -1038, 178, -280, -1038, 178, 0, 0, 0
L -306, -994, 178, -306, -1010, 178, 0, 0, 0
L -306, -1106, 178, -306, -1121, 178, 0, 0, 0
L -250, -794, 178, -292, -782, 178, 0, 0, 0
L -236, -882, 178, -236, -824, 178, 0, 0, 0
L -246, -814, 178, -226, -814, 178, 0, 0, 0
L -246, -814, 178, -245, -814, 178, 0, 0, 0
L -264, -992, 178, -278, -991, 178, 0, 0, 0
L -265, -982, 178, -265, -964, 178, 0, 0, 0
L -226, -814, 178, -226, -881, 178, 0, 0, 0
L -268, -866, 178, -282, -908, 178, 0, 0, 0
L -264, -1005, 178, -264, -992, 178, 0, 0, 0
L -292, -910, 178, -278, -869, 178, 0, 0, 0
L -250, -897, 178, -236, -882, 178, 0, 0, 0
L -236, -824, 178, -269, -825, 178, 0, 0, 0
L -306, -925, 178, -292, -910, 178, 0, 0, 0
L -351, -925, 178, -306, -925, 178, 0, 0, 0
L -278, -869, 178, -279, -838, 178, 0, 0, 0
L -279, -838, 178, -309, -838, 178, 0, 0, 0
L -225, -782, 178, -250, -794, 178, 0, 0, 0
L -292, -782, 178, -303, -771, 178, 0, 0, 0
L -251, -786, 178, -296, -771, 178, 0, 0, 0
L -352, -924, 178, -351, -907, 178, 0, 0, 0
L -264, -953, 178, -264, -928, 178, 0, 0, 0
L -282, -908, 178, -309, -935, 178, 0, 0, 0
L -278, -814, 178, -246, -814, 178, 0, 0, 0
L -351, -907, 178, -335, -893, 178, 0, 0, 0
L -308, -879, 178, -296, -879, 178, 0, 0, 0
L -254, -744, 178, -349, -744, 178, 0, 0, 0
L -278, -991, 178, -278, -984, 178, 0, 0, 0
L -264, -928, 178, -250, -897, 178, 0, 0, 0
L -309, -935, 178, -352, -936, 178, 0, 0, 0
L -335, -893, 178, -308, -879, 178, 0, 0, 0
L -296, -879, 178, -296, -871, 178, 0, 0, 0
L -349, -744, 178, -362, -757, 178, 0, 0, 0
L -269, -825, 178, -268, -866, 178, 0, 0, 0
L -309, -838, 178, -337, -865, 178, 0, 0, 0
L -254, -753, 178, -254, -744, 178, 0, 0, 0
L -342, -865, 178, -337, -865, 178, 0, 0, 0
L -278, -984, 178, -265, -982, 178, 0, 0, 0
L -347, -800, 178, -321, -800, 178, 0, 0, 0
L -330, -772, 178, -322, -773, 178, 0, 0, 0
L -322, -773, 178, -310, -785, 178, 0, 0, 0
L -310, -785, 178, -310, -809, 178, 0, 0, 0
L -320, -784, 178, -330, -772, 178, 0, 0, 0
L -321, -800, 178, -320, -784, 178, 0, 0, 0
L -310, -809, 178, -351, -810, 178, 0, 0, 0
L -324, -1051, 178, -324, -1089, 178, 0, 0, 0
L -306, -1023, 178, -320, -1019, 178, 0, 0, 0
L -320, -1019, 178, -320, -1010, 178, 0, 0, 0
L -320, -1010, 178, -305, -1009, 178, 0, 0, 0
L -193, -781, 178, -150, -783, 178, 0, 0, 0
L -150, -783, 178, -153, -800, 178, 0, 0, 0
L -153, -800, 178, -180, -800, 178, 0, 0, 0
L -142, -799, 178, -123, -801, 178, 0, 0, 0
L -156, -769, 178, -156, -744, 178, 0, 0, 0
L -182, -772, 178, -197, -772, 178, 0, 0, 0
L 11, -967, 178, 11, -986, 178, 0, 0, 0
L 11, -986, 178, -3, -1091, 178, 0, 0, 0
L -98, -942, 178, -100, -927, 178, 0, 0, 0
L -110, -923, 178, -169, -921, 178, 0, 0, 0
L -86, -971, 178, -98, -942, 178, 0, 0, 0
L -35, -1129, 178, -30, -1119, 178, 0, 0, 0
L -41, -1141, 178, -35, -1129, 178, 0, 0, 0
L -173, -912, 178, -180, -912, 178, 0, 0, 0
L -107, -917, 178, -173, -912, 178, 0, 0, 0
L -110, -1011, 178, -97, -982, 178, 0, 0, 0
L -97, -982, 178, -96, -969, 178, 0, 0, 0
L -54, -1148, 178, -86, -1164, 178, 0, 0, 0
L -43, -1145, 178, -41, -1141, 178, 0, 0, 0
L -96, -969, 178, -109, -939, 178, 0, 0, 0
L -100, -927, 178, -107, -917, 178, 0, 0, 0
L -39, -893, 178, -27, -893, 178, 0, 0, 0
L 1, -1007, 178, -14, -1094, 178, 0, 0, 0
L -93, -993, 178, -86, -971, 178, 0, 0, 0
L -3, -1091, 178, -30, -1119, 178, 0, 0, 0
L -25, -937, 178, 1, -965, 178, 0, 0, 0
L -110, -1173, 178, -89, -1173, 178, 0, 0, 0
L -27, -893, 178, -25, -937, 178, 0, 0, 0
L 1, -965, 178, 1, -1007, 178, 0, 0, 0
L -14, -1094, 178, -28, -1108, 178, 0, 0, 0
L -28, -1108, 178, -50, -1119, 178, 0, 0, 0
L -109, -939, 178, -110, -923, 178, 0, 0, 0
L -89, -1173, 178, -48, -1151, 178, 0, 0, 0
L -50, -1119, 178, -54, -1148, 178, 0, 0, 0
L -168, -851, 178, -170, -882, 178, 0, 0, 0
L -70, -823, 178, -58, -823, 178, 0, 0, 0
L -138, -880, 178, -138, -893, 178, 0, 0, 0
L -86, -895, 178, -72, -893, 178, 0, 0, 0
L -156, -884, 178, -156, -888, 178, 0, 0, 0
L -153, -852, 178, -138, -880, 178, 0, 0, 0
L -153, -852, 178, -168, -851, 178, 0, 0, 0
L -125, -838, 178, -97, -865, 178, 0, 0, 0
L -123, -801, 178, -68, -813, 178, 0, 0, 0
L -125, -810, 178, -70, -823, 178, 0, 0, 0
L -128, -883, 178, -142, -855, 178, 0, 0, 0
L -170, -882, 178, -156, -884, 178, 0, 0, 0
L -127, -828, 178, -141, -827, 178, 0, 0, 0
L -142, -812, 178, -125, -810, 178, 0, 0, 0
L -96, -894, 178, -96, -905, 178, 0, 0, 0
L -96, -905, 178, -86, -907, 178, 0, 0, 0
L -72, -893, 178, -72, -884, 178, 0, 0, 0
L -86, -907, 178, -86, -895, 178, 0, 0, 0
L -138, -893, 178, -96, -894, 178, 0, 0, 0
L -156, -769, 178, -142, -772, 178, 0, 0, 0
L -142, -782, 178, -142, -799, 178, 0, 0, 0
L -152, -810, 178, -184, -810, 178, 0, 0, 0
L -98, -856, 178, -127, -828, 178, 0, 0, 0
L -141, -827, 178, -142, -812, 178, 0, 0, 0
L -142, -839, 178, -125, -838, 178, 0, 0, 0
L -72, -884, 178, -128, -883, 178, 0, 0, 0
L -142, -855, 178, -142, -839, 178, 0, 0, 0
L -7, -859, 178, -6, -861, 178, 0, 0, 0
L -3, -867, 178, -16, -883, 178, 0, 0, 0
L -43, -883, 178, -57, -856, 178, 0, 0, 0
L -68, -924, 178, -54, -937, 178, 0, 0, 0
L -54, -937, 178, -54, -950, 178, 0, 0, 0
L -68, -792, 178, -64, -781, 178, 0, 0, 0
L -16, -813, 178, 0, -814, 178, 0, 0, 0
L -57, -856, 178, -98, -856, 178, 0, 0, 0
L -97, -865, 178, -68, -867, 178, 0, 0, 0
L -27, -884, 178, -43, -883, 178, 0, 0, 0
L -54, -950, 178, -40, -993, 178, 0, 0, 0
L -44, -953, 178, -44, -926, 178, 0, 0, 0
L -30, -1000, 178, -44, -953, 178, 0, 0, 0
L -6, -861, 178, -3, -867, 178, 0, 0, 0
L -16, -840, 178, -6, -861, 178, 0, 0, 0
L -44, -926, 178, -59, -925, 178, 0, 0, 0
L -68, -813, 178, -68, -792, 178, 0, 0, 0
L -64, -781, 178, -45, -772, 178, 0, 0, 0
L 0, -814, 178, 0, -781, 178, 0, 0, 0
L -16, -937, 178, 11, -967, 178, 0, 0, 0
L -68, -867, 178, -56, -898, 178, 0, 0, 0
L -59, -925, 178, -58, -910, 178, 0, 0, 0
L -58, -910, 178, -46, -897, 178, 0, 0, 0
L -46, -897, 178, -39, -893, 178, 0, 0, 0
L -45, -772, 178, -31, -784, 178, 0, 0, 0
L -12, -772, 178, -5, -772, 178, 0, 0, 0
L -16, -906, 178, -16, -937, 178, 0, 0, 0
L -31, -784, 178, -16, -813, 178, 0, 0, 0
L -58, -823, 178, -58, -783, 178, 0, 0, 0
L -58, -783, 178, -40, -782, 178, 0, 0, 0
L -26, -811, 178, -26, -837, 178, 0, 0, 0
L -40, -782, 178, -26, -811, 178, 0, 0, 0
L 0, -781, 178, -12, -781, 178, 0, 0, 0
L -16, -825, 178, -16, -840, 178, 0, 0, 0
L -26, -810, 178, -26, -811, 178, 0, 0, 0
L -26, -837, 178, -13, -870, 178, 0, 0, 0
L -16, -883, 178, -16, -906, 178, 0, 0, 0
L -12, -868, 178, -27, -884, 178, 0, 0, 0
L -65, -907, 178, -68, -924, 178, 0, 0, 0
L -56, -898, 178, -65, -907, 178, 0, 0, 0
L -12, -781, 178, -12, -772, 178, 0, 0, 0
L -180, -842, 178, -180, -883, 178, 0, 0, 0
L -16, -1047, 178, -68, -1047, 178, 0, 0, 0
L -184, -810, 178, -197, -824, 178, 0, 0, 0
L -168, -842, 178, -180, -842, 178, 0, 0, 0
L -152, -841, 178, -152, -810, 178, 0, 0, 0
L -194, -813, 178, -180, -800, 178, 0, 0, 0
L -152, -841, 178, -168, -842, 178, 0, 0, 0
L -68, -1047, 178, -68, -1023, 178, 0, 0, 0
L -68, -1023, 178, -68, -1010, 178, 0, 0, 0
L 11, -772, 178, 11, -823, 178, 0, 0, 0
L 11, -823, 178, -13, -823, 178, 0, 0, 0
L -12, -772, 178, 11, -772, 178, 0, 0, 0
L -68, -1010, 178, -58, -1010, 178, 0, 0, 0
L -194, -893, 178, -156, -893, 178, 0, 0, 0
L -156, -893, 178, -156, -884, 178, 0, 0, 0
L 209, -306, 218, 209, -282, 218, 0, 0, 0
L 261, -440, 218, 260, -464, 218, 0, 0, 0
L 165, -322, 218, 207, -329, 218, 0, 0, 0
L 209, -282, 218, 235, -282, 218, 0, 0, 0
L 235, -282, 218, 235, -307, 218, 0, 0, 0
L 235, -307, 218, 217, -333, 218, 0, 0, 0
L 217, -333, 218, 247, -379, 218, 0, 0, 0
L 260, -464, 218, 244, -493, 218, 0, 0, 0
L 247, -379, 218, 261, -423, 218, 0, 0, 0
L 37, -366, 218, 37, -379, 218, 0, 0, 0
L 37, -379, 218, 51, -387, 218, 0, 0, 0
L 65, -531, 218, 65, -558, 218, 0, 0, 0
L 80, -329, 218, 69, -300, 218, 0, 0, 0
L 151, -560, 218, 145, -578, 218, 0, 0, 0
L 95, -590, 218, 106, -590, 218, 0, 0, 0
L 55, -488, 218, 41, -470, 218, 0, 0, 0
L 69, -300, 218, 69, -282, 218, 0, 0, 0
L 107, -306, 218, 83, -306, 218, 0, 0, 0
L 83, -306, 218, 78, -304, 218, 0, 0, 0
L 78, -304, 218, 81, -316, 218, 0, 0, 0
L 123, -613, 218, 108, -613, 218, 0, 0, 0
L 41, -470, 218, 41, -441, 218, 0, 0, 0
L 106, -628, 218, 95, -627, 218, 0, 0, 0
L 95, -627, 218, 82, -615, 218, 0, 0, 0
L 82, -603, 218, 95, -590, 218, 0, 0, 0
L 141, -360, 218, 141, -349, 218, 0, 0, 0
L 41, -423, 218, 47, -396, 218, 0, 0, 0
L 127, -306, 218, 127, -212, 218, 0, 0, 0
L 141, -559, 218, 141, -546, 218, 0, 0, 0
L 106, -590, 218, 106, -602, 218, 0, 0, 0
L 96, -529, 218, 79, -512, 218, 0, 0, 0
L 41, -534, 218, 54, -534, 218, 0, 0, 0
L 81, -338, 218, 80, -329, 218, 0, 0, 0
L 106, -602, 218, 111, -604, 218, 0, 0, 0
L 81, -316, 218, 87, -332, 218, 0, 0, 0
L 108, -613, 218, 106, -628, 218, 0, 0, 0
L 126, -365, 218, 141, -360, 218, 0, 0, 0
L 111, -604, 218, 136, -575, 218, 0, 0, 0
L 80, -419, 218, 94, -392, 218, 0, 0, 0
L 79, -512, 218, 65, -531, 218, 0, 0, 0
L 41, -558, 218, 41, -534, 218, 0, 0, 0
L 71, -506, 218, 55, -488, 218, 0, 0, 0
L 27, -376, 218, 26, -370, 218, 0, 0, 0
L 145, -578, 218, 123, -613, 218, 0, 0, 0
L 65, -558, 218, 41, -558, 218, 0, 0, 0
L 26, -370, 218, 37, -366, 218, 0, 0, 0
L 63, -363, 218, 81, -338, 218, 0, 0, 0
L 82, -615, 218, 82, -603, 218, 0, 0, 0
L 141, -546, 218, 96, -529, 218, 0, 0, 0
L 153, -544, 218, 151, -560, 218, 0, 0, 0
L 51, -387, 218, 63, -363, 218, 0, 0, 0
L 87, -332, 218, 91, -335, 218, 0, 0, 0
L 91, -335, 218, 127, -324, 218, 0, 0, 0
L 136, -575, 218, 141, -559, 218, 0, 0, 0
L 54, -534, 218, 68, -510, 218, 0, 0, 0
L 48, -393, 218, 27, -376, 218, 0, 0, 0
L 94, -392, 218, 126, -365, 218, 0, 0, 0
L 244, -493, 218, 219, -530, 218, 0, 0, 0
L 219, -530, 218, 167, -544, 218, 0, 0, 0
L 79, -447, 218, 80, -419, 218, 0, 0, 0
L 68, -510, 218, 71, -506, 218, 0, 0, 0
L 127, -324, 218, 139, -324, 218, 0, 0, 0
L 47, -396, 218, 48, -393, 218, 0, 0, 0
L 167, -544, 218, 153, -544, 218, 0, 0, 0
L 127, -194, 218, 127, -156, 218, 0, 0, 0
L 167, -348, 218, 165, -360, 218, 0, 0, 0
L 165, -360, 218, 189, -372, 218, 0, 0, 0
L 139, -505, 218, 118, -494, 218, 0, 0, 0
L 93, -475, 218, 79, -447, 218, 0, 0, 0
L 79, -391, 218, 65, -422, 218, 0, 0, 0
L 65, -422, 218, 65, -448, 218, 0, 0, 0
L 81, -479, 218, 112, -508, 218, 0, 0, 0
L 65, -448, 218, 81, -479, 218, 0, 0, 0
L 195, -362, 218, 167, -348, 218, 0, 0, 0
L 112, -508, 218, 139, -520, 218, 0, 0, 0
L 139, -520, 218, 168, -520, 218, 0, 0, 0
L 195, -505, 218, 222, -478, 218, 0, 0, 0
L 222, -478, 218, 237, -448, 218, 0, 0, 0
L 223, -391, 218, 195, -362, 218, 0, 0, 0
L 189, -372, 218, 210, -394, 218, 0, 0, 0
L 237, -448, 218, 237, -419, 218, 0, 0, 0
L 237, -419, 218, 223, -391, 218, 0, 0, 0
L 118, -494, 218, 93, -475, 218, 0, 0, 0
L 168, -520, 218, 195, -505, 218, 0, 0, 0
L 166, -506, 218, 139, -505, 218, 0, 0, 0
L 141, -349, 218, 107, -363, 218, 0, 0, 0
L 222, -419, 218, 223, -446, 218, 0, 0, 0
L 223, -446, 218, 208, -475, 218, 0, 0, 0
L 107, -363, 218, 79, -391, 218, 0, 0, 0
L 208, -475, 218, 186, -496, 218, 0, 0, 0
L 210, -394, 218, 222, -419, 218, 0, 0, 0
L 186, -496, 218, 166, -506, 218, 0, 0, 0
L -825, -1061, 75, -825, -1132, 75, 0, 0, 0
L -825, -1137, 75, -825, -1173, 75, 0, 0, 0
L -825, -1137, 75, -795, -1137, 75, 0, 0, 0
L -758, -1173, 75, -758, -1137, 75, 0, 0, 0
L -808, -1173, 75, -825, -1173, 75, 0, 0, 0
L -786, -1131, 75, -786, -1137, 75, 0, 0, 0
L -786, -1137, 75, -758, -1137, 75, 0, 0, 0
L -828, -1104, 75, -881, -1104, 75, 0, 0, 0
L -813, -1121, 75, -741, -1121, 75, 0, 0, 0
L -741, -1076, 75, -741, -1121, 75, 0, 0, 0
L -881, -1037, 75, -881, -1104, 75, 0, 0, 0
L -828, -1104, 75, -828, -1061, 75, 0, 0, 0
L -828, -1052, 75, -828, -1037, 75, 0, 0, 0
L -813, -1037, 75, -825, -1037, 75, 0, 0, 0
L -828, -1037, 75, -881, -1037, 75, 0, 0, 0
L -828, -1052, 75, -825, -1052, 75, 0, 0, 0
L -825, -1052, 75, -825, -1037, 75, 0, 0, 0
L -825, -1061, 75, -828, -1061, 75, 0, 0, 0
L -741, -1068, 75, -745, -1068, 75, 0, 0, 0
L -745, -1068, 75, -745, -1065, 75, 0, 0, 0
L -741, -1076, 75, -745, -1076, 75, 0, 0, 0
L -745, -1076, 75, -745, -1104, 75, 0, 0, 0
L -741, -1068, 75, -741, -1034, 75, 0, 0, 0
L -797, -1034, 75, -741, -1034, 75, 0, 0, 0
L -797, -1065, 75, -797, -1104, 75, 0, 0, 0
L -745, -1104, 75, -797, -1104, 75, 0, 0, 0
L -730, -1131, 75, -730, -1034, 75, 0, 0, 0
L -730, -1034, 75, -641, -1034, 75, 0, 0, 0
L -632, -1034, 75, -599, -1034, 75, 0, 0, 0
L -590, -1034, 75, -572, -1034, 75, 0, 0, 0
L -784, -1023, 75, -685, -1023, 75, 0, 0, 0
L -784, -1023, 75, -784, -953, 75, 0, 0, 0
L -797, -953, 75, -784, -953, 75, 0, 0, 0
L -801, -939, 75, -801, -954, 75, 0, 0, 0
L -797, -964, 75, -801, -964, 75, 0, 0, 0
L -801, -964, 75, -801, -978, 75, 0, 0, 0
L -801, -954, 75, -797, -954, 75, 0, 0, 0
L -797, -954, 75, -797, -953, 75, 0, 0, 0
L -801, -978, 75, -813, -978, 75, 0, 0, 0
L -870, -978, 75, -883, -978, 75, 0, 0, 0
L -829, -1006, 75, -829, -994, 75, 0, 0, 0
L -829, -994, 75, -813, -978, 75, 0, 0, 0
L -855, -1006, 75, -855, -992, 75, 0, 0, 0
L -855, -992, 75, -870, -978, 75, 0, 0, 0
L -726, -778, 75, -726, -867, 75, 0, 0, 0
L -643, -855, 75, -701, -855, 75, 0, 0, 0
L -701, -780, 75, -701, -855, 75, 0, 0, 0
L -726, -867, 75, -685, -867, 75, 0, 0, 0
L -658, -867, 75, -617, -867, 75, 0, 0, 0
L -685, -1023, 75, -685, -991, 75, 0, 0, 0
L -685, -897, 75, -685, -867, 75, 0, 0, 0
L -685, -981, 75, -685, -949, 75, 0, 0, 0
L -685, -939, 75, -685, -908, 75, 0, 0, 0
L -699, -908, 75, -686, -908, 75, 0, 0, 0
L -686, -908, 75, -685, -908, 75, 0, 0, 0
L -658, -908, 75, -646, -908, 75, 0, 0, 0
L -646, -949, 75, -658, -949, 75, 0, 0, 0
L -699, -949, 75, -699, -939, 75, 0, 0, 0
L -658, -949, 75, -658, -949, 75, 0, 0, 0
L -685, -949, 75, -699, -949, 75, 0, 0, 0
L -646, -991, 75, -658, -991, 75, 0, 0, 0
L -699, -991, 75, -699, -981, 75, 0, 0, 0
L -685, -991, 75, -699, -991, 75, 0, 0, 0
L -699, -897, 75, -685, -897, 75, 0, 0, 0
L -658, -897, 75, -646, -897, 75, 0, 0, 0
L -699, -939, 75, -685, -939, 75, 0, 0, 0
L -658, -939, 75, -646, -939, 75, 0, 0, 0
L -699, -981, 75, -685, -981, 75, 0, 0, 0
L -658, -981, 75, -646, -981, 75, 0, 0, 0
L -658, -867, 75, -658, -897, 75, 0, 0, 0
L -658, -908, 75, -658, -939, 75, 0, 0, 0
L -658, -949, 75, -658, -950, 75, 0, 0, 0
L -658, -950, 75, -658, -981, 75, 0, 0, 0
L -658, -991, 75, -658, -1023, 75, 0, 0, 0
L -646, -991, 75, -646, -981, 75, 0, 0, 0
L -646, -908, 75, -646, -897, 75, 0, 0, 0
L -646, -949, 75, -646, -939, 75, 0, 0, 0
L -572, -1023, 75, -591, -1023, 75, 0, 0, 0
L -641, -1023, 75, -658, -1023, 75, 0, 0, 0
L -599, -1023, 75, -632, -1023, 75, 0, 0, 0
L -560, -921, 75, -560, -1023, 75, 0, 0, 0
L -560, -1023, 75, -518, -1023, 75, 0, 0, 0
L -560, -921, 75, -532, -921, 75, 0, 0, 0
L -447, -968, 75, -447, -921, 75, 0, 0, 0
L -572, -894, 75, -585, -894, 75, 0, 0, 0
L -585, -884, 75, -585, -894, 75, 0, 0, 0
L -585, -884, 75, -572, -884, 75, 0, 0, 0
L -572, -884, 75, -572, -856, 75, 0, 0, 0
L -560, -856, 75, -560, -780, 75, 0, 0, 0
L -572, -856, 75, -560, -856, 75, 0, 0, 0
L -755, -884, 75, -786, -884, 75, 0, 0, 0
L -793, -884, 75, -869, -884, 75, 0, 0, 0
L -869, -884, 75, -869, -838, 75, 0, 0, 0
L -869, -827, 75, -869, -778, 75, 0, 0, 0
L -835, -877, 75, -793, -877, 75, 0, 0, 0
L -793, -884, 75, -793, -877, 75, 0, 0, 0
L -842, -877, 75, -842, -838, 75, 0, 0, 0
L -852, -866, 75, -863, -866, 75, 0, 0, 0
L -863, -856, 75, -863, -866, 75, 0, 0, 0
L -842, -877, 75, -852, -877, 75, 0, 0, 0
L -852, -866, 75, -852, -877, 75, 0, 0, 0
L -863, -856, 75, -852, -856, 75, 0, 0, 0
L -852, -838, 75, -869, -838, 75, 0, 0, 0
L -852, -856, 75, -852, -838, 75, 0, 0, 0
L -755, -884, 75, -755, -838, 75, 0, 0, 0
L -755, -838, 75, -842, -838, 75, 0, 0, 0
L -744, -893, 75, -744, -837, 75, 0, 0, 0
L -737, -863, 75, -737, -837, 75, 0, 0, 0
L -744, -837, 75, -737, -837, 75, 0, 0, 0
L -869, -827, 75, -795, -827, 75, 0, 0, 0
L -758, -827, 75, -732, -827, 75, 0, 0, 0
L -732, -863, 75, -732, -827, 75, 0, 0, 0
L -779, -809, 75, -766, -809, 75, 0, 0, 0
L -766, -827, 75, -772, -827, 75, 0, 0, 0
L -786, -800, 75, -786, -827, 75, 0, 0, 0
L -786, -827, 75, -772, -827, 75, 0, 0, 0
L -795, -800, 75, -795, -827, 75, 0, 0, 0
L -726, -778, 75, -758, -778, 75, 0, 0, 0
L -766, -778, 75, -828, -778, 75, 0, 0, 0
L -758, -827, 75, -758, -800, 75, 0, 0, 0
L -758, -791, 75, -758, -778, 75, 0, 0, 0
L -766, -827, 75, -766, -809, 75, 0, 0, 0
