P -200, 500, -163, 0, 0, 0, 2, Original_Map:_Goodurden
P -200, 700, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -200, 900, 0, 0, 0, 0, 2, www.eqmaps.info
P -200, 1100, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 609.2, -795.1, 255.0, 584.4, -770.2, 255.0, 0, 127, 0
L 584.4, -770.2, 255.0, 569.5, -760.3, 255.0, 0, 127, 0
L 569.5, -760.3, 255.0, 554.6, -755.3, 255.0, 0, 127, 0
L 554.6, -755.3, 255.0, 529.1, -755.3, 255.0, 0, 127, 0
L 529.1, -755.3, 255.0, 529.1, -750.0, 255.0, 0, 127, 0
L 529.1, -750.0, 255.0, 529.1, -635.1, 304.2, 0, 127, 0
L 529.1, -635.1, 304.2, 529.1, -599.4, 305.0, 0, 127, 0
L 529.1, -599.4, 305.0, 539.1, -594.3, 305.0, 0, 127, 0
L 539.1, -594.3, 305.0, 539.1, -550.2, 305.0, 0, 127, 0
L 539.1, -550.2, 305.0, 529.1, -545.2, 305.0, 0, 127, 0
L 529.1, -545.2, 305.0, 529.1, -444.2, 305.0, 0, 127, 0
L 529.1, -444.2, 305.0, 609.1, -444.2, 305.0, 0, 127, 0
L 609.1, -444.2, 305.0, 609.1, -375.5, 305.0, 0, 127, 0
L 609.1, -375.5, 305.0, 460.5, -375.5, 305.0, 0, 127, 0
L 460.5, -375.5, 305.0, 460.5, -530.4, 305.0, 0, 127, 0
L 460.5, -530.4, 305.0, 439.7, -530.4, 305.0, 0, 127, 0
L 439.7, -530.4, 305.0, 419.9, -520.6, 305.0, 0, 127, 0
L 419.9, -520.6, 305.0, 410.3, -530.2, 305.0, 0, 127, 0
L 410.2, -530.4, 305.0, 399.9, -530.4, 305.0, 0, 127, 0
L 399.9, -530.4, 305.0, 389.6, -520.5, 305.0, 0, 127, 0
L 389.6, -520.5, 305.0, 370.2, -520.4, 305.0, 0, 127, 0
L 370.2, -520.4, 305.0, 360.1, -530.4, 305.0, 0, 127, 0
L 360.1, -530.4, 305.0, 349.6, -530.4, 305.0, 0, 127, 0
L 349.6, -530.4, 305.0, 339.6, -520.4, 305.0, 0, 127, 0
L 339.6, -520.4, 305.0, 315.2, -520.4, 305.0, 0, 127, 0
L 315.2, -520.4, 305.0, 305.1, -530.4, 305.0, 0, 127, 0
L 305.1, -530.4, 305.0, 294.7, -530.4, 305.0, 0, 127, 0
L 294.7, -530.4, 305.0, 284.6, -520.5, 305.0, 0, 127, 0
L 284.6, -520.5, 305.0, 265.2, -520.4, 305.0, 0, 127, 0
L 265.2, -520.4, 305.0, 255.2, -530.4, 305.0, 0, 127, 0
L 255.2, -530.4, 305.0, 244.6, -530.4, 305.0, 0, 127, 0
L 244.6, -530.4, 305.0, 234.8, -520.6, 305.0, 0, 127, 0
L 234.8, -520.6, 305.0, 215.1, -530.4, 305.0, 0, 127, 0
L 194.3, -530.4, 305.0, 215.1, -530.4, 305.0, 0, 127, 0
L 194.3, -530.4, 305.0, 194.3, -525.4, 305.0, 0, 127, 0
L 194.3, -525.4, 305.0, 120.6, -525.5, 305.0, 0, 127, 0
L 120.6, -525.4, 305.0, 120.6, -530.4, 305.0, 0, 127, 0
L 120.6, -530.4, 305.0, 115.6, -530.4, 305.0, 0, 127, 0
L 115.6, -530.4, 305.0, 115.6, -599.1, 305.0, 0, 127, 0
L 115.6, -599.1, 305.0, 120.6, -599.1, 305.0, 0, 127, 0
L 120.6, -599.1, 305.0, 120.6, -610.4, 305.0, 0, 127, 0
L 120.6, -610.4, 305.4, 115.6, -610.4, 305.4, 0, 127, 0
L 115.6, -610.4, 305.4, 115.6, -649.1, 329.3, 0, 127, 0
L 120.6, -649.1, 329.3, 115.6, -649.1, 329.3, 0, 127, 0
L 120.6, -649.1, 330.0, 120.6, -660.3, 330.0, 0, 127, 0
L 119.6, -660.4, 330.0, 115.6, -660.4, 330.0, 0, 127, 0
L 115.6, -660.4, 330.0, 115.6, -704.4, 330.0, 0, 127, 0
L 115.6, -704.4, 330.0, 130.2, -719.1, 330.0, 0, 127, 0
L 130.2, -719.1, 330.0, 184.6, -719.1, 330.0, 0, 127, 0
L 184.6, -719.1, 330.0, 199.2, -704.5, 330.0, 0, 127, 0
L 199.2, -704.5, 330.0, 199.2, -660.4, 330.0, 0, 127, 0
L 199.2, -660.4, 330.0, 194.3, -660.4, 330.0, 0, 127, 0
L 194.3, -660.4, 330.0, 194.3, -649.1, 330.0, 0, 127, 0
L 194.3, -649.1, 329.3, 199.3, -649.1, 329.3, 0, 127, 0
L 149.8, -687.6, 330.0, 149.7, -702.6, 330.0, 240, 240, 0
L 149.7, -702.6, 330.0, 164.7, -702.6, 330.0, 240, 240, 0
L 164.7, -702.6, 330.0, 164.7, -687.6, 330.0, 240, 240, 0
L 164.7, -687.6, 330.0, 149.8, -687.6, 330.0, 240, 240, 0
L 215.1, -599.1, 305.0, 194.3, -599.1, 305.0, 0, 127, 0
L 194.3, -599.1, 305.0, 194.3, -610.4, 305.0, 0, 127, 0
L 194.3, -610.4, 305.4, 199.3, -610.4, 305.4, 0, 127, 0
L 199.3, -610.4, 305.4, 199.3, -649.1, 329.3, 0, 127, 0
L 215.1, -599.1, 305.0, 234.8, -609.0, 305.0, 0, 127, 0
L 234.8, -609.0, 305.0, 244.6, -599.1, 305.0, 0, 127, 0
L 244.6, -599.1, 305.0, 255.1, -599.1, 305.0, 0, 127, 0
L 255.1, -599.1, 305.0, 265.3, -609.1, 305.0, 0, 127, 0
L 265.3, -609.1, 305.0, 284.6, -609.1, 305.0, 0, 127, 0
L 284.6, -609.1, 305.0, 294.6, -599.1, 305.0, 0, 127, 0
L 305.1, -599.1, 305.0, 294.6, -599.1, 305.0, 0, 127, 0
L 305.1, -599.1, 305.0, 315.2, -609.1, 305.0, 0, 127, 0
L 315.2, -609.1, 305.0, 339.6, -609.1, 305.0, 0, 127, 0
L 339.6, -609.1, 305.0, 349.6, -599.1, 305.0, 0, 127, 0
L 349.6, -599.1, 305.0, 360.1, -599.1, 305.0, 0, 127, 0
L 360.1, -599.1, 305.0, 370.1, -609.1, 305.0, 0, 127, 0
L 370.1, -609.1, 305.0, 389.6, -609.1, 305.0, 0, 127, 0
L 389.6, -609.1, 305.0, 399.6, -599.1, 305.0, 0, 127, 0
L 399.6, -599.1, 305.0, 410.1, -599.1, 305.0, 0, 127, 0
L 410.1, -599.1, 305.0, 420.0, -608.9, 305.0, 0, 127, 0
L 420.0, -608.9, 305.0, 439.7, -599.1, 305.0, 0, 127, 0
L 439.7, -599.1, 305.0, 460.5, -599.1, 305.0, 0, 127, 0
L 460.5, -634.8, 305.0, 460.5, -614.4, 305.0, 0, 127, 0
L 460.5, -985.2, 255.0, 460.5, -974.8, 255.0, 0, 127, 0
L 119.4, -794.1, 256.0, 190.5, -794.2, 256.0, 240, 240, 0
L 190.5, -794.2, 256.0, 190.5, -865.2, 256.0, 240, 240, 0
L 190.5, -865.2, 256.1, 119.4, -865.2, 256.0, 240, 240, 0
L 119.4, -865.2, 256.0, 119.4, -794.1, 256.0, 240, 240, 0
L 109.4, -784.2, 255.0, 200.4, -784.1, 255.0, 0, 127, 0
L 200.4, -784.1, 255.0, 200.5, -875.2, 255.0, 0, 127, 0
L 200.5, -875.2, 255.0, 109.4, -875.2, 255.0, 0, 127, 0
L 109.4, -875.2, 255.0, 109.4, -784.2, 255.0, 0, 127, 0
L 185.2, -725.4, 255.0, 129.7, -725.4, 255.0, 0, 127, 0
L 129.7, -725.4, 255.0, 109.6, -705.2, 255.0, 0, 127, 0
L 109.6, -705.2, 255.0, 90.6, -676.8, 255.0, 0, 127, 0
L 90.6, -676.8, 255.0, 90.6, -685.4, 255.0, 0, 127, 0
L 90.6, -685.4, 255.0, 79.4, -685.4, 255.0, 0, 0, 0
L 79.4, -685.4, 255.4, 79.3, -680.4, 255.4, 0, 0, 0
L 79.3, -680.4, 255.4, 25.6, -680.4, 284.7, 0, 0, 0
L 25.6, -680.4, 284.7, 25.6, -685.4, 284.7, 0, 0, 0
L 25.6, -685.4, 285.0, 14.4, -685.4, 285.0, 0, 0, 0
L 14.4, -685.4, 285.0, 14.4, -680.4, 285.0, 0, 0, 0
L 14.4, -680.4, 285.0, -54.3, -680.4, 285.0, 0, 0, 0
L -54.3, -680.4, 285.0, -54.3, -685.4, 285.0, 0, 0, 0
L -54.3, -685.4, 285.0, -59.3, -685.4, 285.0, 0, 0, 0
L -59.3, -685.4, 285.0, -59.3, -754.0, 285.0, 0, 0, 0
L -59.3, -754.0, 285.0, -54.3, -754.0, 285.0, 0, 0, 0
L -54.3, -754.0, 285.0, -54.3, -765.3, 285.0, 0, 0, 0
L -54.3, -765.3, 285.2, -59.3, -765.3, 285.2, 0, 0, 0
L -59.3, -765.3, 285.2, -59.3, -894.0, 329.5, 0, 0, 0
L -59.3, -894.0, 329.5, -54.3, -894.0, 329.5, 0, 0, 0
L -54.3, -894.0, 330.0, -54.3, -905.3, 330.0, 0, 0, 0
L -54.3, -905.3, 330.0, -59.3, -905.3, 330.0, 0, 0, 0
L -59.3, -905.3, 330.0, -59.3, -949.0, 330.0, 0, 0, 0
L -59.3, -949.0, 330.0, -54.3, -949.0, 330.0, 0, 0, 0
L -54.3, -949.0, 330.0, -54.3, -954.4, 330.0, 0, 0, 0
L -54.3, -954.4, 330.0, 30.2, -1038.9, 330.0, 0, 0, 0
L 30.2, -1038.9, 330.0, 35.6, -1039.0, 330.0, 0, 0, 0
L 35.6, -1039.0, 330.0, 35.6, -1043.9, 330.0, 0, 0, 0
L 35.6, -1043.9, 330.0, 79.3, -1043.9, 330.0, 0, 0, 0
L 79.3, -1043.9, 330.0, 79.3, -1039.0, 330.0, 0, 0, 0
L 79.3, -1039.0, 330.0, 90.6, -1038.9, 330.0, 0, 0, 0
L 90.6, -1038.9, 330.2, 90.6, -1043.9, 330.2, 0, 0, 0
L 90.6, -1043.9, 330.2, 219.3, -1043.9, 374.4, 0, 0, 0
L 219.3, -1043.9, 374.4, 219.3, -1038.9, 374.4, 0, 0, 0
L 219.3, -1038.9, 374.9, 230.6, -1038.9, 374.9, 0, 0, 0
L 230.6, -1038.9, 374.9, 230.5, -1043.9, 374.9, 0, 0, 0
L 230.5, -1043.9, 374.9, 244.3, -1043.9, 374.9, 0, 0, 0
L 244.3, -1043.9, 374.9, 244.3, -1038.9, 374.9, 0, 0, 0
L 244.3, -1038.9, 374.9, 249.6, -1038.9, 374.9, 0, 0, 0
L 249.6, -1038.9, 374.9, 334.2, -954.4, 374.9, 0, 0, 0
L 334.2, -954.4, 374.9, 334.3, -949.0, 374.9, 0, 0, 0
L 334.3, -949.0, 374.9, 339.2, -949.0, 374.9, 0, 0, 0
L 339.2, -949.0, 374.9, 339.2, -905.3, 374.9, 0, 0, 0
L 339.2, -905.3, 374.9, 334.2, -905.3, 374.9, 0, 0, 0
L 334.2, -905.3, 374.9, 334.2, -894.0, 374.9, 0, 0, 0
L 334.2, -894.0, 374.9, 375.0, -894.0, 374.9, 0, 0, 0
L 375.0, -894.0, 374.9, 394.9, -903.9, 374.9, 0, 0, 0
L 394.9, -903.9, 374.9, 414.7, -894.0, 374.9, 0, 0, 0
L 414.7, -894.0, 374.9, 574.9, -894.0, 374.9, 0, 0, 0
L 574.9, -894.0, 374.9, 594.8, -903.9, 374.9, 0, 0, 0
L 594.8, -903.9, 374.9, 614.6, -894.0, 374.9, 0, 0, 0
L 614.6, -894.0, 374.9, 635.4, -894.0, 374.9, 0, 0, 0
L 635.4, -894.0, 374.9, 635.4, -905.3, 374.9, 0, 0, 0
L 635.4, -905.3, 374.9, 630.4, -905.3, 374.9, 0, 0, 0
L 630.4, -905.3, 374.9, 630.4, -1043.9, 374.9, 0, 0, 0
L 630.4, -1043.9, 374.9, 635.4, -1043.9, 374.9, 0, 0, 0
L 635.4, -1043.9, 374.9, 635.4, -1063.9, 374.9, 0, 0, 0
L 635.4, -1063.9, 374.9, 660.4, -1063.9, 374.9, 0, 0, 0
L 660.4, -1063.9, 374.9, 660.4, -1069.5, 374.9, 0, 0, 0
L 689.1, -1068.8, 374.9, 689.1, -1063.9, 374.9, 0, 0, 0
L 689.1, -1063.9, 374.9, 714.1, -1063.9, 374.9, 0, 0, 0
L 714.1, -1063.9, 374.9, 714.1, -1044.0, 374.9, 0, 127, 0
L 714.1, -1044.0, 374.9, 719.1, -1043.9, 374.9, 0, 127, 0
L 719.1, -1043.9, 374.9, 719.1, -905.3, 374.9, 0, 0, 0
L 719.1, -905.3, 374.9, 714.1, -905.3, 374.9, 0, 0, 0
L 714.1, -905.3, 374.9, 714.1, -894.0, 374.9, 0, 0, 0
L 714.1, -894.0, 374.9, 719.1, -894.0, 374.9, 0, 0, 0
L 719.1, -894.0, 374.9, 719.1, -825.3, 374.9, 0, 0, 0
L 719.1, -825.3, 374.9, 714.1, -825.3, 374.9, 0, 0, 0
L 714.1, -825.3, 374.9, 714.1, -820.3, 374.9, 0, 0, 0
L 714.1, -820.3, 374.9, 635.4, -820.3, 374.9, 0, 0, 0
L 635.4, -820.3, 374.9, 635.4, -825.3, 374.9, 0, 0, 0
L 635.4, -825.3, 374.9, 614.7, -825.3, 374.9, 0, 0, 0
L 614.7, -825.3, 374.9, 594.8, -815.4, 374.9, 0, 0, 0
L 594.8, -815.4, 374.9, 575.0, -825.3, 374.9, 0, 0, 0
L 575.0, -825.3, 374.9, 414.8, -825.3, 374.9, 0, 0, 0
L 414.8, -825.3, 374.9, 394.9, -815.4, 374.9, 0, 0, 0
L 394.9, -815.4, 374.9, 375.0, -825.3, 374.9, 0, 0, 0
L 375.0, -825.3, 374.9, 270.6, -825.3, 374.9, 0, 0, 0
L 270.6, -825.3, 374.9, 270.6, -894.0, 374.9, 0, 0, 0
L 270.6, -894.0, 374.9, 275.5, -894.0, 374.9, 0, 0, 0
L 275.5, -894.0, 374.9, 275.5, -905.3, 374.9, 0, 0, 0
L 275.5, -905.3, 374.9, 270.3, -905.3, 374.9, 0, 0, 0
L 270.3, -905.3, 374.9, 230.6, -964.8, 374.9, 0, 0, 0
L 230.6, -964.8, 374.9, 230.5, -970.3, 374.9, 0, 0, 0
L 230.5, -970.3, 374.9, 219.3, -970.3, 374.9, 0, 0, 0
L 219.3, -970.3, 374.4, 219.3, -965.3, 374.4, 0, 0, 0
L 90.6, -754.0, 255.0, 90.6, -765.3, 255.0, 0, 127, 0
L 90.6, -765.3, 255.0, 25.6, -765.3, 255.0, 0, 127, 0
L 25.6, -765.3, 255.0, 25.7, -904.4, 255.0, 0, 127, 0
L 25.7, -904.4, 255.0, 80.3, -959.0, 255.0, 0, 127, 0
L 80.3, -959.0, 255.0, 229.6, -958.9, 255.0, 0, 127, 0
L 229.6, -958.9, 255.0, 264.3, -904.4, 255.0, 0, 127, 0
L 264.3, -904.4, 255.0, 264.3, -814.1, 255.0, 0, 127, 0
L 264.3, -814.1, 255.0, 344.2, -813.9, 255.0, 0, 127, 0
L 344.2, -813.9, 255.0, 344.2, -805.0, 255.0, 0, 127, 0
L 344.2, -805.0, 255.0, 284.6, -765.3, 255.0, 0, 127, 0
L 284.6, -765.3, 255.0, 224.6, -705.4, 255.0, 0, 127, 0
L 224.6, -705.4, 255.0, 205.2, -705.4, 255.0, 0, 127, 0
L 205.2, -705.4, 255.0, 185.2, -725.4, 255.0, 0, 127, 0
L 79.3, -754.0, 255.4, 79.3, -759.0, 255.4, 0, 0, 0
L 90.6, -754.0, 255.0, 79.3, -754.0, 255.0, 0, 0, 0
L 79.3, -759.0, 255.4, 25.6, -759.0, 284.7, 0, 0, 0
L 25.6, -759.0, 284.7, 25.6, -754.0, 284.7, 0, 0, 0
L 25.6, -754.0, 285.0, 14.4, -754.0, 285.0, 0, 0, 0
L 14.4, -754.0, 285.0, 14.3, -765.3, 285.0, 0, 0, 0
L 14.3, -765.3, 285.2, 19.4, -765.3, 285.2, 0, 0, 0
L 19.4, -765.3, 285.2, 19.4, -894.0, 329.5, 0, 0, 0
L 19.4, -894.0, 329.5, 14.4, -894.0, 329.5, 0, 0, 0
L 14.4, -894.0, 330.0, 14.4, -905.3, 330.0, 0, 0, 0
L 14.4, -905.3, 330.0, 19.7, -905.3, 330.0, 0, 0, 0
L 19.7, -905.3, 330.0, 79.3, -965.0, 330.0, 0, 0, 0
L 79.3, -965.0, 330.0, 79.3, -970.3, 330.0, 0, 0, 0
L 79.3, -970.3, 330.0, 90.6, -970.3, 330.0, 0, 0, 0
L 90.6, -970.3, 330.2, 90.6, -965.3, 330.2, 0, 0, 0
L 90.6, -965.3, 330.2, 219.3, -965.3, 374.4, 0, 0, 0
L 660.4, -1069.5, 374.9, 665.3, -1099.3, 374.9, 0, 0, 0
L 665.3, -1099.3, 374.9, 685.3, -1139.2, 374.9, 0, 0, 0
L 685.3, -1139.2, 374.9, 705.1, -1158.9, 374.9, 0, 0, 0
L 705.1, -1158.9, 374.9, 780.0, -1168.9, 374.9, 0, 0, 0
L 780.0, -1168.9, 374.9, 804.9, -1193.8, 374.9, 0, 0, 0
L 804.9, -1193.8, 374.9, 834.3, -1193.9, 374.9, 0, 0, 0
L 834.3, -1193.9, 374.9, 859.3, -1169.0, 374.9, 0, 0, 0
L 859.3, -1169.0, 374.9, 939.6, -1178.9, 374.9, 0, 0, 0
L 939.6, -1178.9, 374.9, 989.7, -1193.9, 374.9, 0, 0, 0
L 989.7, -1193.9, 374.9, 1049.7, -1188.9, 374.9, 0, 0, 0
L 1049.7, -1188.9, 374.9, 1085.2, -1209.1, 374.9, 0, 0, 0
L 1085.2, -1209.1, 374.9, 1090.2, -1244.7, 374.9, 0, 0, 0
L 1090.2, -1244.7, 374.9, 1070.2, -1264.9, 374.9, 0, 0, 0
L 1070.2, -1264.9, 374.9, 1070.2, -1284.3, 374.9, 0, 0, 0
L 1070.2, -1284.3, 374.9, 1090.2, -1304.2, 374.9, 0, 0, 0
L 1090.2, -1304.2, 374.9, 1090.2, -1310.1, 374.9, 0, 0, 0
L 1118.9, -1310.1, 374.9, 1118.9, -1304.2, 374.9, 0, 0, 0
L 1118.9, -1304.2, 374.9, 1138.9, -1284.3, 374.9, 0, 0, 0
L 1138.9, -1284.3, 374.9, 1138.9, -1264.8, 374.9, 0, 0, 0
L 1138.9, -1264.8, 374.9, 1118.9, -1244.7, 374.9, 0, 0, 0
L 1118.9, -1244.7, 374.9, 1123.8, -1209.8, 374.9, 0, 0, 0
L 1123.8, -1209.8, 374.9, 1049.4, -1155.2, 374.9, 0, 0, 0
L 993.4, -1164.6, 374.9, 1049.4, -1155.2, 374.9, 0, 0, 0
L 993.4, -1164.6, 374.9, 894.6, -1150.2, 374.9, 0, 0, 0
L 894.6, -1150.2, 374.9, 859.4, -1150.2, 374.9, 0, 0, 0
L 859.4, -1150.2, 374.9, 834.3, -1125.2, 374.9, 0, 0, 0
L 834.3, -1125.2, 374.9, 804.9, -1125.3, 374.9, 0, 0, 0
L 804.9, -1125.3, 374.9, 779.9, -1150.3, 374.9, 0, 0, 0
L 779.9, -1150.3, 374.9, 739.6, -1140.2, 374.9, 0, 0, 0
L 739.6, -1140.2, 374.9, 704.3, -1140.2, 374.9, 0, 0, 0
L 704.3, -1140.2, 374.9, 684.0, -1099.7, 374.9, 0, 0, 0
L 684.0, -1099.7, 374.9, 689.1, -1069.5, 374.9, 0, 0, 0
L 808.3, -1170.9, 372.8, 808.3, -1148.2, 372.0, 0, 0, 255
L 808.3, -1148.2, 372.0, 831.0, -1148.2, 371.6, 0, 0, 255
L 831.0, -1148.2, 371.6, 831.0, -1170.9, 371.1, 0, 0, 255
L 831.0, -1170.9, 371.1, 808.3, -1170.9, 370.7, 0, 0, 255
L 804.0, -1175.2, 374.9, 804.0, -1143.9, 374.9, 150, 150, 150
L 804.0, -1143.9, 374.9, 835.3, -1143.9, 374.9, 150, 150, 150
L 835.3, -1143.9, 374.9, 835.3, -1175.2, 374.9, 150, 150, 150
L 835.3, -1175.2, 374.9, 804.0, -1175.2, 374.9, 150, 150, 150
L 1090.2, -1310.1, 374.9, 1060.3, -1310.1, 374.9, 0, 0, 0
L 1118.9, -1310.1, 374.9, 1148.9, -1310.2, 374.9, 0, 0, 0
L 1148.9, -1310.2, 374.9, 1148.9, -1400.1, 374.9, 0, 0, 0
L 1139.1, -1580.0, 10.1, 1030.0, -1580.0, 10.1, 0, 255, 0
L 1030.0, -1580.0, 10.1, 1005.2, -1629.5, 2.1, 0, 255, 0
L 1005.2, -1629.5, 2.1, 1005.2, -1650.0, 0.1, 0, 255, 0
L 1005.2, -1650.0, 0.1, 984.8, -1650.0, 2.1, 0, 255, 0
L 984.8, -1650.0, 2.1, 935.3, -1674.8, 10.1, 0, 255, 0
L 935.3, -1674.8, 10.1, 935.3, -1783.9, 10.1, 0, 255, 0
L 935.3, -1783.9, 10.1, 985.2, -1808.6, 2.1, 0, 255, 0
L 985.2, -1808.6, 2.1, 1005.2, -1808.6, 0.1, 0, 255, 0
L 1005.2, -1808.6, 0.1, 1005.2, -1829.1, 2.1, 0, 255, 0
L 1005.2, -1829.1, 2.1, 1030.0, -1878.6, 10.1, 0, 255, 0
L 1030.0, -1878.6, 10.1, 1050.2, -1878.6, 10.1, 0, 255, 0
L 1118.9, -1899.9, 10.1, 1118.9, -1884.9, 10.1, 0, 255, 0
L 1118.9, -1878.6, 10.1, 1139.1, -1878.6, 10.1, 0, 255, 0
L 1139.1, -1878.6, 10.1, 1163.9, -1828.5, 2.1, 0, 255, 0
L 1163.9, -1828.5, 2.1, 1163.9, -1808.6, 0.1, 0, 255, 0
L 1163.9, -1808.6, 0.1, 1184.4, -1808.6, 2.1, 0, 255, 0
L 1184.4, -1808.6, 2.1, 1233.9, -1783.8, 10.1, 0, 255, 0
L 1233.9, -1783.8, 10.1, 1233.9, -1674.8, 10.1, 0, 255, 0
L 1233.9, -1674.8, 10.1, 1184.0, -1650.0, 2.1, 0, 255, 0
L 1184.0, -1650.0, 2.1, 1163.9, -1650.0, 0.1, 0, 255, 0
L 1163.9, -1650.0, 0.1, 1163.9, -1629.5, 2.1, 0, 255, 0
L 1163.9, -1629.5, 2.1, 1139.1, -1580.0, 10.1, 0, 255, 0
L 1213.8, -1793.4, 8.1, 1213.9, -1664.7, 8.1, 150, 150, 150
L 1203.9, -1659.7, 6.1, 1203.7, -1799.0, 6.1, 150, 150, 150
L 1193.9, -1803.9, 4.1, 1193.9, -1654.8, 4.1, 150, 150, 150
L 1183.9, -1650.0, 2.1, 1183.8, -1808.6, 2.1, 150, 150, 150
L 1173.9, -1807.9, 0.1, 1173.9, -1650.0, 0.1, 150, 150, 150
L 1163.9, -1640.0, 0.1, 1005.2, -1640.0, 0.1, 150, 150, 150
L 1020.0, -1600.0, 8.1, 1149.1, -1600.0, 8.1, 150, 150, 150
L 1154.1, -1610.0, 6.1, 1015.0, -1610.0, 6.1, 150, 150, 150
L 1010.0, -1620.0, 4.1, 1159.1, -1620.0, 4.1, 150, 150, 150
L 1160.7, -1630.0, 2.1, 1005.2, -1630.0, 2.1, 150, 150, 150
L 995.2, -1650.0, 0.1, 995.2, -1808.6, 0.1, 150, 150, 150
L 955.4, -1792.7, 8.1, 955.3, -1664.8, 8.1, 150, 150, 150
L 965.3, -1659.8, 6.1, 965.3, -1798.9, 6.1, 150, 150, 150
L 975.3, -1803.9, 4.1, 975.3, -1654.7, 4.1, 150, 150, 150
L 985.2, -1650.0, 2.1, 985.2, -1808.6, 2.1, 150, 150, 150
L 1005.2, -1818.6, 0.1, 1163.9, -1818.6, 0.1, 150, 150, 150
L 1148.7, -1858.6, 8.1, 1020.0, -1858.6, 8.1, 150, 150, 150
L 1015.3, -1848.6, 6.1, 1154.1, -1848.6, 6.1, 150, 150, 150
L 1159.1, -1838.6, 4.1, 1010.0, -1838.6, 4.1, 150, 150, 150
L 1005.2, -1828.6, 2.1, 1163.9, -1828.6, 2.1, 150, 150, 150
L 1050.2, -1899.9, 10.1, 1029.8, -1899.9, 10.1, 0, 255, 0
L 1029.8, -1899.9, 10.1, 995.2, -1934.5, 10.1, 0, 255, 0
L 995.2, -1934.5, 10.1, 995.3, -1993.9, 10.1, 0, 255, 0
L 995.3, -1993.9, 10.1, 1029.8, -2028.5, 10.1, 0, 255, 0
L 1029.8, -2028.5, 10.1, 1139.3, -2028.5, 10.1, 0, 255, 0
L 1139.3, -2028.5, 10.1, 1173.9, -1993.9, 10.1, 0, 255, 0
L 1173.9, -1993.9, 10.1, 1173.9, -1934.5, 10.1, 0, 255, 0
L 1173.9, -1934.5, 10.1, 1139.2, -1899.9, 10.1, 0, 255, 0
L 1139.2, -1899.9, 10.1, 1118.9, -1899.9, 10.1, 0, 255, 0
L 1050.2, -1878.6, 10.1, 1050.2, -1884.9, 10.1, 0, 255, 0
L 1100.2, -1948.6, 10.1, 1068.9, -1948.6, 10.1, 240, 240, 0
L 1068.9, -1948.6, 10.1, 1068.9, -1979.9, 10.1, 240, 240, 0
L 1068.9, -1979.9, 10.1, 1100.2, -1979.9, 10.1, 240, 240, 0
L 1100.2, -1979.9, 10.1, 1100.2, -1948.6, 10.1, 240, 240, 0
L -235.1, 104.3, 0.1, -115.6, 104.3, 15.1, 0, 0, 0
L -115.6, 104.3, 15.1, -115.6, -5.2, 27.1, 0, 0, 0
L -115.6, -675.0, 27.1, -115.6, -929.7, 27.1, 0, 0, 0
L -115.6, -929.7, 27.1, -115.6, -1038.9, 40.1, 0, 0, 0
L -115.6, -1038.9, 40.1, -209.7, -1038.9, 46.3, 0, 0, 0
L -209.7, -1038.9, 46.3, -409.6, -1038.9, 48.1, 0, 0, 0
L -409.6, -1038.9, 48.1, -419.2, -1029.4, 48.1, 0, 0, 0
L -419.2, -1029.4, 48.1, -419.2, -899.8, 48.1, 0, 0, 0
L -419.2, -899.8, 48.1, -424.7, -894.0, 48.1, 0, 0, 0
L -974.9, -894.0, 48.1, -980.2, -899.4, 48.1, 0, 0, 0
L -980.2, -899.4, 48.1, -980.2, -1029.3, 48.1, 0, 0, 0
L -980.2, -1029.3, 48.1, -989.9, -1038.9, 48.1, 0, 0, 0
L -989.9, -1038.9, 48.1, -1174.8, -1038.9, 48.1, 0, 0, 0
L -1174.8, -1038.9, 48.1, -1293.8, -1038.9, 58.1, 0, 0, 0
L -1293.8, -1038.9, 58.1, -1293.8, -951.0, 65.9, 0, 0, 0
L -1293.8, -951.0, 65.9, -1293.8, -725.0, 68.1, 0, 0, 0
L -1293.8, -725.0, 68.1, -1284.2, -715.4, 68.1, 0, 0, 0
L -1284.2, -715.4, 68.1, -1144.1, -715.4, 68.1, 0, 0, 0
L -1144.1, -715.4, 68.1, -1139.0, -710.1, 68.1, 0, 0, 0
L -1139.0, -710.1, 68.1, -1138.9, -659.1, 68.1, 0, 0, 0
L -1138.9, -659.1, 68.1, -1144.3, -654.1, 68.1, 0, 0, 0
L -1144.3, -654.1, 68.1, -1284.2, -654.1, 68.1, 0, 0, 0
L -1284.2, -654.1, 68.1, -1293.8, -644.5, 68.1, 0, 0, 0
L -1293.8, -644.5, 68.1, -1293.8, -565.1, 68.1, 0, 0, 0
L -1293.8, -565.1, 68.1, -1288.8, -560.0, 68.1, 0, 0, 0
L -1288.8, -544.1, 68.1, -1294.1, -544.1, 68.1, 0, 0, 0
L -1294.1, -544.1, 68.1, -1313.8, -524.6, 68.1, 0, 0, 0
L -1313.8, -524.6, 68.1, -1313.8, -325.1, 68.1, 0, 0, 0
L -1313.8, -325.1, 68.1, -1294.1, -300.5, 68.1, 0, 0, 0
L -1294.1, -300.5, 68.1, -1288.8, -300.5, 68.1, 0, 0, 0
L -1288.8, -284.6, 68.1, -1293.8, -279.6, 68.1, 0, 0, 0
