P 300, 1200, 0, 0, 0, 0, 2, Original_Map:_Goodurden<RoI>
P 300, 1400, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 300, 1600, 0, 0, 0, 0, 2, www.eqmaps.info
P 300, 1800, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 727.4, 772.8, -202.4, 711.3, 795.2, -203.1, 0, 127, 127
L 711.3, 795.2, -203.1, 710.7, 813.1, -200.8, 0, 127, 127
L 710.7, 813.1, -200.8, 695.7, 839.9, -199.6, 0, 127, 127
L 695.7, 839.9, -199.6, 682.7, 848.2, -194.0, 0, 127, 127
L 682.7, 848.2, -194.0, 661.7, 855.4, -191.3, 0, 127, 127
L 661.7, 855.4, -191.3, 645.6, 855.6, -188.3, 0, 127, 127
L 645.6, 855.6, -188.3, 625.8, 863.1, -185.9, 0, 127, 127
L 555.7, 864.3, -185.9, 531.8, 849.6, -189.2, 0, 127, 127
L 531.8, 849.6, -189.2, 509.9, 849.7, -186.8, 0, 127, 127
L 509.9, 849.7, -186.8, 491.1, 859.0, -188.2, 0, 127, 127
L 491.1, 859.0, -188.2, 477.7, 864.8, -186.8, 0, 127, 127
L 477.7, 864.8, -186.8, 465.3, 855.6, -188.0, 0, 127, 127
L 465.3, 855.6, -188.0, 454.1, 855.6, -186.8, 0, 127, 127
L 454.1, 855.6, -186.8, 438.8, 864.0, -186.8, 0, 127, 127
L 398.8, 862.1, -186.8, 367.2, 844.5, -190.9, 0, 127, 127
L 367.2, 844.5, -190.9, 356.3, 840.7, -195.1, 0, 127, 127
L 356.3, 840.7, -195.1, 335.3, 843.6, -192.8, 0, 127, 127
L 335.3, 843.6, -192.8, 323.8, 855.1, -191.0, 0, 127, 127
L 323.8, 855.1, -191.0, 311.2, 862.6, -187.9, 0, 127, 127
L 311.2, 862.6, -187.9, 297.9, 862.6, -186.8, 0, 127, 127
L 263.9, 863.1, -186.8, 251.6, 858.6, -188.9, 0, 127, 127
L 251.6, 858.6, -188.9, 241.1, 858.6, -191.9, 0, 127, 127
L 241.1, 858.6, -191.9, 232.5, 861.8, -191.0, 0, 127, 127
L 232.5, 861.8, -191.0, 224.6, 864.4, -190.9, 0, 127, 127
L 224.6, 864.4, -190.9, 214.7, 864.6, -188.9, 0, 127, 127
L 214.7, 864.6, -188.9, 203.0, 863.1, -185.8, 0, 127, 127
L 135.8, 863.1, -185.8, 116.9, 858.6, -186.8, 0, 127, 127
L 116.9, 858.6, -186.8, 133.8, 819.9, -186.8, 0, 127, 127
L 133.8, 819.9, -186.8, 102.8, 791.8, -186.8, 0, 127, 127
L 102.8, 791.8, -186.8, 76.0, 771.2, -189.5, 0, 127, 127
L 76.0, 771.2, -189.5, 76.0, 761.7, -186.8, 0, 127, 127
L 76.0, 761.7, -186.8, 95.4, 745.5, -186.8, 0, 127, 127
L 95.4, 745.5, -186.8, 122.3, 769.7, -186.8, 0, 127, 127
L 122.3, 769.7, -186.8, 148.2, 769.8, -186.8, 0, 127, 127
L 148.2, 769.8, -186.8, 165.7, 782.3, -186.8, 0, 127, 127
L 165.7, 782.3, -186.8, 188.0, 749.9, -187.0, 0, 127, 127
L 188.0, 749.9, -187.0, 188.0, 698.6, -198.2, 0, 127, 127
L 188.0, 698.6, -198.2, 194.0, 675.3, -198.0, 0, 127, 127
L 194.0, 675.3, -198.0, 221.9, 692.9, -145.3, 0, 127, 127
L 221.9, 692.9, -145.3, 261.1, 698.8, -127.8, 0, 127, 127
L 261.1, 698.8, -127.8, 274.3, 698.8, -127.8, 0, 127, 127
L 274.3, 698.8, -127.8, 348.0, 714.5, -128.1, 0, 127, 127
L 348.0, 714.5, -128.1, 433.3, 733.8, -155.0, 0, 127, 127
L 433.3, 733.8, -155.0, 459.3, 739.5, -160.8, 0, 127, 127
L 459.3, 739.5, -160.8, 481.4, 731.6, -157.1, 0, 127, 127
L 481.4, 731.6, -157.1, 499.2, 730.8, -170.7, 0, 127, 127
L 499.2, 730.8, -170.7, 520.7, 751.0, -171.3, 0, 127, 127
L 520.7, 751.0, -171.3, 549.6, 761.6, -158.9, 0, 127, 127
L 549.6, 761.6, -158.9, 622.2, 784.6, -158.8, 0, 127, 127
L 622.2, 784.6, -158.8, 656.5, 709.0, -158.8, 0, 127, 127
L 656.5, 709.0, -158.8, 622.2, 684.6, -171.6, 0, 127, 127
L 622.2, 684.6, -171.6, 602.9, 663.3, -181.2, 0, 127, 127
L 602.9, 663.3, -181.2, 617.8, 652.2, -181.8, 0, 127, 127
L 617.8, 652.2, -181.8, 617.8, 625.2, -181.8, 0, 127, 127
L 617.8, 625.2, -181.8, 602.4, 612.9, -181.8, 0, 127, 127
L 602.4, 612.9, -181.8, 621.8, 594.3, -173.6, 0, 127, 127
L 621.8, 594.3, -173.6, 656.5, 570.4, -158.8, 0, 127, 127
L 656.5, 570.4, -158.8, 622.1, 495.8, -158.8, 0, 127, 127
L 622.1, 495.8, -158.8, 550.4, 512.6, -158.8, 0, 127, 127
L 550.4, 512.6, -158.8, 500.6, 571.3, -172.8, 0, 127, 127
L 500.6, 571.3, -172.8, 482.0, 602.7, -155.9, 0, 127, 127
L 482.0, 602.7, -155.9, 459.5, 630.4, -160.6, 0, 127, 127
L 459.5, 630.4, -160.6, 432.7, 648.7, -154.3, 0, 127, 127
L 432.7, 648.7, -154.3, 383.9, 648.7, -142.6, 0, 127, 127
L 383.9, 648.7, -142.8, 383.9, 621.3, -134.8, 0, 127, 127
L 383.9, 621.3, -134.8, 406.0, 601.2, -134.8, 0, 127, 127
L 406.0, 601.2, -134.8, 415.1, 578.2, -134.2, 0, 127, 127
L 415.1, 578.2, -134.2, 428.8, 577.8, -134.6, 0, 127, 127
L 428.8, 577.8, -134.6, 428.8, 551.2, -128.1, 0, 127, 127
L 428.8, 551.2, -128.1, 427.8, 550.0, -127.8, 0, 127, 127
L 427.8, 550.0, -127.8, 427.9, 537.7, -127.8, 0, 127, 127
L 427.9, 537.7, -127.8, 428.7, 536.5, -127.8, 0, 127, 127
L 428.7, 536.5, -127.8, 417.1, 493.8, -139.5, 0, 127, 127
L 417.1, 493.8, -139.5, 422.7, 482.9, -134.0, 0, 127, 127
L 422.7, 482.9, -134.0, 408.4, 465.8, -134.9, 0, 127, 127
L 408.4, 465.8, -134.9, 354.5, 430.8, -142.7, 0, 127, 127
L 354.5, 430.8, -142.7, 297.4, 430.7, -143.2, 0, 127, 127
L 297.4, 430.7, -143.2, 272.5, 429.8, -159.2, 0, 127, 127
L 272.5, 429.8, -159.2, 229.8, 416.8, -151.2, 0, 127, 127
L 229.8, 416.8, -151.2, 196.2, 416.8, -165.6, 0, 127, 127
L 196.2, 416.8, -165.6, 160.4, 441.7, -165.8, 0, 127, 127
L 160.4, 441.7, -165.8, 140.5, 446.7, -145.3, 0, 127, 127
L 140.5, 446.7, -145.3, 106.8, 492.3, -128.2, 0, 127, 127
L 106.8, 492.3, -128.2, 90.7, 507.8, -127.8, 0, 127, 127
L 90.7, 507.8, -127.8, 65.8, 507.8, -127.8, 0, 127, 127
L 65.8, 507.8, -127.8, 39.2, 482.4, -127.8, 0, 127, 127
L 39.2, 482.4, -127.8, 29.9, 468.9, -140.0, 0, 127, 127
L 29.9, 468.9, -140.0, 19.1, 448.1, -155.2, 0, 127, 127
L 19.1, 448.1, -155.2, 30.0, 424.6, -164.9, 0, 127, 127
L 30.0, 424.6, -164.9, 30.0, 362.3, -157.9, 0, 127, 127
L 30.0, 362.3, -157.9, 29.3, 361.5, -157.8, 0, 127, 127
L 29.3, 361.5, -157.8, 29.0, 344.8, -157.8, 0, 127, 127
L 29.0, 344.8, -157.8, 30.1, 343.4, -157.2, 0, 127, 127
L 30.1, 343.4, -157.2, 34.0, 305.0, -151.2, 0, 127, 127
L 34.0, 305.0, -151.2, 54.5, 255.9, -126.2, 0, 127, 127
L 54.5, 255.9, -126.2, 47.0, 229.8, -113.8, 0, 127, 127
L 47.0, 229.8, -113.8, 47.9, 221.6, -113.8, 0, 127, 127
L 47.9, 221.6, -113.8, 26.5, 213.8, -113.8, 0, 127, 127
L 26.5, 213.8, -113.8, 7.7, 210.9, -113.8, 0, 127, 127
L 7.7, 210.9, -113.8, -25.1, 218.6, -113.8, 0, 127, 127
L -25.1, 218.6, -113.8, -26.0, 230.1, -113.8, 0, 127, 127
L -26.0, 230.1, -113.8, -48.8, 255.1, -124.0, 0, 127, 127
L -48.8, 255.1, -124.0, -24.2, 304.3, -150.8, 0, 127, 127
L -24.2, 304.3, -150.8, -12.1, 343.4, -157.2, 0, 127, 127
L -12.1, 343.4, -157.2, -11.0, 344.5, -157.8, 0, 127, 127
L -11.0, 344.5, -157.8, -11.0, 361.1, -157.8, 0, 127, 127
L -11.0, 361.1, -157.8, -12.2, 362.4, -157.9, 0, 127, 127
L -12.2, 362.4, -157.9, -42.4, 425.8, -127.8, 0, 127, 127
L -42.4, 425.8, -127.8, -74.9, 425.8, -125.4, 0, 127, 127
L -111.7, 386.3, -142.4, -114.7, 362.9, -128.9, 0, 127, 127
L -114.7, 362.9, -128.9, -142.4, 344.7, -137.4, 0, 127, 127
L -142.4, 344.7, -137.4, -152.9, 285.2, -137.5, 0, 127, 127
L -152.9, 285.2, -137.5, -182.9, 248.6, -128.3, 0, 127, 127
L -182.9, 248.6, -128.3, -177.0, 209.9, -126.4, 0, 127, 127
L -177.0, 209.9, -126.4, -183.0, 176.5, -65.2, 0, 127, 127
L -111.7, 386.3, -142.4, -102.5, 408.4, -139.6, 0, 127, 127
L -102.5, 408.4, -139.6, -102.0, 468.3, -127.8, 0, 127, 127
L -102.0, 468.3, -127.8, -86.0, 481.6, -127.8, 0, 127, 127
L -86.0, 481.6, -127.8, -68.3, 507.6, -127.8, 0, 127, 127
L 22.6, 539.9, -127.8, 66.3, 554.8, -127.8, 0, 127, 127
L 159.8, 406.8, -96.8, 196.4, 406.8, -60.2, 0, 0, 0
L 196.4, 406.8, -59.8, 202.5, 399.7, -59.8, 0, 0, 0
L 202.5, 399.7, -59.8, 207.1, 397.8, -59.8, 0, 0, 0
L 207.1, 397.8, -59.8, 209.9, 397.8, -59.8, 0, 0, 0
L 159.0, 416.8, -96.8, 196.1, 415.5, -59.8, 64, 64, 64
L 196.1, 415.5, -59.8, 210.6, 415.6, -59.8, 64, 64, 64
L 221.9, 415.7, -59.8, 221.9, 396.3, -58.3, 0, 0, 0
L 210.6, 415.6, -60.8, 210.7, 478.2, -59.7, 127, 64, 0
L 210.7, 478.2, -59.7, 211.9, 482.9, -59.8, 0, 0, 0
L 211.9, 482.9, -59.8, 209.9, 488.0, -57.5, 0, 0, 0
L 198.1, 496.8, -54.8, 194.7, 496.8, -55.8, 0, 0, 0
L 194.7, 496.8, -55.8, 191.3, 506.8, -59.8, 0, 0, 0
L 191.3, 506.8, -59.8, 181.8, 514.3, -62.0, 0, 0, 0
L 181.8, 514.3, -62.0, 178.8, 527.1, -69.0, 0, 0, 0
L 178.8, 527.1, -69.0, 172.8, 540.3, -78.3, 0, 0, 0
L 172.8, 540.3, -78.3, 168.4, 557.5, -96.8, 0, 0, 0
L 201.0, 540.1, -77.6, 202.2, 557.6, -96.8, 0, 0, 0
L 201.0, 540.1, -77.6, 196.6, 525.8, -54.8, 0, 0, 0
L 196.6, 525.8, -54.8, 209.9, 525.8, -54.8, 0, 0, 0
L 209.9, 525.8, -54.8, 209.9, 589.5, -54.8, 0, 0, 0
L 209.9, 589.5, -54.8, 212.4, 592.7, -53.8, 0, 0, 0
L 212.4, 592.7, -53.8, 219.5, 592.7, -53.8, 0, 0, 0
L 219.5, 592.7, -53.8, 221.9, 589.4, -54.8, 0, 0, 0
L 221.9, 589.4, -54.8, 221.9, 586.4, -54.8, 0, 0, 0
L 221.9, 586.4, -54.8, 224.5, 583.8, -55.8, 0, 0, 0
L 224.5, 583.8, -55.8, 237.6, 583.8, -55.8, 0, 0, 0
L 237.6, 583.8, -55.8, 240.3, 582.0, -55.8, 0, 0, 0
L 240.3, 582.0, -55.8, 244.9, 575.4, -54.8, 0, 0, 0
L 244.9, 575.4, -54.8, 244.9, 547.1, -54.8, 0, 0, 0
L 244.9, 547.1, -54.8, 249.2, 545.7, -54.8, 0, 0, 0
L 249.2, 545.7, -54.8, 253.9, 550.4, -54.8, 0, 0, 0
L 253.9, 550.4, -54.8, 253.9, 577.8, -54.8, 0, 0, 0
L 253.9, 577.8, -54.8, 259.9, 577.8, -54.8, 0, 0, 0
L 259.9, 577.8, -54.8, 259.7, 597.0, -30.8, 0, 0, 0
L 259.7, 597.0, -30.8, 261.9, 603.6, -30.8, 0, 0, 0
L 283.8, 591.0, -54.8, 283.8, 577.8, -54.8, 0, 0, 0
L 283.8, 577.8, -54.8, 273.9, 577.8, -54.8, 0, 0, 0
L 273.9, 577.8, -54.8, 274.1, 597.1, -30.8, 0, 0, 0
L 271.9, 603.6, -29.9, 271.9, 700.0, -30.8, 139, 69, 19
L 271.9, 700.0, -30.8, 271.9, 713.8, -28.8, 127, 64, 0
L 261.9, 714.1, -28.8, 261.9, 699.8, -30.8, 127, 64, 0
L 261.9, 699.8, -30.8, 261.9, 603.6, -30.8, 139, 69, 19
L 283.8, 591.0, -54.8, 308.3, 591.8, -52.8, 0, 0, 0
L 308.3, 591.8, -52.8, 324.0, 571.5, -45.6, 0, 0, 0
L 324.0, 571.5, -45.6, 329.3, 568.0, -44.9, 0, 0, 0
L 329.3, 568.0, -44.9, 339.2, 559.1, -44.8, 0, 0, 0
L 339.2, 559.1, -44.8, 345.2, 550.0, -44.8, 0, 0, 0
L 345.2, 550.0, -44.8, 353.4, 548.9, -44.8, 0, 0, 0
L 353.4, 548.9, -44.8, 354.9, 547.4, -44.8, 0, 0, 0
L 354.9, 547.4, -43.8, 356.5, 549.0, -43.9, 0, 0, 0
L 356.5, 549.0, -43.9, 428.3, 548.9, -43.9, 139, 69, 19
L 428.3, 548.9, -43.9, 429.8, 547.4, -43.8, 0, 0, 0
L 429.8, 547.4, -43.8, 431.2, 548.8, -43.8, 0, 0, 0
L 431.2, 548.8, -43.8, 437.9, 549.8, -43.8, 0, 0, 0
L 437.9, 549.8, -43.8, 442.1, 549.8, -43.8, 0, 0, 0
L 442.1, 537.7, -43.8, 438.0, 537.7, -43.8, 0, 0, 0
L 438.0, 537.7, -43.8, 431.3, 538.7, -43.8, 0, 0, 0
L 431.3, 538.7, -43.8, 429.8, 540.2, -43.8, 0, 0, 0
L 429.8, 540.2, -43.8, 428.1, 538.4, -43.9, 0, 0, 0
L 428.1, 538.4, -43.9, 356.5, 538.5, -43.9, 139, 69, 19
L 356.5, 538.5, -43.9, 354.8, 540.1, -44.8, 0, 0, 0
L 354.8, 540.1, -44.8, 353.4, 538.7, -44.8, 0, 0, 0
L 353.4, 538.7, -44.8, 346.8, 537.7, -44.8, 0, 0, 0
L 346.8, 537.7, -44.8, 345.3, 537.7, -44.8, 0, 0, 0
L 345.3, 537.7, -44.8, 333.9, 522.7, -54.8, 0, 0, 0
L 307.9, 560.7, -54.8, 307.9, 549.8, -54.8, 0, 0, 0
L 307.9, 549.8, -54.8, 333.9, 549.8, -54.8, 0, 0, 0
L 333.9, 549.8, -54.8, 333.9, 479.8, -54.8, 0, 0, 0
L 323.1, 560.7, -47.4, 307.9, 560.7, -54.8, 0, 0, 0
L 333.9, 479.8, -54.8, 303.4, 474.0, -47.6, 0, 0, 0
L 303.4, 474.0, -47.6, 301.5, 480.9, -55.0, 0, 0, 0
L 301.5, 480.9, -55.0, 296.0, 480.9, -55.0, 0, 0, 0
L 296.0, 480.9, -55.0, 290.6, 476.8, -51.8, 0, 0, 0
L 290.6, 476.8, -51.8, 286.3, 476.8, -51.8, 0, 0, 0
L 286.3, 476.8, -51.8, 282.9, 479.3, -54.8, 0, 0, 0
L 282.9, 479.3, -54.8, 282.8, 485.8, -54.8, 0, 0, 0
L 282.8, 485.8, -54.8, 253.2, 485.8, -54.8, 0, 0, 0
L 253.2, 485.8, -54.8, 240.5, 493.6, -53.8, 0, 0, 0
L 240.5, 493.6, -53.8, 237.3, 496.8, -54.8, 0, 0, 0
L 237.3, 496.8, -54.8, 233.7, 496.8, -54.8, 0, 0, 0
L 221.9, 488.0, -57.5, 219.9, 482.9, -58.8, 0, 0, 0
L 219.9, 482.9, -58.8, 221.0, 478.4, -58.9, 0, 0, 0
L 221.0, 478.4, -58.9, 220.9, 416.1, -60.8, 127, 64, 0
L 220.9, 416.1, -60.8, 221.9, 415.7, -59.8, 0, 0, 0
L 233.1, 525.8, -54.8, 221.9, 525.8, -54.8, 0, 0, 0
L 221.9, 525.8, -54.8, 221.9, 574.2, -54.8, 0, 0, 0
L 234.9, 576.7, -54.8, 234.9, 547.2, -54.8, 0, 0, 0
L 234.9, 547.2, -54.8, 230.5, 545.0, -54.8, 0, 0, 0
L 227.9, 537.1, -54.8, 230.6, 533.5, -54.8, 0, 0, 0
L 230.6, 545.0, -54.8, 227.9, 541.4, -54.8, 0, 0, 0
L 227.9, 541.4, -54.8, 227.9, 537.1, -54.8, 0, 0, 0
L 230.5, 533.5, -54.8, 234.9, 531.4, -54.8, 0, 0, 0
L 234.9, 529.7, -54.8, 234.9, 531.4, -54.8, 0, 0, 0
L 234.9, 529.7, -54.8, 244.9, 529.7, -54.8, 0, 0, 0
L 244.9, 529.7, -54.8, 244.9, 531.5, -54.8, 0, 0, 0
L 234.9, 576.7, -54.8, 224.5, 576.7, -54.8, 0, 0, 0
L 221.9, 574.2, -54.8, 224.5, 576.7, -54.8, 0, 0, 0
L 244.9, 531.5, -54.8, 249.4, 533.0, -54.8, 0, 0, 0
L 249.4, 533.0, -54.8, 254.1, 522.6, -54.8, 0, 0, 0
L 254.1, 522.6, -54.8, 240.6, 508.1, -53.8, 0, 0, 0
L 240.6, 508.1, -53.8, 235.9, 503.5, -54.8, 0, 0, 0
L 235.9, 503.5, -54.8, 235.9, 513.7, -54.8, 0, 0, 0
L 233.1, 525.8, -54.8, 235.9, 513.7, -54.8, 0, 0, 0
L 280.9, 492.8, -54.8, 280.9, 507.8, -54.8, 0, 0, 0
L 280.9, 507.8, -54.8, 295.8, 507.8, -54.8, 0, 0, 0
L 295.8, 507.8, -54.8, 295.8, 492.8, -54.8, 0, 0, 0
L 295.8, 492.8, -54.8, 280.9, 492.8, -54.8, 0, 0, 0
L 261.9, 742.2, -44.7, 262.0, 719.9, -31.1, 0, 0, 0
L 271.9, 742.2, -44.2, 271.9, 719.9, -31.1, 0, 0, 0
L 271.9, 742.2, -44.2, 278.9, 747.2, -44.8, 0, 0, 0
L 278.9, 747.2, -44.8, 278.9, 768.1, -44.8, 0, 0, 0
L 278.9, 768.1, -44.8, 272.6, 771.7, -44.8, 0, 0, 0
L 272.6, 771.7, -44.8, 261.2, 771.7, -44.8, 0, 0, 0
L 261.2, 771.7, -44.8, 253.8, 767.7, -44.6, 0, 0, 0
L 253.8, 767.7, -44.6, 231.9, 762.5, -60.8, 0, 0, 0
L 231.9, 751.9, -60.0, 254.3, 747.6, -44.8, 0, 0, 0
L 254.3, 747.6, -44.8, 261.9, 742.2, -44.8, 0, 0, 0
L 231.9, 751.9, -60.0, 215.9, 751.7, -60.8, 0, 0, 0
L 231.9, 762.5, -60.8, 231.9, 784.9, -60.9, 0, 0, 0
L 231.9, 784.9, -60.9, 231.9, 809.8, -73.9, 0, 0, 0
L 231.9, 809.8, -73.9, 240.0, 820.7, -76.7, 0, 0, 0
L 240.0, 820.7, -76.7, 298.5, 820.7, -120.8, 0, 0, 0
L 298.5, 820.7, -120.8, 300.8, 816.0, -120.8, 0, 0, 0
L 300.8, 816.0, -120.8, 300.8, 792.5, -130.9, 0, 0, 0
L 300.8, 792.5, -130.9, 298.8, 790.3, -131.8, 0, 0, 0
L 298.8, 790.3, -131.8, 298.8, 780.4, -131.8, 0, 0, 0
L 298.8, 780.4, -131.8, 300.3, 778.7, -130.9, 0, 0, 0
L 300.3, 778.7, -130.9, 311.5, 778.7, -131.8, 0, 0, 0
L 311.5, 778.7, -131.8, 314.6, 780.7, -132.8, 0, 0, 0
L 314.6, 780.7, -132.8, 337.0, 780.7, -144.8, 0, 0, 0
L 337.0, 780.7, -144.8, 339.2, 778.7, -144.8, 0, 0, 0
L 339.2, 778.7, -144.8, 352.8, 778.7, -144.8, 0, 0, 0
L 352.8, 778.7, -144.8, 354.8, 780.1, -144.6, 0, 0, 0
L 354.8, 780.1, -144.6, 354.9, 790.4, -144.8, 0, 0, 0
L 354.9, 790.4, -144.8, 352.9, 793.4, -145.9, 0, 0, 0
L 352.9, 793.4, -145.9, 352.9, 806.7, -151.7, 0, 0, 0
L 352.9, 806.7, -151.7, 354.9, 810.7, -156.8, 0, 0, 0
L 337.8, 810.7, -156.8, 339.8, 806.7, -150.8, 0, 0, 0
L 339.8, 806.7, -150.8, 339.8, 793.8, -144.8, 0, 0, 0
L 339.8, 793.8, -144.8, 336.8, 789.7, -144.7, 0, 0, 0
L 336.8, 789.7, -144.7, 314.5, 789.7, -131.8, 0, 0, 0
L 310.9, 793.5, -130.2, 310.9, 815.6, -120.8, 0, 0, 0
L 310.9, 815.6, -120.8, 312.9, 819.9, -120.8, 0, 0, 0
L 314.5, 789.7, -131.8, 310.9, 793.5, -130.4, 0, 0, 0
L 312.9, 819.9, -120.8, 312.9, 832.4, -120.8, 0, 0, 0
L 312.9, 832.4, -120.8, 311.2, 835.7, -120.8, 0, 0, 0
L 311.2, 835.7, -120.8, 300.5, 835.7, -120.8, 0, 0, 0
L 300.5, 835.7, -120.8, 297.7, 831.7, -119.6, 0, 0, 0
L 297.7, 831.7, -119.6, 238.5, 831.7, -74.8, 0, 0, 0
L 238.5, 831.7, -74.8, 231.5, 839.7, -74.8, 0, 0, 0
L 231.5, 839.7, -74.8, 215.4, 839.7, -74.8, 0, 0, 0
L 215.4, 839.7, -74.8, 209.9, 832.4, -74.8, 0, 0, 0
L 209.9, 832.4, -74.8, 209.9, 819.9, -74.8, 0, 0, 0
L 209.9, 819.9, -74.8, 215.8, 810.0, -74.8, 0, 0, 0
L 215.8, 810.0, -74.8, 215.9, 784.9, -60.8, 0, 0, 0
L 215.9, 751.7, -60.8, 215.9, 784.9, -61.4, 0, 0, 0
L 442.1, 549.8, -44.0, 452.1, 558.8, -44.0, 0, 0, 0
L 452.1, 558.8, -44.0, 468.6, 558.9, -44.0, 0, 0, 0
L 468.6, 558.9, -44.0, 479.9, 550.3, -44.0, 0, 0, 0
L 479.9, 550.3, -44.0, 479.9, 537.3, -44.0, 0, 0, 0
L 479.9, 537.3, -44.0, 467.9, 528.2, -44.0, 0, 0, 0
L 467.9, 528.2, -44.0, 467.9, 522.6, -45.2, 0, 0, 0
L 467.9, 522.6, -45.2, 467.9, 416.8, -122.8, 0, 0, 0
L 467.9, 416.8, -122.8, 476.2, 395.9, -119.9, 0, 0, 0
L 452.7, 416.6, -122.4, 440.7, 396.6, -117.9, 0, 0, 0
L 440.7, 396.6, -117.9, 440.7, 382.2, -117.9, 0, 0, 0
L 440.7, 382.2, -117.9, 452.1, 371.8, -117.9, 0, 0, 0
L 452.1, 371.8, -117.9, 464.5, 371.7, -117.9, 0, 0, 0
L 464.5, 371.7, -117.9, 477.2, 382.7, -118.0, 0, 0, 0
L 481.8, 395.9, -119.9, 476.2, 395.9, -119.9, 0, 0, 0
L 452.7, 416.6, -122.0, 452.7, 522.9, -44.0, 0, 0, 0
L 452.7, 522.9, -44.0, 452.7, 528.2, -44.0, 0, 0, 0
L 452.7, 528.2, -44.0, 442.1, 537.7, -44.0, 0, 0, 0
L 222.0, 396.4, -58.6, 222.0, 365.9, -30.1, 0, 0, 0
L 222.0, 365.9, -29.8, 224.0, 365.9, -29.8, 0, 0, 0
L 224.0, 365.9, -29.8, 224.9, 358.0, -27.8, 0, 0, 0
L 224.9, 358.0, -27.8, 220.2, 348.6, -25.8, 0, 0, 0
L 220.2, 348.6, -25.8, 206.7, 339.9, -23.8, 0, 0, 0
L 206.7, 339.9, -23.8, 96.3, 339.8, -23.8, 0, 0, 0
L 96.3, 339.8, -23.8, 90.3, 341.8, -22.0, 0, 0, 0
L 90.3, 341.8, -22.0, 83.1, 344.8, -21.8, 0, 0, 0
L 83.1, 344.8, -21.8, 80.4, 344.8, -21.8, 0, 0, 0
L 80.4, 344.8, -21.8, 77.0, 348.2, -22.8, 0, 0, 0
L 77.0, 348.2, -20.8, 74.3, 345.6, -21.0, 127, 64, 0
L 74.3, 345.6, -21.0, -78.5, 345.7, -20.9, 139, 69, 19
L -78.5, 345.7, -20.9, -81.0, 348.2, -21.8, 0, 0, 0
L -81.0, 348.2, -21.8, -84.5, 344.7, -21.8, 0, 0, 0
L -84.6, 361.1, -21.8, -81.0, 357.5, -21.8, 0, 0, 0
L -81.0, 357.5, -21.8, -78.3, 360.2, -21.0, 0, 0, 0
L -78.3, 360.2, -21.0, 74.2, 360.1, -21.0, 139, 69, 19
L 74.2, 360.1, -21.0, 77.0, 357.5, -20.8, 127, 64, 0
L 77.0, 357.5, -22.8, 80.5, 360.9, -21.8, 0, 0, 0
L 80.5, 360.9, -21.8, 83.8, 360.9, -21.8, 0, 0, 0
L 83.8, 360.9, -21.8, 90.6, 364.0, -22.0, 0, 0, 0
L 90.6, 364.0, -22.0, 96.1, 365.9, -23.8, 0, 0, 0
L 96.1, 365.9, -23.8, 209.9, 365.9, -33.2, 0, 0, 0
L 209.9, 365.9, -33.2, 209.9, 397.8, -59.8, 0, 0, 0
L -84.5, 344.7, -21.8, -91.2, 341.8, -21.8, 0, 0, 0
L -91.2, 341.8, -21.8, -122.2, 341.8, -21.8, 0, 0, 0
L -122.2, 341.8, -21.8, -133.2, 334.8, -21.8, 0, 0, 0
L -133.2, 334.8, -21.8, -148.7, 334.9, -21.8, 0, 0, 0
L -148.7, 334.9, -21.8, -159.5, 341.7, -21.8, 0, 0, 0
L -159.5, 341.7, -21.8, -172.1, 336.8, -21.8, 0, 0, 0
L -172.1, 336.8, -21.8, -181.8, 336.8, -21.8, 0, 0, 0
L -181.8, 336.8, -21.8, -194.5, 342.4, -21.8, 0, 0, 0
L -194.5, 342.4, -21.8, -204.1, 365.5, -21.8, 0, 0, 0
L -204.1, 365.5, -21.8, -213.9, 372.4, -21.8, 0, 0, 0
L -213.9, 372.4, -21.8, -213.9, 384.1, -21.8, 0, 0, 0
L -213.9, 384.1, -21.8, -203.3, 389.8, -23.8, 0, 0, 0
L -203.3, 389.8, -23.8, -198.1, 401.6, -23.8, 0, 0, 0
L -198.1, 401.6, -23.8, -214.8, 412.3, -23.8, 0, 0, 0
L -214.8, 412.3, -23.8, -223.9, 424.1, -24.0, 0, 0, 0
L -223.9, 424.1, -24.0, -223.9, 431.4, -29.3, 0, 0, 0
L -223.9, 431.4, -29.3, -215.2, 443.2, -37.2, 0, 0, 0
L -215.2, 443.2, -37.2, -211.4, 448.9, -45.4, 0, 0, 0
L -211.4, 448.9, -45.4, -207.2, 454.1, -50.2, 0, 0, 0
L -207.2, 454.1, -50.2, -203.9, 459.5, -58.0, 0, 0, 0
L -204.4, 473.7, -134.0, -203.9, 459.5, -58.0, 0, 0, 0
L -173.3, 473.7, -135.4, -172.9, 459.5, -53.4, 0, 0, 0
L -172.9, 459.5, -53.4, -166.8, 449.4, -45.9, 0, 0, 0
L -166.8, 449.4, -45.9, -164.5, 444.8, -41.6, 0, 0, 0
L -164.5, 444.8, -41.6, -154.8, 431.5, -29.6, 0, 0, 0
L -154.8, 431.5, -29.6, -154.8, 424.2, -24.2, 0, 0, 0
L -154.8, 424.2, -24.2, -163.6, 412.5, -24.0, 0, 0, 0
L -163.6, 412.5, -24.0, -178.0, 401.1, -24.0, 0, 0, 0
