P 200, 900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 200, 1100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 200, 1300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 123, -99, 0, 123, -110, 0, 0, 0, 0
L 121, -113, 0, 137, -113, 0, 0, 0, 0
L 137, -113, 0, 137, -123, 0, 0, 0, 0
L 137, -123, 0, 121, -123, 0, 0, 0, 0
L 137, -165, 0, 137, -150, 0, 0, 0, 0
L 128, -150, 0, 128, -154, 0, 0, 0, 0
L 128, -154, 0, 123, -154, 0, 0, 0, 0
L 127, -123, 14, 128, -127, 12, 0, 255, 0
L 140, 69, 0, 140, 84, 4, 150, 150, 150
L 140, 84, 4, 126, 84, 6, 150, 150, 150
L 126, 84, 6, 112, 111, 13, 150, 150, 150
L 112, 111, 13, 98, 112, 14, 150, 150, 150
L 98, 112, 14, 98, 139, 14, 150, 150, 150
L 98, 139, 14, 112, 139, 14, 150, 150, 150
L 112, 139, 14, 112, 195, 28, 150, 150, 150
L 112, 195, 28, 140, 195, 28, 150, 150, 150
L 154, 209, 32, 181, 195, 42, 0, 0, 0
L 181, 182, 42, 167, 154, 40, 0, 0, 0
L 167, 154, 40, 154, 154, 38, 0, 0, 0
L 154, 154, 38, 125, 168, 28, 150, 150, 150
L 125, 168, 28, 125, 126, 14, 150, 150, 150
L 125, 126, 14, 153, 97, 4, 150, 150, 150
L 153, 97, 4, 181, 97, 0, 150, 150, 150
L 181, 195, 42, 196, 195, 42, 0, 0, 0
L 209, 209, 42, 209, 182, 42, 0, 0, 0
L 209, 182, 42, 181, 182, 42, 0, 0, 0
L 214, 223, 40, 196, 223, 40, 150, 150, 150
L 209, 209, 42, 265, 210, 14, 0, 0, 0
L 214, 223, 40, 264, 223, 14, 150, 150, 150
L 265, 210, 14, 280, 196, 14, 0, 0, 0
L 280, 196, 14, 293, 196, 14, 0, 0, 0
L 293, 196, 14, 307, 223, 14, 0, 0, 0
L 264, 223, 14, 264, 228, 14, 150, 150, 150
L 264, 228, 14, 266, 231, 14, 150, 150, 150
L 395, 285, 3, 395, 360, 14, 150, 150, 150
L 398, 360, 14, 395, 360, 14, 150, 150, 150
L 398, 360, 14, 398, 285, 14, 150, 150, 150
L 398, 270, 14, 413, 270, 14, 0, 0, 0
L 360, 356, 0, 360, 323, 0, 0, 0, 0
L 360, 323, 0, 324, 323, 0, 0, 0, 0
L 324, 323, 0, 324, 305, 0, 0, 0, 0
L 324, 305, 0, 215, 305, 0, 0, 0, 0
L 215, 305, 0, 215, 323, 0, 0, 0, 0
L 215, 323, 0, 179, 323, 0, 0, 0, 0
L 179, 323, 0, 179, 353, 0, 0, 0, 0
L 294, -85, -13, 294, -14, -13, 0, 0, 0
L 294, -14, -13, 242, -12, -13, 0, 0, 0
L 242, 12, -13, 309, 13, -13, 0, 0, 0
L 309, 13, -13, 309, 7, -13, 0, 0, 0
L 309, 7, -13, 315, 2, -13, 0, 0, 0
L 315, 2, -13, 321, 1, -13, 0, 0, 0
L 321, 1, -13, 321, -69, -13, 0, 0, 0
L 396, 427, 14, 427, 427, 14, 0, 0, 0
L 427, 427, 14, 435, 444, 13, 0, 0, 0
L 433, 447, 1, 404, 447, 1, 0, 0, 0
L 404, 447, 1, 404, 478, 1, 0, 0, 0
L 404, 478, 1, 411, 478, 1, 0, 0, 0
L 411, 483, 1, 375, 483, 1, 0, 0, 0
L 375, 483, 1, 375, 516, 1, 0, 0, 0
L 375, 516, 1, 390, 516, 1, 150, 150, 150
L 390, 516, 1, 390, 498, 1, 0, 0, 0
L 390, 498, 1, 411, 498, 1, 0, 0, 0
L 442, 503, 1, 442, 532, 1, 0, 0, 0
L 395, 503, 1, 395, 532, 1, 0, 0, 0
L 395, 535, 1, 395, 566, 1, 0, 0, 0
L 395, 566, 1, 442, 566, 1, 0, 0, 0
L 442, 566, 1, 442, 535, 1, 0, 0, 0
L 123, -97, 14, 123, -86, 14, 0, 255, 0
L 123, -86, 14, 110, -86, 14, 0, 255, 0
L 98, -99, 14, 98, -110, 14, 0, 255, 0
L 98, -110, 14, 112, -110, 14, 0, 255, 0
L 112, -110, 14, 112, -111, 14, 0, 255, 0
L 112, -113, 14, 95, -113, 14, 0, 255, 0
L 95, -113, 14, 95, -82, 14, 0, 255, 0
L 95, -82, 14, 96, -82, 14, 0, 255, 0
L 98, -82, 14, 98, -97, 14, 0, 255, 0
L 98, -97, 14, 108, -97, 14, 0, 255, 0
L 108, -97, 14, 108, -84, 14, 0, 255, 0
L 108, -84, 14, 123, -84, 14, 0, 255, 0
L 123, -84, 14, 123, -71, 14, 0, 255, 0
L 123, -71, 14, 96, -71, 14, 0, 255, 0
L 96, -71, 14, 84, -71, 14, 0, 255, 0
L 212, 344, 0, 212, 339, 0, 205, 133, 63
L 182, 344, 0, 212, 344, 0, 205, 133, 63
L 182, 356, 0, 179, 356, 0, 0, 0, 0
L 182, 344, 0, 182, 356, 0, 0, 0, 0
L 383, 267, 3, 383, 269, 3, 0, 0, 0
L 393, 267, 3, 383, 267, 3, 0, 0, 0
L 393, 267, 3, 393, 258, 3, 0, 0, 0
L 393, 258, 3, 379, 258, 3, 205, 133, 63
L 379, 258, 3, 379, 236, 3, 205, 133, 63
L 377, 233, 3, 396, 233, 3, 0, 0, 0
L 396, 236, 3, 384, 236, 3, 0, 0, 0
L 384, 236, 3, 384, 253, 3, 205, 133, 63
L 384, 253, 3, 393, 253, 3, 205, 133, 63
L 396, 253, 3, 393, 253, 3, 0, 0, 0
L 396, 253, 3, 411, 253, 3, 0, 0, 0
L 411, 253, 3, 411, 216, 3, 0, 0, 0
L 411, 184, 3, 411, 216, 3, 0, 0, 0
L 396, 215, 3, 396, 216, 3, 0, 0, 0
L 396, 218, 3, 362, 218, 3, 0, 0, 0
L 357, 246, 3, 359, 246, 3, 0, 0, 0
L 357, 234, 3, 344, 236, 3, 0, 0, 0
L 344, 236, 3, 341, 234, 0, 0, 0, 0
L 431, 270, 15, 416, 270, 15, 0, 0, 0
L 431, 270, 15, 431, 287, 15, 0, 0, 0
L 416, 270, 15, 413, 270, 14, 0, 0, 0
L 429, 290, 15, 431, 290, 15, 0, 0, 0
L 434, 273, 15, 434, 290, 15, 0, 0, 0
L 434, 273, 15, 465, 273, 15, 0, 0, 0
L 465, 273, 15, 468, 273, 15, 0, 0, 0
L 468, 273, 15, 483, 273, 15, 0, 0, 0
L 483, 273, 15, 483, 304, 15, 0, 0, 0
L 468, 304, 15, 483, 304, 15, 0, 0, 0
L 468, 304, 15, 468, 288, 15, 0, 0, 0
L 468, 288, 15, 465, 288, 15, 0, 0, 0
L 465, 288, 15, 465, 320, 15, 0, 0, 0
L 465, 320, 15, 452, 320, 15, 0, 0, 0
L 452, 320, 15, 452, 290, 15, 205, 133, 63
L 452, 290, 15, 447, 290, 15, 205, 133, 63
L 447, 290, 15, 447, 320, 15, 205, 133, 63
L 449, 324, 15, 449, 341, 14, 0, 0, 0
L 449, 341, 14, 441, 341, 14, 0, 0, 0
L 438, 344, 14, 438, 341, 14, 0, 0, 0
L 448, 344, 14, 438, 344, 14, 0, 0, 0
L 448, 344, 14, 481, 344, 14, 0, 0, 0
L 481, 375, 14, 481, 358, 14, 0, 0, 0
L 481, 375, 14, 450, 375, 14, 0, 0, 0
L 450, 375, 14, 450, 359, 14, 0, 0, 0
L 450, 359, 14, 448, 359, 14, 0, 0, 0
L 447, 359, 14, 447, 375, 14, 0, 0, 0
L 447, 375, 14, 431, 375, 14, 0, 0, 0
L 433, 409, 14, 413, 409, 14, 0, 0, 0
L 413, 409, 14, 413, 412, 14, 0, 0, 0
L 413, 412, 14, 433, 412, 14, 0, 0, 0
L 433, 412, 14, 444, 428, 13, 0, 0, 0
L 444, 428, 13, 455, 434, 12, 0, 0, 0
L 455, 434, 12, 455, 431, 12, 0, 0, 0
L 448, 414, 12, 455, 431, 12, 0, 0, 0
L 448, 414, 12, 453, 401, 12, 0, 0, 0
L 476, 403, 12, 453, 401, 12, 0, 0, 0
L 487, 397, 12, 476, 403, 12, 0, 0, 0
L 487, 397, 12, 504, 397, 12, 0, 0, 0
L 504, 397, 12, 514, 417, 12, 0, 0, 0
L 500, 427, 12, 514, 417, 12, 0, 0, 0
L 500, 427, 12, 476, 418, 12, 0, 0, 0
L 476, 418, 12, 470, 431, 12, 0, 0, 0
L 470, 431, 12, 470, 434, 12, 0, 0, 0
L 475, 434, 12, 470, 434, 12, 0, 0, 0
L 475, 434, 12, 488, 441, 12, 0, 0, 0
L 488, 441, 12, 500, 434, 12, 0, 0, 0
L 500, 434, 12, 515, 434, 12, 0, 0, 0
L 515, 434, 12, 527, 447, 12, 0, 0, 0
L 527, 447, 12, 517, 460, 12, 0, 0, 0
L 517, 460, 12, 496, 460, 12, 0, 0, 0
L 496, 460, 12, 486, 455, 12, 0, 0, 0
L 486, 455, 12, 486, 462, 11, 0, 0, 0
L 486, 462, 11, 484, 467, 6, 0, 0, 0
L 484, 467, 6, 480, 479, 6, 0, 0, 0
L 480, 479, 6, 470, 479, 5, 0, 0, 0
L 470, 479, 5, 450, 479, 1, 0, 0, 0
L 433, 478, 1, 433, 469, 1, 0, 0, 0
L 433, 478, 1, 426, 478, 1, 0, 0, 0
L 426, 478, 1, 426, 483, 1, 0, 0, 0
L 426, 483, 1, 462, 483, 1, 0, 0, 0
L 462, 483, 1, 462, 516, 1, 0, 0, 0
L 447, 498, 1, 447, 516, 1, 0, 0, 0
L 426, 498, 1, 447, 498, 1, 0, 0, 0
L 426, 498, 1, 426, 503, 1, 0, 0, 0
L 442, 503, 1, 426, 503, 1, 0, 0, 0
L 442, 532, 1, 442, 535, 1, 0, 0, 0
L 395, 535, 1, 395, 532, 1, 0, 0, 0
L 413, 569, 19, 413, 566, 19, 0, 255, 0
L 390, 551, 19, 395, 551, 19, 0, 255, 0
L 409, 535, 19, 409, 551, 19, 0, 255, 0
L 409, 551, 19, 429, 551, 19, 0, 255, 0
L 429, 551, 19, 429, 534, 19, 0, 255, 0
L 411, 478, 1, 411, 483, 1, 0, 0, 0
L 411, 498, 1, 411, 503, 1, 0, 0, 0
L 411, 503, 1, 395, 503, 1, 0, 0, 0
L 433, 447, 1, 433, 456, 1, 0, 0, 0
L 447, 450, 1, 451, 450, 1, 0, 0, 0
L 454, 448, 1, 451, 450, 1, 0, 0, 0
L 454, 448, 1, 458, 448, 1, 0, 0, 0
L 458, 448, 1, 470, 456, 1, 150, 150, 150
L 435, 444, 13, 458, 448, 1, 0, 0, 0
L 413, 341, 14, 413, 394, 14, 0, 0, 0
L 413, 394, 14, 416, 394, 14, 0, 0, 0
L 416, 394, 14, 416, 377, 14, 0, 0, 0
L 416, 377, 14, 416, 344, 14, 0, 0, 0
L 416, 344, 14, 425, 344, 14, 0, 0, 0
L 425, 344, 14, 425, 341, 14, 0, 0, 0
L 422, 341, 14, 413, 341, 14, 0, 0, 0
L 196, 195, 42, 196, 211, 40, 0, 0, 0
L 54, -264, 14, 54, -251, 14, 0, 0, 0
L 51, -251, 14, 54, -251, 14, 0, 0, 0
L 273, -263, 28, 216, -263, 28, 0, 255, 0
L 367, 271, 3, 359, 269, 3, 0, 0, 0
L 359, 269, 3, 357, 262, 3, 0, 0, 0
L 362, 261, 3, 362, 267, 3, 0, 0, 0
L 362, 267, 3, 369, 267, 3, 0, 0, 0
L 357, 373, 18, 339, 373, 18, 0, 255, 0
L 326, 326, 18, 326, 375, 18, 0, 255, 0
L 357, 326, 18, 326, 326, 18, 0, 255, 0
L 357, 373, 18, 357, 326, 18, 0, 255, 0
L 339, 408, 9, 326, 408, 9, 150, 150, 150
L 357, 423, 9, 357, 408, 9, 0, 0, 0
L 326, 423, 9, 357, 423, 9, 0, 0, 0
L 339, 408, 9, 344, 408, 9, 0, 0, 0
L 396, 376, 14, 396, 427, 14, 0, 0, 0
L 377, 377, 0, 396, 376, 14, 0, 0, 0
L 212, -99, 14, 221, -99, 14, 0, 255, 0
L 212, -99, 14, 212, -110, 14, 0, 255, 0
L 224, -137, 14, 265, -137, 14, 127, 64, 0
L 252, -114, 14, 252, -109, 14, 0, 255, 0
L 249, -112, 14, 240, -112, 14, 0, 255, 0
L 221, -99, 14, 226, -99, 14, 0, 255, 0
L 236, -99, 14, 243, -99, 14, 0, 255, 0
L 226, -99, 14, 236, -99, 14, 0, 255, 0
L 237, -114, 14, 237, -109, 14, 0, 255, 0
L 268, -99, 14, 263, -99, 14, 0, 255, 0
L 277, -99, 14, 268, -99, 14, 0, 255, 0
L 263, -99, 14, 246, -99, 14, 0, 255, 0
L 265, -126, 14, 249, -126, 14, 0, 255, 0
L 277, -110, 14, 277, -99, 14, 0, 255, 0
L 268, -110, 14, 277, -110, 14, 150, 150, 150
L 209, -126, 0, 209, -140, 0, 0, 0, 0
L 226, -110, 14, 221, -110, 14, 0, 255, 0
L 221, -110, 14, 212, -110, 14, 150, 150, 150
L 237, -109, 14, 243, -109, 14, 0, 255, 0
L 246, -99, 14, 246, -109, 14, 0, 255, 0
L 246, -109, 14, 252, -109, 14, 0, 255, 0
L 243, -99, 14, 243, -109, 14, 0, 255, 0
L 242, 12, -13, 237, 13, -12, 0, 0, 0
L 213, 326, 18, 213, 375, 18, 0, 255, 0
L 213, 408, 9, 200, 408, 9, 150, 150, 150
L 182, 423, 9, 182, 408, 9, 0, 0, 0
L 200, 408, 9, 195, 408, 9, 0, 0, 0
L 137, -113, 14, 121, -113, 14, 0, 255, 0
L 127, -123, 14, 121, -123, 14, 0, 255, 0
L 137, -113, 14, 137, -124, 14, 0, 255, 0
L 137, -124, 14, 137, -127, 12, 0, 255, 0
L 137, -124, 14, 128, -124, 14, 150, 150, 150
L 128, -137, 7, 128, -140, 5, 0, 255, 0
L 137, -137, 7, 137, -140, 5, 0, 255, 0
L 128, -137, 7, 137, -137, 7, 150, 150, 150
L 128, -130, 10, 128, -133, 8, 0, 255, 0
L 137, -130, 10, 137, -133, 8, 0, 255, 0
L 128, -130, 10, 137, -130, 10, 150, 150, 150
L 128, -150, 0, 137, -150, 0, 150, 150, 150
L 128, -143, 3, 128, -146, 1, 0, 255, 0
L 137, -143, 3, 137, -146, 1, 0, 255, 0
L 128, -143, 3, 137, -143, 3, 150, 150, 150
L 128, -140, 5, 128, -143, 3, 0, 255, 0
L 137, -140, 5, 137, -143, 3, 0, 255, 0
L 128, -140, 5, 137, -140, 5, 150, 150, 150
L 128, -146, 1, 128, -150, 0, 0, 255, 0
L 137, -146, 1, 137, -150, 0, 0, 255, 0
L 128, -146, 1, 137, -146, 1, 150, 150, 150
L 128, -133, 8, 128, -137, 7, 0, 255, 0
L 137, -133, 8, 137, -137, 7, 0, 255, 0
L 128, -133, 8, 137, -133, 8, 150, 150, 150
L 128, -127, 12, 128, -130, 10, 0, 255, 0
L 137, -127, 12, 137, -130, 10, 0, 255, 0
L 128, -127, 12, 137, -127, 12, 150, 150, 150
L 83, -126, 0, 69, -126, 0, 0, 0, 0
L 69, -126, 0, 69, -69, 0, 0, 0, 0
L 69, -69, 0, 126, -69, 0, 0, 0, 0
L 142, -268, 28, 142, -279, 28, 150, 150, 150
L 115, -279, 14, 118, -279, 15, 0, 0, 0
L 115, -268, 14, 118, -268, 15, 0, 0, 0
L 128, -268, 21, 131, -268, 22, 0, 0, 0
L 128, -279, 21, 131, -279, 22, 0, 0, 0
L 128, -268, 21, 128, -279, 21, 150, 150, 150
L 135, -268, 24, 138, -268, 26, 0, 0, 0
L 135, -279, 24, 138, -279, 26, 0, 0, 0
L 135, -268, 24, 135, -279, 24, 150, 150, 150
L 138, -268, 26, 142, -268, 28, 0, 0, 0
L 138, -279, 26, 142, -279, 28, 0, 0, 0
L 138, -268, 26, 138, -279, 26, 150, 150, 150
L 131, -268, 22, 135, -268, 24, 0, 0, 0
L 131, -279, 22, 135, -279, 24, 0, 0, 0
L 131, -268, 22, 131, -279, 22, 150, 150, 150
L 121, -268, 17, 125, -268, 19, 0, 0, 0
L 121, -279, 17, 125, -279, 19, 0, 0, 0
L 121, -268, 17, 121, -279, 17, 150, 150, 150
L 125, -268, 19, 128, -268, 21, 0, 0, 0
L 125, -279, 19, 128, -279, 21, 0, 0, 0
L 125, -268, 19, 125, -279, 19, 150, 150, 150
L 118, -268, 15, 121, -268, 17, 0, 0, 0
L 118, -279, 15, 121, -279, 17, 0, 0, 0
L 118, -268, 15, 118, -279, 15, 150, 150, 150
L 102, -265, 28, 142, -265, 28, 0, 255, 0
L 388, 587, 19, 404, 587, 19, 0, 255, 0
L 404, 587, 19, 404, 569, 19, 0, 255, 0
L 374, 600, 19, 374, 584, 19, 0, 255, 0
L 343, 569, 19, 377, 569, 19, 0, 255, 0
L 375, 566, 19, 375, 551, 19, 0, 255, 0
L 390, 569, 19, 390, 584, 19, 0, 255, 0
L 390, 584, 19, 374, 584, 19, 0, 255, 0
L 343, 569, 19, 343, 600, 19, 0, 255, 0
L 413, 566, 19, 388, 566, 19, 0, 255, 0
L 404, 569, 19, 413, 569, 19, 0, 255, 0
L 374, 600, 19, 343, 600, 19, 0, 255, 0
L 462, 566, 19, 462, 551, 19, 0, 255, 0
L 463, 584, 19, 463, 600, 19, 0, 255, 0
L 388, 616, 19, 388, 587, 19, 0, 255, 0
L 494, 600, 19, 494, 569, 19, 0, 255, 0
L 463, 600, 19, 494, 600, 19, 0, 255, 0
L 494, 569, 19, 460, 569, 19, 0, 255, 0
L 463, 584, 19, 447, 584, 19, 0, 255, 0
L 447, 584, 19, 447, 569, 19, 0, 255, 0
L 449, 566, 19, 425, 566, 19, 0, 255, 0
L 433, 569, 19, 433, 587, 19, 0, 255, 0
L 449, 587, 19, 449, 616, 19, 0, 255, 0
L 433, 587, 19, 449, 587, 19, 0, 255, 0
L 449, 616, 19, 388, 616, 19, 0, 255, 0
L 375, 551, 19, 375, 546, 16, 0, 0, 0
L 390, 551, 19, 375, 551, 19, 150, 150, 150
L 390, 516, 1, 390, 520, 3, 0, 0, 0
L 390, 533, 10, 390, 537, 12, 0, 0, 0
L 375, 533, 10, 375, 529, 7, 0, 0, 0
L 390, 533, 10, 375, 533, 10, 150, 150, 150
L 390, 524, 5, 390, 529, 7, 0, 0, 0
L 375, 524, 5, 375, 520, 3, 0, 0, 0
L 390, 524, 5, 375, 524, 5, 150, 150, 150
L 390, 542, 14, 390, 546, 16, 0, 0, 0
L 375, 542, 14, 375, 537, 12, 0, 0, 0
L 390, 542, 14, 375, 542, 14, 150, 150, 150
L 390, 546, 16, 390, 551, 19, 0, 0, 0
L 375, 546, 16, 375, 542, 14, 0, 0, 0
L 390, 546, 16, 375, 546, 16, 150, 150, 150
L 390, 537, 12, 390, 542, 14, 0, 0, 0
L 375, 537, 12, 375, 533, 10, 0, 0, 0
L 390, 537, 12, 375, 537, 12, 150, 150, 150
L 390, 529, 7, 390, 533, 10, 0, 0, 0
L 375, 529, 7, 375, 524, 5, 0, 0, 0
L 390, 529, 7, 375, 529, 7, 150, 150, 150
L 390, 520, 3, 390, 524, 5, 0, 0, 0
L 375, 520, 3, 375, 516, 1, 0, 0, 0
L 390, 520, 3, 375, 520, 3, 150, 150, 150
L 442, 551, 19, 447, 551, 19, 0, 255, 0
L 462, 551, 19, 462, 546, 16, 0, 0, 0
L 462, 516, 1, 447, 516, 1, 150, 150, 150
L 447, 551, 19, 462, 551, 19, 150, 150, 150
L 447, 516, 1, 447, 520, 3, 0, 0, 0
L 447, 533, 10, 447, 537, 12, 0, 0, 0
L 462, 533, 10, 462, 529, 7, 0, 0, 0
L 447, 533, 10, 462, 533, 10, 150, 150, 150
L 447, 524, 5, 447, 529, 7, 0, 0, 0
L 462, 524, 5, 462, 520, 3, 0, 0, 0
L 447, 524, 5, 462, 524, 5, 150, 150, 150
L 447, 542, 14, 447, 546, 16, 0, 0, 0
L 462, 542, 14, 462, 537, 12, 0, 0, 0
L 447, 542, 14, 462, 542, 14, 150, 150, 150
L 447, 546, 16, 447, 551, 19, 0, 0, 0
L 462, 546, 16, 462, 542, 14, 0, 0, 0
L 447, 546, 16, 462, 546, 16, 150, 150, 150
L 447, 537, 12, 447, 542, 14, 0, 0, 0
L 462, 537, 12, 462, 533, 10, 0, 0, 0
L 447, 537, 12, 462, 537, 12, 150, 150, 150
L 447, 529, 7, 447, 533, 10, 0, 0, 0
L 462, 529, 7, 462, 524, 5, 0, 0, 0
L 447, 529, 7, 462, 529, 7, 150, 150, 150
L 447, 520, 3, 447, 524, 5, 0, 0, 0
L 462, 520, 3, 462, 516, 1, 0, 0, 0
L 447, 520, 3, 462, 520, 3, 150, 150, 150
L 429, 534, 19, 442, 534, 19, 0, 255, 0
L 442, 551, 19, 442, 534, 19, 0, 255, 0
L 395, 551, 19, 395, 535, 19, 0, 255, 0
L 409, 535, 19, 395, 535, 19, 0, 255, 0
L 277, -198, 0, 277, -263, 0, 0, 255, 255
L 266, -231, 0, 244, -251, 0, 150, 150, 150
L 244, -251, 0, 223, -231, 0, 150, 150, 150
L 245, -209, 0, 223, -230, 0, 150, 150, 150
L 245, -209, 0, 266, -230, 0, 150, 150, 150
L 236, -182, 3, 250, -182, 0, 0, 255, 255
L 240, -198, 0, 240, -193, 0, 0, 0, 0
L 240, -193, 0, 240, -182, 0, 150, 150, 150
L 225, -182, 14, 225, -170, 14, 150, 150, 150
L 240, -193, 0, 236, -193, 3, 0, 255, 255
L 234, -193, 5, 228, -193, 10, 0, 255, 255
L 234, -182, 5, 228, -182, 10, 0, 255, 255
L 232, -193, 7, 232, -182, 7, 150, 150, 150
L 228, -193, 10, 228, -182, 10, 150, 150, 150
L 236, -193, 3, 234, -193, 5, 0, 255, 255
L 236, -182, 3, 234, -182, 5, 0, 255, 255
L 236, -193, 3, 236, -182, 3, 150, 150, 150
L 238, -193, 1, 238, -182, 1, 150, 150, 150
L 234, -193, 5, 234, -182, 5, 150, 150, 150
L 230, -193, 8, 230, -182, 8, 150, 150, 150
L 228, -193, 10, 225, -193, 14, 0, 255, 255
L 228, -182, 10, 225, -182, 14, 0, 255, 255
L 226, -193, 12, 226, -182, 12, 150, 150, 150
L 250, -170, 28, 239, -170, 28, 0, 255, 0
L 239, -181, 28, 239, -170, 28, 150, 150, 150
L 225, -182, 14, 227, -181, 16, 0, 0, 0
L 233, -181, 22, 227, -182, 16, 0, 0, 0
L 233, -181, 22, 234, -181, 23, 0, 0, 0
L 233, -181, 22, 233, -170, 22, 150, 150, 150
L 236, -181, 25, 237, -181, 26, 0, 0, 0
L 236, -181, 25, 236, -170, 25, 150, 150, 150
L 229, -170, 18, 227, -170, 16, 0, 0, 0
L 229, -181, 18, 229, -170, 18, 150, 150, 150
L 227, -181, 16, 227, -170, 16, 150, 150, 150
L 231, -181, 20, 231, -170, 20, 150, 150, 150
L 236, -170, 25, 234, -170, 23, 0, 0, 0
L 234, -181, 23, 236, -181, 25, 0, 0, 0
L 234, -170, 23, 229, -170, 18, 0, 0, 0
L 234, -181, 23, 234, -170, 23, 150, 150, 150
L 239, -170, 28, 237, -170, 26, 0, 0, 0
L 237, -181, 26, 239, -181, 28, 0, 0, 0
L 237, -170, 26, 236, -170, 25, 0, 0, 0
L 237, -181, 26, 237, -170, 26, 150, 150, 150
L 274, -217, 14, 274, -213, 14, 0, 0, 0
L 277, -213, 14, 274, -213, 14, 0, 0, 0
L 239, -26, 13, 277, -96, 13, 0, 0, 0
L 239, -26, 13, 237, -13, -12, 0, 0, 0
L 279, -167, 0, 264, -194, 19, 0, 0, 0
L 264, -194, 19, 253, -194, 19, 0, 0, 0
L 253, -194, 19, 253, -165, 0, 0, 0, 0
L 180, -237, 14, 208, -264, 30, 0, 0, 0
L 208, -264, 30, 207, -237, 14, 0, 0, 0
L 237, 13, -12, 240, 17, 2, 0, 0, 0
L 240, 17, 2, 265, 29, 20, 0, 0, 0
L 265, 29, 20, 278, 45, 36, 0, 0, 0
L 278, 45, 36, 277, 110, 36, 0, 0, 0
L 277, 110, 36, 266, 110, 23, 0, 0, 0
L 266, 110, 23, 264, 109, 20, 0, 0, 0
L 264, 109, 20, 239, 97, 1, 0, 0, 0
L 239, 97, 1, 233, 100, 20, 0, 0, 0
L 233, 100, 20, 262, 112, 40, 0, 0, 0
L 262, 112, 40, 237, 138, 40, 0, 0, 0
L 237, 138, 40, 171, 138, 39, 0, 0, 0
L 171, 138, 39, 154, 138, 32, 0, 0, 0
L 154, 138, 32, 152, 140, 36, 0, 0, 0
L 152, 140, 36, 153, 155, 37, 0, 0, 0
L 196, 211, 40, 134, 247, 33, 0, 0, 0
L 134, 247, 33, 101, 267, 32, 0, 0, 0
L 101, 267, 32, 91, 308, 30, 0, 0, 0
L 91, 308, 30, 91, 358, 20, 0, 0, 0
L 118, 215, 55, 137, 195, 45, 0, 0, 0
L 137, 195, 45, 140, 194, 28, 0, 0, 0
L 140, 194, 28, 154, 208, 32, 0, 0, 0
L 118, 215, 55, 77, 215, 55, 0, 0, 0
L 77, 215, 55, 45, 196, 45, 0, 0, 0
L 45, 196, 45, 15, 194, 41, 0, 0, 0
L 13, 194, 0, 14, 195, 0, 150, 150, 150
L 15, 194, 41, 13, 194, 0, 0, 0, 0
L 261, 431, 0, 261, 432, 0, 0, 0, 0
L 278, 431, 0, 278, 432, 0, 0, 0, 0
L 307, 413, 0, 307, 411, 0, 0, 0, 0
L 292, 434, 0, 278, 434, 0, 0, 0, 0
L 252, 434, 0, 235, 434, 0, 0, 0, 0
L 278, 431, 0, 306, 431, 0, 0, 0, 0
L 278, 413, 0, 307, 413, 0, 0, 0, 0
L 292, 395, 0, 297, 395, 0, 0, 0, 0
L 306, 431, 0, 306, 432, 0, 0, 0, 0
L 292, 452, 0, 278, 452, 0, 0, 0, 0
L 292, 449, 0, 278, 449, 0, 0, 0, 0
L 278, 452, 0, 278, 449, 0, 0, 0, 0
L 297, 434, 0, 306, 434, 0, 0, 0, 0
L 322, 380, 0, 322, 411, 0, 0, 0, 0
L 322, 434, 0, 330, 434, 0, 0, 0, 0
L 322, 380, 0, 281, 380, 0, 0, 0, 0
L 252, 434, 0, 252, 483, 0, 0, 0, 0
L 261, 413, 0, 235, 413, 0, 0, 0, 0
L 223, 409, 0, 223, 411, 0, 0, 0, 0
L 235, 431, 0, 235, 432, 0, 0, 0, 0
L 235, 483, 0, 252, 483, 0, 0, 0, 0
L 235, 451, 0, 223, 451, 0, 0, 0, 0
L 235, 451, 0, 235, 483, 0, 0, 0, 0
L 182, 271, 0, 182, 276, 0, 205, 133, 63
L 148, 276, 0, 182, 276, 0, 205, 133, 63
L 213, 330, 0, 218, 330, 0, 0, 0, 0
L 218, 308, 0, 218, 330, 0, 0, 0, 0
L 396, 215, 3, 362, 215, 3, 0, 0, 0
L 362, 246, 3, 362, 236, 3, 0, 0, 0
L 362, 215, 3, 362, 184, 3, 0, 0, 0
L 362, 233, 3, 362, 218, 3, 0, 0, 0
L 362, 236, 3, 362, 233, 3, 0, 0, 0
L 411, 184, 3, 394, 184, 3, 0, 0, 0
L 394, 184, 3, 362, 184, 3, 0, 0, 0
L 110, -99, 14, 98, -99, 14, 0, 255, 0
L 110, -86, 14, 110, -99, 14, 0, 255, 0
L 107, -130, 0, 112, -130, 0, 0, 0, 0
L 112, -123, 0, 112, -130, 0, 0, 0, 0
L 98, -99, 0, 110, -99, 0, 0, 0, 0
L 110, -86, 0, 110, -99, 0, 0, 0, 0
L 42, -209, 0, 43, -210, 14, 0, 0, 0
L 168, -195, 14, 168, -196, 14, 150, 150, 150
L 126, -196, 14, 168, -196, 14, 150, 150, 150
L 253, -165, 0, 181, -165, 0, 0, 0, 0
L 181, -181, 0, 181, -167, 0, 0, 0, 0
L 181, -167, 0, 181, -165, 0, 0, 0, 0
