P -700, 2900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule/Fennin_Ro)
P -700, 3100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -700, 3300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 69.0, -1716.0, -4.0, 80.0, -1719.0, -4.0, 0, 0, 0
L 62.0, -1702.0, -5.0, 69.0, -1716.0, -4.0, 0, 0, 0
L 66.0, -1687.0, -7.0, 62.0, -1702.0, -5.0, 0, 0, 0
L 80.0, -1680.0, -6.0, 66.0, -1687.0, -7.0, 0, 0, 0
L 95.0, -1686.0, -5.0, 80.0, -1680.0, -6.0, 0, 0, 0
L 102.0, -1699.0, -4.0, 95.0, -1686.0, -5.0, 0, 0, 0
L 97.0, -1712.0, -4.0, 102.0, -1699.0, -4.0, 0, 0, 0
L 109.0, -1718.0, -3.0, 97.0, -1712.0, -4.0, 0, 0, 0
L 115.0, -1731.0, -3.0, 109.0, -1718.0, -3.0, 0, 0, 0
L 109.0, -1746.0, -3.0, 115.0, -1731.0, -3.0, 0, 0, 0
L 95.0, -1751.0, -3.0, 109.0, -1746.0, -3.0, 0, 0, 0
L 81.0, -1745.0, -3.0, 95.0, -1751.0, -3.0, 0, 0, 0
L 401.0, -496.0, -3.0, 404.0, -503.0, -3.0, 64, 64, 64
L 393.0, -500.0, -3.0, 401.0, -496.0, -3.0, 64, 64, 64
L 397.0, -507.0, -3.0, 393.0, -500.0, -3.0, 64, 64, 64
L 404.0, -503.0, -3.0, 397.0, -507.0, -3.0, 64, 64, 64
L 407.0, -491.0, -3.0, 414.0, -487.0, -3.0, 64, 64, 64
L 411.0, -499.0, -3.0, 407.0, -491.0, -3.0, 64, 64, 64
L 418.0, -495.0, -3.0, 411.0, -499.0, -3.0, 64, 64, 64
L 414.0, -487.0, -3.0, 418.0, -495.0, -3.0, 64, 64, 64
L 419.0, -456.0, -3.0, 426.0, -452.0, -3.0, 64, 64, 64
L 423.0, -463.0, -3.0, 419.0, -456.0, -3.0, 64, 64, 64
L 430.0, -459.0, -3.0, 423.0, -463.0, -3.0, 64, 64, 64
L 426.0, -452.0, -3.0, 430.0, -459.0, -3.0, 64, 64, 64
L 411.0, -442.0, -3.0, 418.0, -438.0, -3.0, 64, 64, 64
L 415.0, -449.0, -3.0, 411.0, -442.0, -3.0, 64, 64, 64
L 422.0, -445.0, -3.0, 415.0, -449.0, -3.0, 64, 64, 64
L 418.0, -438.0, -3.0, 422.0, -445.0, -3.0, 64, 64, 64
L 375.0, -440.0, -3.0, 371.0, -432.0, -3.0, 64, 64, 64
L 382.0, -436.0, -3.0, 375.0, -440.0, -3.0, 64, 64, 64
L 378.0, -428.0, -3.0, 382.0, -436.0, -3.0, 64, 64, 64
L 371.0, -432.0, -3.0, 378.0, -428.0, -3.0, 64, 64, 64
L 361.0, -448.0, -3.0, 357.0, -440.0, -3.0, 64, 64, 64
L 369.0, -443.0, -3.0, 361.0, -448.0, -3.0, 64, 64, 64
L 364.0, -436.0, -3.0, 369.0, -443.0, -3.0, 64, 64, 64
L 357.0, -440.0, -3.0, 364.0, -436.0, -3.0, 64, 64, 64
L 361.0, -483.0, -3.0, 353.0, -487.0, -3.0, 64, 64, 64
L 356.0, -476.0, -3.0, 361.0, -483.0, -3.0, 64, 64, 64
L 349.0, -480.0, -3.0, 356.0, -476.0, -3.0, 64, 64, 64
L 353.0, -487.0, -3.0, 349.0, -480.0, -3.0, 64, 64, 64
L 369.0, -497.0, -3.0, 361.0, -501.0, -3.0, 64, 64, 64
L 365.0, -490.0, -3.0, 369.0, -497.0, -3.0, 64, 64, 64
L 357.0, -494.0, -3.0, 365.0, -490.0, -3.0, 64, 64, 64
L 361.0, -501.0, -3.0, 357.0, -494.0, -3.0, 64, 64, 64
L 662.0, 1247.0, -3.0, 657.0, 1266.0, -3.0, 150, 150, 150
L 642.0, 1241.0, -3.0, 662.0, 1247.0, -3.0, 150, 150, 150
L 637.0, 1261.0, -3.0, 642.0, 1241.0, -3.0, 150, 150, 150
L 657.0, 1266.0, -3.0, 637.0, 1261.0, -3.0, 150, 150, 150
L 677.0, 1281.0, -2.0, 696.0, 1288.0, -1.0, 150, 150, 150
L 671.0, 1301.0, -3.0, 677.0, 1281.0, -2.0, 150, 150, 150
L 690.0, 1307.0, -1.0, 671.0, 1301.0, -3.0, 150, 150, 150
L 696.0, 1288.0, -1.0, 690.0, 1307.0, -1.0, 150, 150, 150
L 717.0, 1281.0, 0.0, 726.0, 1281.0, -1.0, 150, 150, 150
L 711.0, 1288.0, -1.0, 717.0, 1281.0, 0.0, 150, 150, 150
L 716.0, 1296.0, 0.0, 711.0, 1288.0, -1.0, 150, 150, 150
L 725.0, 1297.0, 0.0, 716.0, 1296.0, 0.0, 150, 150, 150
L 730.0, 1289.0, 0.0, 725.0, 1297.0, 0.0, 150, 150, 150
L 726.0, 1281.0, -1.0, 730.0, 1289.0, 0.0, 150, 150, 150
L 1905.0, 944.0, 0.0, 1901.0, 878.0, 5.0, 205, 133, 63
L 1901.0, 957.0, -1.0, 1905.0, 944.0, 0.0, 205, 133, 63
L 1896.0, 993.0, 0.0, 1901.0, 957.0, -1.0, 205, 133, 63
L 1905.0, 1011.0, 0.0, 1896.0, 993.0, 0.0, 205, 133, 63
L 1900.0, 1026.0, 0.0, 1905.0, 1011.0, 0.0, 205, 133, 63
L 1908.0, 1080.0, 12.0, 1900.0, 1026.0, 0.0, 205, 133, 63
L 1900.0, 1092.0, 9.0, 1908.0, 1080.0, 12.0, 205, 133, 63
L 1902.0, 1137.0, 13.0, 1900.0, 1092.0, 9.0, 205, 133, 63
L -31.0, -2230.0, -11.0, -33.0, -2256.0, -10.0, 205, 133, 63
L -36.0, -2209.0, -19.0, -31.0, -2230.0, -11.0, 205, 133, 63
L -34.0, -2175.0, -36.0, -36.0, -2209.0, -19.0, 205, 133, 63
L -27.0, -2125.0, -42.0, -34.0, -2175.0, -36.0, 205, 133, 63
L -34.0, -2107.0, -43.0, -27.0, -2125.0, -42.0, 205, 133, 63
L -28.0, -2058.0, -20.0, -34.0, -2107.0, -43.0, 205, 133, 63
L -34.0, -2039.0, -10.0, -28.0, -2058.0, -20.0, 205, 133, 63
L -32.0, -2000.0, -2.0, -34.0, -2039.0, -10.0, 205, 133, 63
L 125.0, -1998.0, -2.0, 157.0, -1999.0, -3.0, 205, 133, 63
L 114.0, -1990.0, -2.0, 125.0, -1998.0, -2.0, 205, 133, 63
L 167.0, -1899.0, 10.0, 167.0, -1876.0, 11.0, 205, 133, 63
L 172.0, -1935.0, -3.0, 167.0, -1899.0, 10.0, 205, 133, 63
L 163.0, -1947.0, -3.0, 172.0, -1935.0, -3.0, 205, 133, 63
L 114.0, -1990.0, -2.0, 163.0, -1947.0, -3.0, 205, 133, 63
L 97.0, -1999.0, -2.0, 114.0, -1990.0, -2.0, 205, 133, 63
L 86.0, -1996.0, -1.0, 97.0, -1999.0, -2.0, 205, 133, 63
L 48.0, -2004.0, -1.0, 86.0, -1996.0, -1.0, 205, 133, 63
L 28.0, -1994.0, 0.0, 48.0, -2004.0, -1.0, 205, 133, 63
L 11.0, -2000.0, 0.0, 28.0, -1994.0, 0.0, 205, 133, 63
L -18.0, -2004.0, -2.0, 11.0, -2000.0, 0.0, 205, 133, 63
L -32.0, -2000.0, -2.0, -18.0, -2004.0, -2.0, 205, 133, 63
L -37.0, -1992.0, -1.0, -32.0, -2000.0, -2.0, 205, 133, 63
L -50.0, -1998.0, -2.0, -37.0, -1992.0, -1.0, 205, 133, 63
L -107.0, -2002.0, -6.0, -50.0, -1998.0, -2.0, 205, 133, 63
L -131.0, -1963.0, 8.0, -107.0, -2002.0, -6.0, 205, 133, 63
L -171.0, -1946.0, 9.0, -131.0, -1963.0, 8.0, 205, 133, 63
L -172.0, -1912.0, 20.0, -171.0, -1946.0, 9.0, 205, 133, 63
L -199.0, -1897.0, 26.0, -172.0, -1912.0, 20.0, 205, 133, 63
L -234.0, -1873.0, 19.0, -199.0, -1897.0, 26.0, 205, 133, 63
L -235.0, -1862.0, 18.0, -234.0, -1873.0, 19.0, 205, 133, 63
L -230.0, -1847.0, 19.0, -235.0, -1862.0, 18.0, 205, 133, 63
L -231.0, -1797.0, 11.0, -230.0, -1847.0, 19.0, 205, 133, 63
L -244.0, -1793.0, 10.0, -286.0, -1800.0, 14.0, 205, 133, 63
L -231.0, -1797.0, 11.0, -244.0, -1793.0, 10.0, 205, 133, 63
L -219.0, -1803.0, 11.0, -231.0, -1797.0, 11.0, 205, 133, 63
L -209.0, -1798.0, 7.0, -219.0, -1803.0, 11.0, 205, 133, 63
L -154.0, -1801.0, 6.0, -209.0, -1798.0, 7.0, 205, 133, 63
L -145.0, -1784.0, 1.0, -154.0, -1801.0, 6.0, 205, 133, 63
L -107.0, -1728.0, -7.0, -145.0, -1784.0, 1.0, 205, 133, 63
L -83.0, -1731.0, -4.0, -107.0, -1728.0, -7.0, 205, 133, 63
L -45.0, -1730.0, -5.0, -83.0, -1731.0, -4.0, 205, 133, 63
L -99.0, -1482.0, -28.0, -98.0, -1522.0, -36.0, 205, 133, 63
L -95.0, -1459.0, -21.0, -99.0, -1482.0, -28.0, 205, 133, 63
L -103.0, -1449.0, -19.0, -95.0, -1459.0, -21.0, 205, 133, 63
L -141.0, -1423.0, -20.0, -103.0, -1449.0, -19.0, 205, 133, 63
L -140.0, -1406.0, -17.0, -141.0, -1423.0, -20.0, 205, 133, 63
L -147.0, -1392.0, -16.0, -140.0, -1406.0, -17.0, 205, 133, 63
L -179.0, -1391.0, -23.0, -147.0, -1392.0, -16.0, 205, 133, 63
L -225.0, -1347.0, -14.0, -179.0, -1391.0, -23.0, 205, 133, 63
L -236.0, -1330.0, -10.0, -225.0, -1347.0, -14.0, 205, 133, 63
L -226.0, -1254.0, 4.0, -236.0, -1330.0, -10.0, 205, 133, 63
L -236.0, -1209.0, 17.0, -226.0, -1254.0, 4.0, 205, 133, 63
L -228.0, -1155.0, 15.0, -236.0, -1209.0, 17.0, 205, 133, 63
L -232.0, -1112.0, 7.0, -228.0, -1155.0, 15.0, 205, 133, 63
L -232.0, -1078.0, 4.0, -232.0, -1112.0, 7.0, 205, 133, 63
L -109.0, -130.0, 20.0, -154.0, -132.0, 5.0, 205, 133, 63
L -77.0, -131.0, 25.0, -109.0, -130.0, 20.0, 205, 133, 63
L -17.0, -135.0, 21.0, -77.0, -131.0, 25.0, 205, 133, 63
L 26.0, -127.0, 15.0, -17.0, -135.0, 21.0, 205, 133, 63
L 44.0, -138.0, 17.0, 26.0, -127.0, 15.0, 205, 133, 63
L 57.0, -131.0, 15.0, 44.0, -138.0, 17.0, 205, 133, 63
L 87.0, -131.0, 13.0, 57.0, -131.0, 15.0, 205, 133, 63
L 210.0, -64.0, -3.0, 178.0, -64.0, -2.0, 205, 133, 63
L 246.0, -64.0, -3.0, 210.0, -64.0, -3.0, 205, 133, 63
L 299.0, 6.0, -3.0, 246.0, -64.0, -3.0, 205, 133, 63
L 359.0, 5.0, -3.0, 299.0, 6.0, -3.0, 205, 133, 63
L 408.0, -1.0, -3.0, 359.0, 5.0, -3.0, 205, 133, 63
L 458.0, 2.0, -3.0, 408.0, -1.0, -3.0, 205, 133, 63
L 513.0, 3.0, -3.0, 458.0, 2.0, -3.0, 205, 133, 63
L 551.0, 60.0, -3.0, 513.0, 3.0, -3.0, 205, 133, 63
L 577.0, 62.0, -3.0, 551.0, 60.0, -3.0, 205, 133, 63
L 593.0, 94.0, -3.0, 577.0, 62.0, -3.0, 205, 133, 63
L 620.0, 128.0, -3.0, 593.0, 94.0, -3.0, 205, 133, 63
L 653.0, 128.0, -3.0, 620.0, 128.0, -3.0, 205, 133, 63
L 659.0, 162.0, -3.0, 653.0, 128.0, -3.0, 205, 133, 63
L 706.0, 198.0, -3.0, 659.0, 162.0, -3.0, 205, 133, 63
L 701.0, 223.0, -3.0, 706.0, 198.0, -3.0, 205, 133, 63
L 702.0, 270.0, -1.0, 701.0, 223.0, -3.0, 205, 133, 63
L 698.0, 320.0, 3.0, 702.0, 270.0, -1.0, 205, 133, 63
L 703.0, 373.0, 12.0, 698.0, 320.0, 3.0, 205, 133, 63
L 699.0, 424.0, 22.0, 703.0, 373.0, 12.0, 205, 133, 63
L 704.0, 472.0, 37.0, 699.0, 424.0, 22.0, 205, 133, 63
L 696.0, 522.0, 37.0, 704.0, 472.0, 37.0, 205, 133, 63
L 702.0, 568.0, 51.0, 696.0, 522.0, 37.0, 205, 133, 63
L 698.0, 628.0, 25.0, 702.0, 568.0, 51.0, 205, 133, 63
L 696.0, 662.0, 18.0, 698.0, 628.0, 25.0, 205, 133, 63
L 699.0, 680.0, 15.0, 696.0, 662.0, 18.0, 205, 133, 63
L 733.0, 700.0, 12.0, 699.0, 680.0, 15.0, 205, 133, 63
L 761.0, 739.0, 4.0, 733.0, 700.0, 12.0, 205, 133, 63
L 843.0, 731.0, 6.0, 761.0, 739.0, 4.0, 205, 133, 63
L 882.0, 793.0, -2.0, 843.0, 731.0, 6.0, 205, 133, 63
L 915.0, 797.0, -2.0, 882.0, 793.0, -2.0, 205, 133, 63
L 924.0, 824.0, -2.0, 915.0, 797.0, -2.0, 205, 133, 63
L 950.0, 859.0, -12.0, 924.0, 824.0, -2.0, 205, 133, 63
L 981.0, 864.0, -15.0, 950.0, 859.0, -12.0, 205, 133, 63
L 992.0, 893.0, -27.0, 981.0, 864.0, -15.0, 205, 133, 63
L 1017.0, 925.0, -24.0, 992.0, 893.0, -27.0, 205, 133, 63
L 1048.0, 930.0, -17.0, 1017.0, 925.0, -24.0, 205, 133, 63
L 1060.0, 959.0, -7.0, 1048.0, 930.0, -17.0, 205, 133, 63
L 1092.0, 1005.0, -1.0, 1060.0, 959.0, -7.0, 205, 133, 63
L 1135.0, 1001.0, 0.0, 1092.0, 1005.0, -1.0, 205, 133, 63
L 1180.0, 996.0, 3.0, 1135.0, 1001.0, 0.0, 205, 133, 63
L 1225.0, 1006.0, 5.0, 1180.0, 996.0, 3.0, 205, 133, 63
L 1278.0, 998.0, 9.0, 1225.0, 1006.0, 5.0, 205, 133, 63
L 1324.0, 1003.0, 17.0, 1278.0, 998.0, 9.0, 205, 133, 63
L 1379.0, 1001.0, 20.0, 1324.0, 1003.0, 17.0, 205, 133, 63
L 1420.0, 1062.0, 34.0, 1379.0, 1001.0, 20.0, 205, 133, 63
L 1449.0, 1064.0, 42.0, 1420.0, 1062.0, 34.0, 205, 133, 63
L 1460.0, 1090.0, 47.0, 1449.0, 1064.0, 42.0, 205, 133, 63
L 1491.0, 1137.0, 39.0, 1460.0, 1090.0, 47.0, 205, 133, 63
L 1543.0, 1131.0, 31.0, 1491.0, 1137.0, 39.0, 205, 133, 63
L 1589.0, 1136.0, 23.0, 1543.0, 1131.0, 31.0, 205, 133, 63
L 1646.0, 1129.0, 13.0, 1589.0, 1136.0, 23.0, 205, 133, 63
L 1688.0, 1136.0, 8.0, 1646.0, 1129.0, 13.0, 205, 133, 63
L 1743.0, 1132.0, 1.0, 1688.0, 1136.0, 8.0, 205, 133, 63
L 1790.0, 1135.0, -1.0, 1743.0, 1132.0, 1.0, 205, 133, 63
L 1845.0, 1128.0, 5.0, 1790.0, 1135.0, -1.0, 205, 133, 63
L 1891.0, 1139.0, 12.0, 1845.0, 1128.0, 5.0, 205, 133, 63
L 1942.0, 1131.0, 25.0, 1891.0, 1139.0, 12.0, 205, 133, 63
L 1991.0, 1135.0, 28.0, 1942.0, 1131.0, 25.0, 205, 133, 63
L 2044.0, 1133.0, 26.0, 1991.0, 1135.0, 28.0, 205, 133, 63
L 2063.0, 1164.0, 26.0, 2044.0, 1133.0, 26.0, 205, 133, 63
L 2104.0, 1193.0, 21.0, 2063.0, 1164.0, 26.0, 205, 133, 63
L 2107.0, 1279.0, 25.0, 2104.0, 1193.0, 21.0, 205, 133, 63
L 2098.0, 1325.0, 26.0, 2107.0, 1279.0, 25.0, 205, 133, 63
L 2105.0, 1379.0, 24.0, 2098.0, 1325.0, 26.0, 205, 133, 63
L 2097.0, 1461.0, 22.0, 2105.0, 1379.0, 24.0, 205, 133, 63
L 2106.0, 1548.0, 11.0, 2097.0, 1461.0, 22.0, 205, 133, 63
L 2097.0, 1590.0, 14.0, 2106.0, 1548.0, 11.0, 205, 133, 63
L 2104.0, 1644.0, 10.0, 2097.0, 1590.0, 14.0, 205, 133, 63
L 2099.0, 1692.0, 13.0, 2104.0, 1644.0, 10.0, 205, 133, 63
L 2107.0, 1745.0, 20.0, 2099.0, 1692.0, 13.0, 205, 133, 63
L 2101.0, 1757.0, 18.0, 2107.0, 1745.0, 20.0, 205, 133, 63
L 2097.0, 1793.0, 10.0, 2101.0, 1757.0, 18.0, 205, 133, 63
L 2106.0, 1812.0, 5.0, 2097.0, 1793.0, 10.0, 205, 133, 63
L 2099.0, 1824.0, 2.0, 2106.0, 1812.0, 5.0, 205, 133, 63
L 2101.0, 1867.0, -1.0, 2099.0, 1824.0, 2.0, 205, 133, 63
L -1157.0, 1397.0, 30.0, -1221.0, 1402.0, 26.0, 205, 133, 63
L -1117.0, 1459.0, 30.0, -1157.0, 1397.0, 30.0, 205, 133, 63
L -1085.0, 1462.0, 43.0, -1117.0, 1459.0, 30.0, 205, 133, 63
L -1075.0, 1491.0, 42.0, -1085.0, 1462.0, 43.0, 205, 133, 63
L -1042.0, 1537.0, 49.0, -1075.0, 1491.0, 42.0, 205, 133, 63
L -1022.0, 1537.0, 59.0, -1042.0, 1537.0, 49.0, 205, 133, 63
L -971.0, 1545.0, 65.0, -1022.0, 1537.0, 59.0, 205, 133, 63
L -970.0, 1587.0, 66.0, -971.0, 1545.0, 65.0, 205, 133, 63
L -961.0, 1612.0, 64.0, -970.0, 1587.0, 66.0, 205, 133, 63
L -970.0, 1658.0, 40.0, -961.0, 1612.0, 64.0, 205, 133, 63
L -967.0, 1692.0, 28.0, -970.0, 1658.0, 40.0, 205, 133, 63
L -961.0, 1744.0, 21.0, -967.0, 1692.0, 28.0, 205, 133, 63
L -970.0, 1788.0, 2.0, -961.0, 1744.0, 21.0, 205, 133, 63
L -960.0, 1809.0, -1.0, -970.0, 1788.0, 2.0, 205, 133, 63
L -968.0, 1826.0, -2.0, -960.0, 1809.0, -1.0, 205, 133, 63
L -965.0, 1867.0, -6.0, -968.0, 1826.0, -2.0, 205, 133, 63
L -2312.0, 1536.0, -31.0, -2355.0, 1533.0, -23.0, 205, 133, 63
L -2290.0, 1531.0, -34.0, -2312.0, 1536.0, -31.0, 205, 133, 63
L -2279.0, 1547.0, -37.0, -2290.0, 1531.0, -34.0, 205, 133, 63
L -2243.0, 1601.0, -28.0, -2279.0, 1547.0, -37.0, 205, 133, 63
L -2228.0, 1607.0, -20.0, -2243.0, 1601.0, -28.0, 205, 133, 63
L -2153.0, 1596.0, -3.0, -2228.0, 1607.0, -20.0, 205, 133, 63
L -2114.0, 1601.0, -1.0, -2153.0, 1596.0, -3.0, 205, 133, 63
L -2089.0, 1598.0, 3.0, -2114.0, 1601.0, -1.0, 205, 133, 63
L -2052.0, 1653.0, 7.0, -2089.0, 1598.0, 3.0, 205, 133, 63
L -2016.0, 1663.0, 21.0, -2052.0, 1653.0, 7.0, 205, 133, 63
L -1984.0, 1725.0, 25.0, -2016.0, 1663.0, 21.0, 205, 133, 63
L -1950.0, 1731.0, 27.0, -1984.0, 1725.0, 25.0, 205, 133, 63
L -1908.0, 1805.0, 37.0, -1950.0, 1731.0, 27.0, 205, 133, 63
L -1855.0, 1799.0, 62.0, -1908.0, 1805.0, 37.0, 205, 133, 63
L -1795.0, 1800.0, 63.0, -1855.0, 1799.0, 62.0, 205, 133, 63
L -1744.0, 1803.0, 65.0, -1795.0, 1800.0, 63.0, 205, 133, 63
L -1691.0, 1797.0, 57.0, -1744.0, 1803.0, 65.0, 205, 133, 63
L -1637.0, 1806.0, 35.0, -1691.0, 1797.0, 57.0, 205, 133, 63
L -1555.0, 1795.0, 19.0, -1637.0, 1806.0, 35.0, 205, 133, 63
L -1507.0, 1806.0, 12.0, -1555.0, 1795.0, 19.0, 205, 133, 63
L -1438.0, 1796.0, -1.0, -1507.0, 1806.0, 12.0, 205, 133, 63
L -1417.0, 1805.0, -2.0, -1438.0, 1796.0, -1.0, 205, 133, 63
L -1376.0, 1870.0, 8.0, -1417.0, 1805.0, -2.0, 205, 133, 63
L -1342.0, 1869.0, 5.0, -1376.0, 1870.0, 8.0, 205, 133, 63
L -1288.0, 1863.0, 0.0, -1342.0, 1869.0, 5.0, 205, 133, 63
L -1236.0, 1873.0, -3.0, -1288.0, 1863.0, 0.0, 205, 133, 63
L -1188.0, 1865.0, -6.0, -1236.0, 1873.0, -3.0, 205, 133, 63
L -1134.0, 1869.0, -13.0, -1188.0, 1865.0, -6.0, 205, 133, 63
L -1086.0, 1863.0, -13.0, -1134.0, 1869.0, -13.0, 205, 133, 63
L -1038.0, 1872.0, -17.0, -1086.0, 1863.0, -13.0, 205, 133, 63
L -992.0, 1867.0, -14.0, -1038.0, 1872.0, -17.0, 205, 133, 63
L -965.0, 1867.0, -6.0, -992.0, 1867.0, -14.0, 205, 133, 63
L -953.0, 1863.0, -6.0, -965.0, 1867.0, -6.0, 205, 133, 63
L -924.0, 1869.0, -6.0, -952.0, 1863.0, -6.0, 205, 133, 63
L -885.0, 1868.0, -2.0, -924.0, 1869.0, -6.0, 205, 133, 63
L -850.0, 1926.0, -13.0, -885.0, 1868.0, -2.0, 205, 133, 63
L -817.0, 1927.0, -11.0, -850.0, 1926.0, -13.0, 205, 133, 63
L -807.0, 1960.0, -22.0, -817.0, 1927.0, -11.0, 205, 133, 63
L -770.0, 2005.0, -35.0, -807.0, 1960.0, -22.0, 205, 133, 63
L -724.0, 1998.0, -29.0, -770.0, 2005.0, -35.0, 205, 133, 63
L -667.0, 2003.0, -26.0, -724.0, 1998.0, -29.0, 205, 133, 63
L -624.0, 1997.0, -21.0, -667.0, 2003.0, -26.0, 205, 133, 63
L -573.0, 2007.0, -27.0, -624.0, 1997.0, -21.0, 205, 133, 63
L -553.0, 1996.0, -21.0, -573.0, 2007.0, -27.0, 205, 133, 63
L -510.0, 2005.0, -27.0, -553.0, 1996.0, -21.0, 205, 133, 63
L -487.0, 1996.0, -21.0, -510.0, 2005.0, -27.0, 205, 133, 63
L -420.0, 2002.0, -24.0, -487.0, 1996.0, -21.0, 205, 133, 63
L -374.0, 1932.0, 3.0, -420.0, 2002.0, -24.0, 205, 133, 63
L -308.0, 1938.0, 8.0, -374.0, 1932.0, 3.0, 205, 133, 63
L -287.0, 1930.0, 13.0, -308.0, 1938.0, 8.0, 205, 133, 63
L -237.0, 1938.0, 17.0, -287.0, 1930.0, 13.0, 205, 133, 63
L -187.0, 1932.0, 21.0, -237.0, 1938.0, 17.0, 205, 133, 63
L -142.0, 1935.0, 21.0, -187.0, 1932.0, 21.0, 205, 133, 63
L -105.0, 1939.0, 22.0, -142.0, 1935.0, 21.0, 205, 133, 63
L -88.0, 1929.0, 22.0, -105.0, 1939.0, 22.0, 205, 133, 63
L -72.0, 1936.0, 23.0, -88.0, 1929.0, 22.0, 205, 133, 63
L -24.0, 1931.0, 23.0, -72.0, 1936.0, 23.0, 205, 133, 63
L -13.0, 1946.0, 24.0, -24.0, 1931.0, 23.0, 205, 133, 63
L 31.0, 2006.0, 8.0, -13.0, 1946.0, 24.0, 205, 133, 63
L 112.0, 1997.0, 13.0, 31.0, 2006.0, 8.0, 205, 133, 63
L 151.0, 2001.0, 11.0, 112.0, 1997.0, 13.0, 205, 133, 63
L 178.0, 1996.0, 12.0, 151.0, 2001.0, 11.0, 205, 133, 63
L 217.0, 2001.0, 9.0, 178.0, 1996.0, 12.0, 205, 133, 63
L 247.0, 1996.0, 7.0, 217.0, 2001.0, 9.0, 205, 133, 63
L 288.0, 2003.0, 2.0, 247.0, 1996.0, 7.0, 205, 133, 63
L 310.0, 1996.0, 1.0, 288.0, 2003.0, 2.0, 205, 133, 63
L 324.0, 2003.0, 0.0, 310.0, 1996.0, 1.0, 205, 133, 63
L 361.0, 1997.0, -2.0, 324.0, 2003.0, 0.0, 205, 133, 63
L 380.0, 2002.0, -2.0, 361.0, 1997.0, -2.0, 205, 133, 63
L 422.0, 2068.0, -2.0, 380.0, 2002.0, -2.0, 205, 133, 63
L 438.0, 2073.0, -2.0, 422.0, 2068.0, -2.0, 205, 133, 63
L 491.0, 2072.0, -3.0, 438.0, 2073.0, -2.0, 205, 133, 63
L 513.0, 2062.0, -3.0, 491.0, 2072.0, -3.0, 205, 133, 63
L 562.0, 2073.0, -3.0, 513.0, 2062.0, -3.0, 205, 133, 63
L 608.0, 2066.0, -2.0, 562.0, 2073.0, -3.0, 205, 133, 63
L 626.0, 2073.0, -2.0, 608.0, 2066.0, -2.0, 205, 133, 63
L 644.0, 2062.0, 3.0, 626.0, 2073.0, -2.0, 205, 133, 63
L 653.0, 2067.0, 4.0, 644.0, 2062.0, 3.0, 205, 133, 63
L 668.0, 2068.0, 9.0, 653.0, 2067.0, 4.0, 205, 133, 63
L 711.0, 2066.0, 10.0, 668.0, 2068.0, 9.0, 205, 133, 63
L 750.0, 2127.0, -3.0, 711.0, 2066.0, 10.0, 205, 133, 63
L 781.0, 2127.0, -2.0, 750.0, 2127.0, -3.0, 205, 133, 63
L 793.0, 2142.0, -2.0, 781.0, 2127.0, -2.0, 205, 133, 63
L 792.0, 2160.0, -3.0, 793.0, 2142.0, -2.0, 205, 133, 63
L 817.0, 2194.0, -3.0, 792.0, 2160.0, -3.0, 205, 133, 63
L 847.0, 2195.0, -3.0, 817.0, 2194.0, -3.0, 205, 133, 63
L 857.0, 2208.0, -3.0, 847.0, 2195.0, -3.0, 205, 133, 63
L 858.0, 2227.0, -3.0, 857.0, 2208.0, -3.0, 205, 133, 63
L 881.0, 2245.0, -3.0, 858.0, 2227.0, -3.0, 205, 133, 63
L 904.0, 2245.0, -3.0, 881.0, 2245.0, -3.0, 205, 133, 63
L 911.0, 2273.0, -3.0, 904.0, 2245.0, -3.0, 205, 133, 63
L 926.0, 2287.0, -3.0, 911.0, 2273.0, -3.0, 205, 133, 63
L 962.0, 2340.0, 1.0, 926.0, 2287.0, -3.0, 205, 133, 63
L 981.0, 2335.0, 0.0, 962.0, 2340.0, 1.0, 205, 133, 63
L 1011.0, 2338.0, -1.0, 981.0, 2335.0, 0.0, 205, 133, 63
L 1031.0, 2333.0, -2.0, 1011.0, 2338.0, -1.0, 205, 133, 63
L 1047.0, 2340.0, -2.0, 1031.0, 2333.0, -2.0, 205, 133, 63
L 1065.0, 2334.0, -2.0, 1047.0, 2340.0, -2.0, 205, 133, 63
L 1093.0, 2338.0, -2.0, 1065.0, 2334.0, -2.0, 205, 133, 63
L 1112.0, 2336.0, -2.0, 1093.0, 2338.0, -2.0, 205, 133, 63
L 1161.0, 2264.0, -3.0, 1112.0, 2336.0, -2.0, 205, 133, 63
L 1182.0, 2267.0, -3.0, 1161.0, 2264.0, -3.0, 205, 133, 63
L 1227.0, 2273.0, -3.0, 1182.0, 2267.0, -3.0, 205, 133, 63
L 1247.0, 2262.0, -3.0, 1227.0, 2273.0, -3.0, 205, 133, 63
L 1292.0, 2271.0, -3.0, 1247.0, 2262.0, -3.0, 205, 133, 63
L 1345.0, 2265.0, -3.0, 1292.0, 2271.0, -3.0, 205, 133, 63
L 1394.0, 2269.0, -3.0, 1345.0, 2265.0, -3.0, 205, 133, 63
L 1447.0, 2264.0, -3.0, 1394.0, 2269.0, -3.0, 205, 133, 63
L 1492.0, 2271.0, -3.0, 1447.0, 2264.0, -3.0, 205, 133, 63
L 1544.0, 2264.0, -3.0, 1492.0, 2271.0, -3.0, 205, 133, 63
